t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
126.004,1787162480.604,-60,-94,720,100,80,1
127.001,1787162481.601,-60,-94,720,100,80,1
128.004,1787162482.604,-61,-94,612,100,80,1
129.003,1787162483.602,-63,-94,612,100,80,1
130.003,1787162484.603,-62,-94,612,100,80,1
131.003,1787162485.603,-59,-94,612,100,80,1
132.003,1787162486.603,-61,-94,612,100,80,1
133.001,1787162487.601,-61,-94,432,100,80,1
134.003,1787162488.604,-62,-94,432,100,80,1
135.003,1787162489.603,-61,-94,432,100,80,1
136.003,1787162490.605,-60,-94,432,100,80,1
137.005,1787162491.609,-61,-94,432,100,80,1
138.005,1787162492.605,-61,-94,576,100,80,1
139.002,1787162493.602,-61,-94,576,100,80,1
140.004,1787162494.604,-61,-94,576,100,80,1
141.004,1787162495.604,-62,-94,576,100,80,1
142.004,1787162496.604,-61,-94,576,100,80,1
143.001,1787162497.602,-62,-94,544,100,80,1
144.001,1787162498.602,-60,-94,544,100,80,1
145.004,1787162499.604,-61,-94,544,100,80,1
146.003,1787162500.604,-61,-94,544,100,80,1
147.003,1787162501.604,-60,-94,544,100,80,1
148.003,1787162502.603,-61,-94,576,100,80,1
149.003,1787162503.603,-60,-94,576,100,80,1
150.004,1787162504.605,-61,-94,576,100,80,1
151.002,1787162505.602,-61,-94,576,100,80,1
152.004,1787162506.605,-61,-94,576,100,80,1
153.006,1787162507.607,-61,-94,648,100,80,1
154.001,1787162508.601,-61,-94,648,100,80,1
155.004,1787162509.604,-61,-94,648,100,80,1
156.002,1787162510.620,-61,-94,648,100,80,1
157.001,1787162511.602,-60,-94,648,100,80,1
158.002,1787162512.602,-60,-94,648,100,80,1
159.005,1787162513.608,-62,-94,720,100,80,1
160.002,1787162514.602,-62,-94,720,100,80,1
161.005,1787162515.613,-61,-94,720,100,80,1
162.005,1787162516.606,-60,-94,720,100,80,1
163.001,1787162517.601,-60,-94,720,100,80,1
164.003,1787162518.603,-62,-94,648,100,80,1
165.002,1787162519.603,-60,-94,648,100,80,1
166.003,1787162520.605,-60,-94,648,100,80,1
167.005,1787162521.606,-62,-94,648,100,80,1
168.005,1787162522.612,-61,-94,648,100,80,1
169.002,1787162523.603,-62,-94,648,100,80,1
170.005,1787162524.606,-61,-94,648,100,80,1
171.002,1787162525.602,-61,-94,648,100,80,1
172.005,1787162526.606,-61,-94,648,100,80,1
173.004,1787162527.615,-60,-94,648,100,80,1
174.001,1787162528.603,-61,-94,154,100,80,1
175.000,1787162529.608,-60,-94,154,100,80,1
176.005,1787162530.607,-60,-94,154,100,80,1
177.005,1787162531.607,-61,-94,154,100,80,1
178.005,1787162532.606,-61,-94,154,100,80,1
179.003,1787162533.604,-61,-94,720,100,80,1
180.002,1787162534.604,-61,-94,720,100,80,1
181.005,1787162535.607,-60,-94,720,100,80,1
182.001,1787162536.602,-61,-94,720,100,80,1
183.003,1787162537.604,-60,-94,720,100,80,1
184.005,1787162538.606,-62,-94,612,100,80,1
185.005,1787162539.606,-62,-94,612,100,80,1
186.005,1787162540.606,-61,-94,612,100,80,1
187.005,1787162541.606,-60,-94,612,100,80,1
188.004,1787162542.605,-60,-94,612,100,80,1
189.000,1787162543.601,-60,-94,576,100,80,1
190.005,1787162544.607,-60,-94,576,100,80,1
191.005,1787162545.607,-61,-94,576,100,80,1
192.005,1787162546.607,-61,-94,576,100,80,1
193.005,1787162547.607,-61,-94,576,100,80,1
194.005,1787162548.606,-65,-94,648,100,80,1
195.005,1787162549.606,-58,-94,648,100,80,1
196.005,1787162550.607,-60,-94,648,100,80,1
197.005,1787162551.607,-61,-94,648,100,80,1
198.001,1787162552.603,-61,-94,648,100,80,1
199.001,1787162553.602,-62,-94,648,100,80,1
200.005,1787162554.606,-62,-94,648,100,80,1
201.003,1787162555.604,-60,-94,648,100,80,1
202.001,1787162556.602,-63,-94,648,100,80,1
203.000,1787162557.602,-62,-94,648,100,80,1
204.001,1787162558.602,-61,-94,648,100,80,1
205.005,1787162559.607,-61,-94,648,100,80,1
206.005,1787162560.607,-61,-94,648,100,80,1
207.005,1787162561.607,-61,-94,648,100,80,1
208.005,1787162562.607,-61,-94,648,100,80,1
209.005,1787162563.607,-63,-94,612,100,80,1
210.000,1787162564.602,-64,-94,612,100,80,1
211.005,1787162565.607,-63,-94,612,100,80,1
212.001,1787162566.603,-61,-94,612,100,80,1
213.005,1787162567.607,-63,-94,612,100,80,1
214.002,1787162568.604,-62,-94,432,100,80,1
215.005,1787162569.607,-60,-94,432,100,80,1
216.005,1787162570.607,-61,-94,432,100,80,1
217.005,1787162571.606,-61,-94,432,100,80,1
218.003,1787162572.605,-61,-94,432,100,80,1
219.001,1787162573.603,-62,-94,576,100,80,1
220.003,1787162574.606,-61,-94,576,100,80,1
221.002,1787162575.604,-61,-94,576,100,80,1
222.003,1787162576.604,-60,-94,576,100,80,1
223.005,1787162577.607,-60,-94,576,100,80,1
224.004,1787162578.606,-60,-94,648,100,80,1
225.005,1787162579.608,-60,-94,648,100,80,1
226.005,1787162580.607,-60,-94,648,100,80,1
227.005,1787162581.607,-60,-94,648,100,80,1
228.003,1787162582.605,-60,-94,648,100,80,1
229.002,1787162583.604,-61,-94,172,100,80,1
230.001,1787162584.617,-62,-94,172,100,80,1
231.003,1787162585.606,-61,-94,172,100,80,1
232.002,1787162586.604,-61,-94,172,100,80,1
233.003,1787162587.605,-61,-94,172,100,80,1
234.005,1787162588.606,-61,-94,648,100,80,1
235.005,1787162589.608,-62,-94,648,100,80,1
236.001,1787162590.604,-61,-94,648,100,80,1
237.005,1787162591.607,-62,-94,648,100,80,1
238.005,1787162592.608,-60,-94,648,100,80,1
239.005,1787162593.607,-61,-94,648,100,80,1
240.000,1787162594.602,-61,-94,648,100,80,1
241.005,1787162595.607,-62,-94,648,100,80,1
242.005,1787162596.607,-61,-94,648,100,80,1
