t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1787176796.242,-40,-94,1200,36,80,0
1.007,1787176797.250,-40,-94,1200,36,80,0
2.005,1787176798.248,-40,-94,1200,36,80,0
3.004,1787176799.247,-40,-94,1200,36,80,0
4.002,1787176800.245,-40,-94,1200,36,80,0
5.001,1787176801.244,-40,-94,1200,36,80,0
6.005,1787176802.247,-40,-94,1200,36,80,0
7.004,1787176803.247,-40,-94,1200,36,80,0
8.005,1787176804.247,-40,-94,1200,36,80,0
9.005,1787176805.247,-40,-94,1200,36,80,0
10.006,1787176806.250,-40,-94,1200,36,80,0
11.004,1787176807.247,-40,-94,1200,36,80,0
12.004,1787176808.247,-39,-94,1200,36,80,0
13.004,1787176809.248,-40,-94,1200,36,80,0
14.002,1787176810.245,-40,-94,1200,36,80,0
15.006,1787176811.249,-40,-94,1200,36,80,0
16.008,1787176812.250,-40,-94,1200,36,80,0
17.004,1787176813.247,-40,-94,1200,36,80,0
18.006,1787176814.249,-40,-94,1200,36,80,0
19.008,1787176815.251,-40,-94,1200,36,80,0
20.004,1787176816.247,-39,-94,1200,36,80,0
21.004,1787176817.247,-40,-94,1200,36,80,0
22.010,1787176818.256,-40,-94,1200,36,80,0
23.010,1787176819.254,-39,-94,286,36,80,0
24.002,1787176820.245,-39,-94,286,36,80,0
25.004,1787176821.248,-40,-94,286,36,80,0
26.008,1787176822.251,-40,-94,286,36,80,0
27.009,1787176823.255,-40,-94,286,36,80,0
28.008,1787176824.251,-39,-94,1200,36,80,0
29.004,1787176825.247,-40,-94,1200,36,80,0
30.010,1787176826.253,-40,-94,1200,36,80,0
31.004,1787176827.247,-40,-94,1200,36,80,0
32.001,1787176828.244,-39,-94,1200,36,80,0
33.005,1787176829.248,-40,-94,1200,36,80,0
34.004,1787176830.248,-40,-94,1200,36,80,0
35.002,1787176831.245,-40,-94,1200,36,80,0
36.006,1787176832.249,-40,-94,1200,36,80,0
37.005,1787176833.249,-40,-94,1200,36,80,0
38.008,1787176834.251,-40,-94,1200,36,80,0
39.005,1787176835.248,-40,-94,1200,36,80,0
40.007,1787176836.255,-40,-94,1200,36,80,0
41.010,1787176837.254,-40,-94,1200,36,80,0
42.003,1787176838.248,-40,-94,1200,36,80,0
43.005,1787176839.248,-40,-94,1200,36,80,0
44.010,1787176840.253,-40,-94,1200,36,80,0
45.007,1787176841.250,-40,-94,1200,36,80,0
46.010,1787176842.253,-40,-94,1200,36,80,0
47.008,1787176843.253,-40,-94,1200,36,80,0
48.002,1787176844.245,-40,-94,1200,36,80,0
49.004,1787176845.249,-40,-94,1200,36,80,0
50.002,1787176846.245,-40,-94,1200,36,80,0
51.005,1787176847.248,-40,-94,1200,36,80,0
52.003,1787176848.247,-40,-94,1200,36,80,0
53.008,1787176849.251,-40,-94,1200,36,80,0
54.004,1787176850.248,-40,-94,1200,36,80,0
55.005,1787176851.249,-40,-94,1200,36,80,0
56.004,1787176852.248,-40,-94,1200,36,80,0
57.001,1787176853.244,-40,-94,1200,36,80,0
58.007,1787176854.251,-40,-94,1200,36,80,0
59.009,1787176855.253,-40,-94,1200,36,80,0
60.002,1787176856.245,-40,-94,1200,36,80,0
61.004,1787176857.248,-40,-94,1200,36,80,0
62.002,1787176858.246,-40,-94,1200,36,80,0
63.004,1787176859.247,-40,-94,1200,36,80,0
64.006,1787176860.254,-40,-94,1200,36,80,0
65.007,1787176861.250,-40,-94,1200,36,80,0
66.004,1787176862.248,-40,-94,1200,36,80,0
67.005,1787176863.249,-40,-94,1200,36,80,0
68.005,1787176864.248,-40,-94,1200,36,80,0
69.007,1787176865.250,-40,-94,1200,36,80,0
70.000,1787176866.244,-40,-94,1200,36,80,0
71.004,1787176867.248,-40,-94,1200,36,80,0
72.004,1787176868.248,-40,-94,1200,36,80,0
73.005,1787176869.249,-40,-94,1200,36,80,0
74.010,1787176870.254,-40,-94,1200,36,80,0
75.002,1787176871.246,-40,-94,1200,36,80,0
76.010,1787176872.253,-40,-94,1200,36,80,0
77.007,1787176873.250,-40,-94,1200,36,80,0
78.007,1787176874.252,-40,-94,1200,36,80,0
79.010,1787176875.254,-40,-94,1200,36,80,0
80.007,1787176876.251,-40,-94,1200,36,80,0
81.009,1787176877.253,-39,-94,1200,36,80,0
82.010,1787176878.254,-40,-94,1200,36,80,0
83.005,1787176879.249,-40,-94,1200,36,80,0
84.002,1787176880.246,-40,-94,1200,36,80,0
85.000,1787176881.245,-40,-94,1200,36,80,0
86.002,1787176882.245,-40,-94,1200,36,80,0
87.010,1787176883.253,-40,-94,1200,36,80,0
88.007,1787176884.255,-40,-94,1200,36,80,0
89.010,1787176885.254,-40,-94,1200,36,80,0
90.000,1787176886.245,-40,-94,1200,36,80,0
91.009,1787176887.254,-40,-94,1200,36,80,0
92.002,1787176888.245,-40,-94,1200,36,80,0
93.004,1787176889.247,-40,-94,1200,36,80,0
94.004,1787176890.250,-40,-94,1200,36,80,0
95.010,1787176891.253,-40,-94,1200,36,80,0
96.006,1787176892.250,-39,-94,1200,36,80,0
97.005,1787176893.249,-40,-94,1200,36,80,0
98.002,1787176894.246,-40,-94,1200,36,80,0
99.001,1787176895.245,-40,-94,1200,36,80,0
100.010,1787176896.254,-40,-94,1200,36,80,0
101.007,1787176897.251,-40,-94,1200,36,80,0
102.001,1787176898.246,-40,-94,1200,36,80,0
103.010,1787176899.254,-40,-94,1200,36,80,0
104.002,1787176900.245,-40,-94,1200,36,80,0
105.005,1787176901.248,-40,-94,1200,36,80,0
106.001,1787176902.245,-40,-94,1200,36,80,0
107.001,1787176903.245,-40,-94,1200,36,80,0
108.004,1787176904.249,-40,-94,1200,36,80,0
109.010,1787176905.253,-40,-94,1200,36,80,0
110.002,1787176906.246,-40,-94,1200,36,80,0
111.007,1787176907.251,-40,-94,1200,36,80,0
112.002,1787176908.248,-40,-94,1200,36,80,0
113.004,1787176909.249,-40,-94,1200,36,80,0
114.006,1787176910.251,-40,-94,1200,36,80,0
115.004,1787176911.249,-40,-94,1200,36,80,0
116.006,1787176912.250,-40,-94,1200,36,80,0
117.003,1787176913.246,-40,-94,1200,36,80,0
118.002,1787176914.246,-40,-94,1200,36,80,0
119.006,1787176915.249,-39,-94,1200,36,80,0
