t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1787177659.524,-42,-94,1200,36,80,0
1.000,1787177660.525,-43,-94,1200,36,80,0
2.002,1787177661.527,-43,-94,1200,36,80,0
3.002,1787177662.528,-43,-94,1200,36,80,0
4.010,1787177663.535,-43,-94,1200,36,80,0
5.002,1787177664.528,-43,-94,1200,36,80,0
6.001,1787177665.526,-43,-94,1200,36,80,0
7.000,1787177666.526,-43,-94,1200,36,80,0
8.010,1787177667.535,-43,-94,1200,36,80,0
9.007,1787177668.532,-43,-94,1200,36,80,0
10.005,1787177669.530,-43,-94,1200,36,80,0
11.002,1787177670.528,-43,-94,1200,36,80,0
12.003,1787177671.528,-43,-94,1200,36,80,0
13.002,1787177672.527,-43,-94,1200,36,80,0
14.000,1787177673.525,-43,-94,1200,36,80,0
15.010,1787177674.535,-43,-94,1200,36,80,0
16.003,1787177675.530,-43,-94,1200,36,80,0
17.000,1787177676.525,-43,-94,1200,36,80,0
18.004,1787177677.529,-43,-94,1200,36,80,0
19.001,1787177678.527,-43,-94,1200,36,80,0
20.000,1787177679.525,-43,-94,1200,36,80,0
21.006,1787177680.533,-43,-94,1200,36,80,0
22.009,1787177681.534,-43,-94,1200,36,80,0
23.002,1787177682.526,-43,-94,1200,36,80,0
24.004,1787177683.529,-43,-94,1200,36,80,0
25.010,1787177684.535,-43,-94,1200,36,80,0
26.010,1787177685.536,-43,-94,1200,36,80,0
27.009,1787177686.534,-43,-94,1200,36,80,0
28.003,1787177687.528,-42,-94,1200,36,80,0
29.003,1787177688.528,-43,-94,1200,36,80,0
30.004,1787177689.529,-43,-94,1200,36,80,0
31.000,1787177690.525,-43,-94,1200,36,80,0
32.000,1787177691.525,-43,-94,1200,36,80,0
33.000,1787177692.525,-43,-94,1200,36,80,0
34.004,1787177693.530,-42,-94,1200,36,80,0
35.005,1787177694.531,-42,-94,1200,36,80,0
36.010,1787177695.535,-43,-94,1200,36,80,0
37.000,1787177696.526,-43,-94,1200,36,80,0
38.000,1787177697.526,-43,-94,1200,36,80,0
39.000,1787177698.526,-43,-94,1200,36,80,0
40.000,1787177699.525,-43,-94,1200,36,80,0
41.007,1787177700.531,-43,-94,1200,36,80,0
42.003,1787177701.528,-43,-94,1200,36,80,0
43.005,1787177702.530,-43,-94,1200,36,80,0
44.000,1787177703.525,-43,-94,1200,36,80,0
45.000,1787177704.525,-43,-94,1200,36,80,0
46.000,1787177705.526,-43,-94,1200,36,80,0
47.001,1787177706.526,-43,-94,1200,36,80,0
48.002,1787177707.526,-43,-94,286,36,80,0
49.007,1787177708.532,-42,-94,286,36,80,0
50.004,1787177709.529,-43,-94,286,36,80,0
51.010,1787177710.535,-43,-94,286,36,80,0
52.004,1787177711.529,-43,-94,286,36,80,0
53.009,1787177712.534,-43,-94,1200,36,80,0
54.001,1787177713.526,-43,-94,1200,36,80,0
55.005,1787177714.530,-42,-94,1200,36,80,0
56.000,1787177715.525,-43,-94,1200,36,80,0
57.000,1787177716.526,-43,-94,1200,36,80,0
58.008,1787177717.533,-43,-94,1200,36,80,0
59.007,1787177718.532,-43,-94,1200,36,80,0
60.000,1787177719.525,-43,-94,1200,36,80,0
61.000,1787177720.525,-43,-94,1200,36,80,0
62.000,1787177721.525,-43,-94,1200,36,80,0
63.000,1787177722.525,-43,-94,1200,36,80,0
64.004,1787177723.531,-43,-94,1200,36,80,0
65.003,1787177724.528,-43,-94,1200,36,80,0
66.000,1787177725.525,-43,-94,1200,36,80,0
67.007,1787177726.532,-43,-94,1200,36,80,0
68.008,1787177727.533,-43,-94,1200,36,80,0
69.009,1787177728.533,-43,-94,1200,36,80,0
70.006,1787177729.536,-43,-94,1200,36,80,0
71.002,1787177730.528,-43,-94,1200,36,80,0
72.004,1787177731.528,-43,-94,1200,36,80,0
73.002,1787177732.527,-43,-94,1200,36,80,0
74.000,1787177733.525,-43,-94,1200,36,80,0
75.001,1787177734.527,-43,-94,1200,36,80,0
76.004,1787177735.529,-43,-94,1200,36,80,0
77.005,1787177736.529,-43,-94,1200,36,80,0
78.008,1787177737.532,-43,-94,1200,36,80,0
79.010,1787177738.535,-43,-94,1200,36,80,0
80.000,1787177739.526,-43,-94,1200,36,80,0
81.010,1787177740.535,-43,-94,1200,36,80,0
82.010,1787177741.535,-43,-94,1200,36,80,0
83.006,1787177742.533,-43,-94,1200,36,80,0
84.000,1787177743.525,-43,-94,1200,36,80,0
85.003,1787177744.528,-43,-94,1200,36,80,0
86.002,1787177745.528,-43,-94,1200,36,80,0
87.006,1787177746.531,-43,-94,1200,36,80,0
88.001,1787177747.527,-43,-94,1200,36,80,0
89.002,1787177748.529,-43,-94,1200,36,80,0
90.004,1787177749.529,-43,-94,1200,36,80,0
91.010,1787177750.536,-43,-94,1200,36,80,0
92.008,1787177751.533,-43,-94,1200,36,80,0
93.007,1787177752.532,-43,-94,1200,36,80,0
94.008,1787177753.533,-43,-94,1200,36,80,0
95.008,1787177754.533,-43,-94,1200,36,80,0
96.010,1787177755.535,-43,-94,1200,36,80,0
97.010,1787177756.538,-43,-94,1200,36,80,0
98.004,1787177757.529,-43,-94,1200,36,80,0
99.000,1787177758.525,-43,-94,1200,36,80,0
100.005,1787177759.531,-43,-94,1200,36,80,0
101.010,1787177760.534,-43,-94,1200,36,80,0
102.010,1787177761.535,-43,-94,1200,36,80,0
103.008,1787177762.534,-43,-94,1200,36,80,0
104.008,1787177763.533,-43,-94,1200,36,80,0
105.006,1787177764.531,-43,-94,1200,36,80,0
106.007,1787177765.533,-43,-94,1200,36,80,0
107.010,1787177766.537,-43,-94,1200,36,80,0
108.004,1787177767.529,-43,-94,1200,36,80,0
109.000,1787177768.525,-43,-94,1200,36,80,0
110.008,1787177769.534,-43,-94,1200,36,80,0
111.000,1787177770.525,-43,-94,1200,36,80,0
112.001,1787177771.526,-43,-94,1200,36,80,0
113.007,1787177772.533,-43,-94,1200,36,80,0
114.006,1787177773.531,-43,-94,1200,36,80,0
115.005,1787177774.531,-43,-94,1200,36,80,0
116.004,1787177775.529,-43,-94,1200,36,80,0
117.000,1787177776.525,-43,-94,1200,36,80,0
118.000,1787177777.538,-43,-94,1200,36,80,0
119.000,1787177778.525,-43,-94,1200,36,80,0
