t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1787177486.785,-40,-94,1200,36,80,0
1.008,1787177487.794,-40,-94,1200,36,80,0
2.006,1787177488.792,-40,-94,1200,36,80,0
3.003,1787177489.789,-40,-94,1200,36,80,0
4.010,1787177490.796,-40,-94,1200,36,80,0
5.004,1787177491.790,-40,-94,1200,36,80,0
6.003,1787177492.790,-40,-94,1200,36,80,0
7.003,1787177493.789,-40,-94,1200,36,80,0
8.006,1787177494.792,-40,-94,1200,36,80,0
9.009,1787177495.794,-40,-94,1200,36,80,0
10.010,1787177496.796,-39,-94,1200,36,80,0
11.009,1787177497.795,-40,-94,1200,36,80,0
12.005,1787177498.791,-40,-94,1200,36,80,0
13.000,1787177499.786,-40,-94,1200,36,80,0
14.001,1787177500.787,-39,-94,1200,36,80,0
15.004,1787177501.791,-40,-94,1200,36,80,0
16.003,1787177502.789,-40,-94,1200,36,80,0
17.005,1787177503.791,-40,-94,1200,36,80,0
18.002,1787177504.788,-40,-94,1200,36,80,0
19.003,1787177505.789,-40,-94,1200,36,80,0
20.001,1787177506.787,-40,-94,1200,36,80,0
21.005,1787177507.792,-40,-94,1200,36,80,0
22.001,1787177508.787,-40,-94,1200,36,80,0
23.003,1787177509.789,-40,-94,1200,36,80,0
24.008,1787177510.795,-40,-94,1200,36,80,0
25.009,1787177511.795,-40,-94,1200,36,80,0
26.001,1787177512.787,-40,-94,1200,36,80,0
27.003,1787177513.789,-40,-94,1200,36,80,0
28.010,1787177514.796,-40,-94,1200,36,80,0
29.003,1787177515.789,-40,-94,1200,36,80,0
30.002,1787177516.788,-40,-94,1200,36,80,0
31.003,1787177517.789,-40,-94,1200,36,80,0
32.003,1787177518.789,-40,-94,1200,36,80,0
33.010,1787177519.796,-40,-94,1200,36,80,0
34.003,1787177520.790,-40,-94,1200,36,80,0
35.004,1787177521.789,-40,-94,1200,36,80,0
36.006,1787177522.792,-40,-94,1200,36,80,0
37.003,1787177523.789,-40,-94,1200,36,80,0
38.006,1787177524.792,-40,-94,1200,36,80,0
39.003,1787177525.789,-40,-94,1200,36,80,0
40.003,1787177526.789,-40,-94,1200,36,80,0
41.006,1787177527.792,-40,-94,1200,36,80,0
42.003,1787177528.789,-40,-94,1200,36,80,0
43.003,1787177529.789,-40,-94,1200,36,80,0
44.006,1787177530.793,-40,-94,1200,36,80,0
45.009,1787177531.795,-40,-94,1200,36,80,0
46.001,1787177532.787,-40,-94,1200,36,80,0
47.010,1787177533.796,-39,-94,1200,36,80,0
48.003,1787177534.789,-40,-94,1200,36,80,0
49.003,1787177535.790,-40,-94,1200,36,80,0
50.010,1787177536.795,-40,-94,1200,36,80,0
51.003,1787177537.786,-39,-94,1200,36,80,0
52.003,1787177538.785,-40,-94,1200,36,80,0
53.003,1787177539.783,-40,-94,1200,36,80,0
54.008,1787177540.786,-40,-94,1200,36,80,0
55.003,1787177541.781,-40,-94,1200,36,80,0
56.002,1787177542.778,-40,-94,1200,36,80,0
57.000,1787177543.775,-40,-94,1200,36,80,0
58.007,1787177544.782,-41,-94,1200,36,80,0
59.008,1787177545.781,-40,-94,1200,36,80,0
60.006,1787177546.779,-40,-94,1200,36,80,0
61.003,1787177547.775,-40,-94,1200,36,80,0
62.006,1787177548.776,-40,-94,1200,36,80,0
63.002,1787177549.772,-40,-94,1200,36,80,0
64.001,1787177550.770,-40,-94,1200,36,80,0
65.003,1787177551.772,-40,-94,1200,36,80,0
66.002,1787177552.770,-40,-94,1200,36,80,0
67.005,1787177553.773,-40,-94,1200,36,80,0
68.000,1787177554.767,-40,-94,1200,36,80,0
69.003,1787177555.768,-40,-94,1200,36,80,0
70.010,1787177556.776,-40,-94,1200,36,80,0
71.006,1787177557.772,-40,-94,1200,36,80,0
72.003,1787177558.768,-40,-94,1200,36,80,0
73.003,1787177559.767,-40,-94,1200,36,80,0
74.006,1787177560.770,-40,-94,1200,36,80,0
75.007,1787177561.771,-40,-94,1200,36,80,0
76.000,1787177562.764,-40,-94,1200,36,80,0
77.003,1787177563.766,-40,-94,1200,36,80,0
78.010,1787177564.774,-40,-94,1200,36,80,0
79.009,1787177565.772,-40,-94,1200,36,80,0
80.003,1787177566.765,-40,-94,1200,36,80,0
81.006,1787177567.768,-40,-94,1200,36,80,0
82.010,1787177568.772,-40,-94,1200,36,80,0
83.001,1787177569.763,-40,-94,1200,36,80,0
84.009,1787177570.771,-40,-94,1200,36,80,0
85.003,1787177571.764,-40,-94,1200,36,80,0
86.008,1787177572.769,-40,-94,1200,36,80,0
87.003,1787177573.764,-39,-94,1200,36,80,0
88.001,1787177574.761,-40,-94,1200,36,80,0
89.001,1787177575.763,-40,-94,1200,36,80,0
90.005,1787177576.766,-40,-94,1200,36,80,0
91.003,1787177577.764,-40,-94,1200,36,80,0
92.003,1787177578.762,-40,-94,1200,36,80,0
93.003,1787177579.762,-40,-94,1200,36,80,0
94.003,1787177580.763,-40,-94,1200,36,80,0
95.005,1787177581.765,-40,-94,1200,36,80,0
96.006,1787177582.765,-40,-94,1200,36,80,0
97.010,1787177583.769,-40,-94,1200,36,80,0
98.006,1787177584.765,-40,-94,1200,36,80,0
99.004,1787177585.764,-40,-94,1200,36,80,0
100.006,1787177586.766,-40,-94,1200,36,80,0
101.007,1787177587.767,-40,-94,1200,36,80,0
102.003,1787177588.762,-40,-94,1200,36,80,0
103.003,1787177589.762,-40,-94,1200,36,80,0
104.004,1787177590.764,-40,-94,1200,36,80,0
105.003,1787177591.762,-40,-94,1200,36,80,0
106.007,1787177592.767,-40,-94,1200,36,80,0
107.006,1787177593.766,-40,-94,1200,36,80,0
108.003,1787177594.763,-40,-94,1200,36,80,0
109.003,1787177595.762,-40,-94,1200,36,80,0
110.010,1787177596.768,-40,-94,1200,36,80,0
111.003,1787177597.762,-40,-94,1200,36,80,0
112.004,1787177598.763,-40,-94,1200,36,80,0
113.001,1787177599.760,-41,-94,1200,36,80,0
114.003,1787177600.761,-40,-94,1200,36,80,0
115.003,1787177601.762,-40,-94,1200,36,80,0
116.003,1787177602.762,-40,-94,1200,36,80,0
117.002,1787177603.761,-43,-94,1200,36,80,0
118.003,1787177604.762,-43,-94,1200,36,80,0
119.003,1787177605.762,-43,-94,1200,36,80,0
