t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
46.005,1787178223.833,-40,-94,648,36,80,0
47.010,1787178224.838,-40,-94,648,36,80,0
48.002,1787178225.830,-39,-94,648,36,80,0
49.004,1787178226.832,-39,-94,648,36,80,0
50.008,1787178227.835,-40,-94,648,36,80,0
51.010,1787178228.838,-40,-94,648,36,80,0
52.006,1787178229.833,-39,-94,648,36,80,0
53.003,1787178230.831,-40,-94,648,36,80,0
54.004,1787178231.833,-40,-94,648,36,80,0
55.005,1787178232.832,-40,-94,648,36,80,0
56.005,1787178233.832,-40,-94,720,36,80,0
57.010,1787178234.837,-39,-94,720,36,80,0
58.010,1787178235.838,-39,-94,720,36,80,0
59.006,1787178236.833,-40,-94,720,36,80,0
60.005,1787178237.833,-39,-94,720,36,80,0
61.005,1787178238.833,-39,-94,576,36,80,0
62.007,1787178239.834,-40,-94,576,36,80,0
63.008,1787178240.836,-39,-94,576,36,80,0
64.001,1787178241.829,-40,-94,576,36,80,0
65.005,1787178242.833,-39,-94,576,36,80,0
66.002,1787178243.830,-40,-94,360,36,80,0
67.010,1787178244.838,-39,-94,360,36,80,0
68.006,1787178245.833,-39,-94,360,36,80,0
69.003,1787178246.832,-39,-94,360,36,80,0
70.005,1787178247.833,-39,-94,360,36,80,0
71.000,1787178248.828,-37,-88,0,11,20,0
72.006,1787178249.834,-37,-88,0,11,20,0
73.003,1787178250.832,-37,-88,0,11,20,0
74.001,1787178251.828,-40,-94,0,36,80,0
75.003,1787178252.831,-39,-94,0,36,80,0
76.009,1787178253.837,-40,-94,0,36,80,0
77.004,1787178254.831,-40,-94,0,36,80,0
78.005,1787178255.833,-40,-94,0,36,80,0
79.003,1787178256.831,-40,-94,408,36,80,0
80.002,1787178257.830,-40,-94,408,36,80,0
81.003,1787178258.831,-39,-94,408,36,80,0
82.008,1787178259.836,-40,-94,408,36,80,0
83.003,1787178260.831,-40,-94,408,36,80,0
84.000,1787178261.828,-42,-94,272,36,80,0
85.000,1787178262.828,-40,-94,0,36,80,0
86.005,1787178263.832,-40,-94,0,36,80,0
87.010,1787178264.838,-40,-94,0,36,80,0
88.007,1787178265.835,-40,-94,0,36,80,0
89.010,1787178266.838,-40,-94,0,36,80,0
90.005,1787178267.834,-40,-94,204,36,80,0
91.005,1787178268.833,-40,-94,204,36,80,0
92.005,1787178269.833,-40,-94,204,36,80,0
93.008,1787178270.836,-40,-94,204,36,80,0
94.010,1787178271.839,-40,-94,204,36,80,0
95.010,1787178272.838,-40,-94,204,36,80,0
96.000,1787178273.828,-40,-94,204,36,80,0
97.008,1787178274.837,-40,-94,204,36,80,0
98.000,1787178275.828,-40,-94,204,36,80,0
99.008,1787178276.836,-40,-94,204,36,80,0
100.003,1787178277.830,-40,-94,136,36,80,0
101.004,1787178278.832,-40,-94,136,36,80,0
102.005,1787178279.833,-40,-94,136,36,80,0
103.010,1787178280.838,-40,-94,136,36,80,0
104.005,1787178281.833,-40,-94,136,36,80,0
105.009,1787178282.837,-40,-94,544,36,80,0
106.000,1787178283.829,-40,-94,544,36,80,0
107.004,1787178284.831,-40,-94,544,36,80,0
108.010,1787178285.838,-40,-94,544,36,80,0
109.003,1787178286.831,-40,-94,544,36,80,0
110.009,1787178287.837,-40,-94,288,36,80,0
111.008,1787178288.836,-40,-94,288,36,80,0
112.005,1787178289.833,-40,-94,288,36,80,0
113.003,1787178290.831,-40,-94,288,36,80,0
114.010,1787178291.838,-40,-94,288,36,80,0
115.009,1787178292.837,-40,-94,306,36,80,0
116.010,1787178293.838,-40,-94,306,36,80,0
117.005,1787178294.833,-40,-94,306,36,80,0
118.005,1787178295.833,-40,-94,306,36,80,0
119.005,1787178296.833,-40,-94,306,36,80,0
