t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1787176623.608,-40,-94,1200,36,80,0
1.005,1787176624.614,-40,-94,1200,36,80,0
2.001,1787176625.611,-39,-94,1200,36,80,0
3.000,1787176626.610,-39,-94,1200,36,80,0
4.005,1787176627.615,-40,-94,1200,36,80,0
5.001,1787176628.611,-40,-94,1200,36,80,0
6.002,1787176629.612,-40,-94,1200,36,80,0
7.004,1787176630.614,-39,-94,1200,36,80,0
8.004,1787176631.614,-39,-94,1200,36,80,0
9.004,1787176632.613,-40,-94,1200,36,80,0
10.002,1787176633.611,-40,-94,1200,36,80,0
11.005,1787176634.615,-39,-94,1200,36,80,0
12.002,1787176635.612,-39,-94,1200,36,80,0
13.002,1787176636.611,-40,-94,1200,36,80,0
14.002,1787176637.612,-40,-94,1200,36,80,0
15.002,1787176638.612,-39,-94,1200,36,80,0
16.004,1787176639.613,-39,-94,1200,36,80,0
17.004,1787176640.615,-39,-94,1200,36,80,0
18.002,1787176641.612,-40,-94,1200,36,80,0
19.002,1787176642.612,-39,-94,1200,36,80,0
20.005,1787176643.615,-39,-94,1200,36,80,0
21.005,1787176644.614,-39,-94,1200,36,80,0
22.002,1787176645.612,-40,-94,1200,36,80,0
23.002,1787176646.612,-40,-94,1200,36,80,0
24.005,1787176647.615,-39,-94,1200,36,80,0
25.001,1787176648.611,-40,-94,1200,36,80,0
26.002,1787176649.611,-40,-94,1200,36,80,0
27.005,1787176650.616,-40,-94,1200,36,80,0
28.005,1787176651.614,-39,-94,1200,36,80,0
29.001,1787176652.611,-39,-94,1200,36,80,0
30.003,1787176653.613,-39,-94,1200,36,80,0
31.005,1787176654.615,-40,-94,1200,36,80,0
32.005,1787176655.614,-39,-94,1200,36,80,0
33.004,1787176656.614,-39,-94,1200,36,80,0
34.001,1787176657.611,-39,-94,1200,36,80,0
35.005,1787176658.615,-40,-94,1200,36,80,0
36.001,1787176659.611,-39,-94,1200,36,80,0
37.005,1787176660.615,-39,-94,1200,36,80,0
38.005,1787176661.615,-39,-94,1200,36,80,0
39.005,1787176662.616,-40,-94,1200,36,80,0
40.002,1787176663.613,-40,-94,1200,36,80,0
41.000,1787176664.610,-40,-94,1200,36,80,0
42.005,1787176665.615,-40,-94,1200,36,80,0
43.002,1787176666.612,-40,-94,1200,36,80,0
44.001,1787176667.610,-40,-94,1200,36,80,0
45.005,1787176668.615,-39,-94,1200,36,80,0
46.000,1787176669.610,-39,-94,1200,36,80,0
47.002,1787176670.612,-39,-94,1200,36,80,0
48.001,1787176671.610,-40,-94,1200,36,80,0
49.005,1787176672.615,-39,-94,1200,36,80,0
50.002,1787176673.611,-39,-94,1200,36,80,0
51.004,1787176674.614,-40,-94,1200,36,80,0
52.001,1787176675.611,-40,-94,1200,36,80,0
53.005,1787176676.615,-40,-94,1200,36,80,0
54.005,1787176677.615,-39,-94,1200,36,80,0
55.001,1787176678.611,-39,-94,1200,36,80,0
56.002,1787176679.612,-40,-94,1200,36,80,0
57.005,1787176680.616,-40,-94,1200,36,80,0
58.004,1787176681.614,-39,-94,1200,36,80,0
59.002,1787176682.612,-39,-94,1200,36,80,0
60.003,1787176683.613,-40,-94,1200,36,80,0
61.002,1787176684.612,-40,-94,1200,36,80,0
62.002,1787176685.612,-39,-94,1200,36,80,0
63.005,1787176686.615,-40,-94,1200,36,80,0
64.004,1787176687.614,-40,-94,1200,36,80,0
65.005,1787176688.615,-40,-94,1200,36,80,0
66.005,1787176689.615,-40,-94,1200,36,80,0
67.000,1787176690.610,-39,-94,1200,36,80,0
68.005,1787176691.615,-39,-94,1200,36,80,0
69.005,1787176692.616,-40,-94,1200,36,80,0
70.005,1787176693.614,-40,-94,1200,36,80,0
71.005,1787176694.615,-39,-94,1200,36,80,0
72.004,1787176695.614,-40,-94,1200,36,80,0
73.005,1787176696.615,-40,-94,1200,36,80,0
74.000,1787176697.610,-40,-94,1200,36,80,0
75.005,1787176698.616,-39,-94,1200,36,80,0
76.002,1787176699.612,-39,-94,1200,36,80,0
77.005,1787176700.615,-39,-94,1200,36,80,0
78.004,1787176701.614,-40,-94,1200,36,80,0
79.005,1787176702.615,-39,-94,1200,36,80,0
80.002,1787176703.612,-39,-94,1200,36,80,0
81.005,1787176704.615,-39,-94,1200,36,80,0
82.002,1787176705.612,-40,-94,1200,36,80,0
83.005,1787176706.616,-40,-94,1200,36,80,0
84.004,1787176707.614,-40,-94,1200,36,80,0
85.000,1787176708.610,-40,-94,1200,36,80,0
86.003,1787176709.614,-40,-94,1200,36,80,0
87.002,1787176710.613,-40,-94,1200,36,80,0
88.002,1787176711.612,-39,-94,1200,36,80,0
89.005,1787176712.615,-40,-94,1200,36,80,0
90.002,1787176713.612,-40,-94,1200,36,80,0
91.002,1787176714.612,-40,-94,1200,36,80,0
92.004,1787176715.614,-39,-94,1200,36,80,0
93.005,1787176716.615,-39,-94,1200,36,80,0
94.003,1787176717.613,-40,-94,1200,36,80,0
95.005,1787176718.615,-39,-94,1200,36,80,0
96.002,1787176719.612,-39,-94,1200,36,80,0
97.002,1787176720.613,-39,-94,1200,36,80,0
98.005,1787176721.615,-40,-94,1200,36,80,0
99.004,1787176722.615,-40,-94,1200,36,80,0
100.005,1787176723.616,-40,-94,1200,36,80,0
101.005,1787176724.616,-39,-94,1200,36,80,0
102.007,1787176725.617,-40,-94,1200,36,80,0
103.005,1787176726.615,-39,-94,1200,36,80,0
104.002,1787176727.612,-40,-94,1200,36,80,0
105.006,1787176728.617,-39,-94,648,36,80,0
106.002,1787176729.612,-40,-94,648,36,80,0
107.010,1787176730.620,-40,-94,648,36,80,0
108.007,1787176731.618,-40,-94,648,36,80,0
109.007,1787176732.618,-39,-94,648,36,80,0
110.002,1787176733.613,-39,-94,1200,36,80,0
111.006,1787176734.616,-39,-94,1200,36,80,0
112.003,1787176735.613,-40,-94,1200,36,80,0
113.005,1787176736.615,-39,-94,1200,36,80,0
114.005,1787176737.615,-39,-94,1200,36,80,0
115.007,1787176738.618,-40,-94,1200,36,80,0
116.010,1787176739.620,-40,-94,1200,36,80,0
117.006,1787176740.616,-40,-94,1200,36,80,0
118.002,1787176741.612,-39,-94,1200,36,80,0
119.004,1787176742.615,-40,-94,1200,36,80,0
