t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1787177314.299,-39,-94,1200,36,80,0
1.004,1787177315.301,-41,-94,1200,36,80,0
2.004,1787177316.301,-39,-94,1200,36,80,0
3.001,1787177317.300,-39,-94,1200,36,80,0
4.010,1787177318.308,-39,-94,1200,36,80,0
5.003,1787177319.300,-40,-94,1200,36,80,0
6.004,1787177320.301,-39,-94,1200,36,80,0
7.001,1787177321.298,-39,-94,1200,36,80,0
8.009,1787177322.307,-39,-94,1200,36,80,0
9.010,1787177323.307,-40,-94,1200,36,80,0
10.009,1787177324.306,-40,-94,1200,36,80,0
11.007,1787177325.305,-40,-94,1200,36,80,0
12.004,1787177326.301,-39,-94,1200,36,80,0
13.006,1787177327.304,-40,-94,1200,36,80,0
14.009,1787177328.307,-40,-94,1200,36,80,0
15.003,1787177329.300,-40,-94,1200,36,80,0
16.006,1787177330.304,-39,-94,1200,36,80,0
17.003,1787177331.301,-40,-94,1200,36,80,0
18.005,1787177332.303,-40,-94,1200,36,80,0
19.006,1787177333.303,-40,-94,1200,36,80,0
20.002,1787177334.300,-39,-94,1200,36,80,0
21.005,1787177335.302,-39,-94,1200,36,80,0
22.010,1787177336.307,-40,-94,1200,36,80,0
23.010,1787177337.309,-40,-94,1200,36,80,0
24.003,1787177338.301,-40,-94,1200,36,80,0
25.004,1787177339.303,-39,-94,1200,36,80,0
26.010,1787177340.308,-40,-94,1200,36,80,0
27.011,1787177341.309,-40,-94,1200,36,80,0
28.004,1787177342.302,-40,-94,1200,36,80,0
29.010,1787177343.308,-40,-94,1200,36,80,0
30.007,1787177344.305,-40,-94,1200,36,80,0
31.005,1787177345.304,-40,-94,1200,36,80,0
32.010,1787177346.308,-40,-94,1200,36,80,0
33.005,1787177347.303,-40,-94,1200,36,80,0
34.005,1787177348.303,-40,-94,1200,36,80,0
35.010,1787177349.307,-40,-94,1200,36,80,0
36.003,1787177350.300,-40,-94,1200,36,80,0
37.006,1787177351.304,-40,-94,1200,36,80,0
38.004,1787177352.302,-40,-94,1200,36,80,0
39.003,1787177353.301,-40,-94,1200,36,80,0
40.010,1787177354.308,-41,-94,1200,36,80,0
41.001,1787177355.299,-40,-94,1200,36,80,0
42.003,1787177356.300,-40,-94,1200,36,80,0
43.003,1787177357.301,-40,-94,1200,36,80,0
44.008,1787177358.306,-41,-94,1200,36,80,0
45.005,1787177359.303,-40,-94,1200,36,80,0
46.001,1787177360.299,-40,-94,1200,36,80,0
47.010,1787177361.307,-40,-94,1200,36,80,0
48.004,1787177362.301,-41,-94,1200,36,80,0
49.003,1787177363.301,-40,-94,1200,36,80,0
50.009,1787177364.307,-40,-94,1200,36,80,0
51.005,1787177365.304,-40,-94,1200,36,80,0
52.007,1787177366.305,-40,-94,1200,36,80,0
53.006,1787177367.305,-40,-94,1200,36,80,0
54.004,1787177368.301,-40,-94,1200,36,80,0
55.003,1787177369.301,-40,-94,1200,36,80,0
56.010,1787177370.308,-40,-94,1200,36,80,0
57.010,1787177371.308,-40,-94,1200,36,80,0
58.003,1787177372.300,-40,-94,1200,36,80,0
59.010,1787177373.308,-40,-94,1200,36,80,0
60.007,1787177374.305,-40,-94,1200,36,80,0
61.003,1787177375.300,-40,-94,1200,36,80,0
62.010,1787177376.308,-40,-94,1200,36,80,0
63.003,1787177377.301,-39,-94,1200,36,80,0
64.003,1787177378.301,-40,-94,1200,36,80,0
65.010,1787177379.309,-40,-94,1200,36,80,0
66.002,1787177380.300,-39,-94,1200,36,80,0
67.004,1787177381.302,-40,-94,1200,36,80,0
68.003,1787177382.301,-40,-94,1200,36,80,0
69.003,1787177383.303,-40,-94,1200,36,80,0
70.010,1787177384.308,-39,-94,1200,36,80,0
71.003,1787177385.300,-39,-94,1200,36,80,0
