t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1787176968.901,-39,-94,1200,36,80,0
1.000,1787176969.902,-40,-94,1200,36,80,0
2.004,1787176970.907,-40,-94,1200,36,80,0
3.007,1787176971.909,-40,-94,1200,36,80,0
4.002,1787176972.905,-40,-94,1200,36,80,0
5.002,1787176973.903,-40,-94,1200,36,80,0
6.010,1787176974.912,-40,-94,1200,36,80,0
7.001,1787176975.903,-40,-94,1200,36,80,0
8.004,1787176976.906,-40,-94,1200,36,80,0
9.001,1787176977.904,-40,-94,1200,36,80,0
10.009,1787176978.912,-40,-94,1200,36,80,0
11.007,1787176979.908,-39,-94,1200,36,80,0
12.002,1787176980.904,-40,-94,1200,36,80,0
13.001,1787176981.903,-40,-94,1200,36,80,0
14.009,1787176982.912,-40,-94,1200,36,80,0
15.007,1787176983.909,-40,-94,1200,36,80,0
16.002,1787176984.905,-40,-94,1200,36,80,0
17.001,1787176985.903,-40,-94,1200,36,80,0
18.010,1787176986.912,-40,-94,1200,36,80,0
19.010,1787176987.912,-40,-94,1200,36,80,0
20.004,1787176988.906,-40,-94,1200,36,80,0
21.007,1787176989.909,-39,-94,1200,36,80,0
22.008,1787176990.910,-40,-94,1200,36,80,0
23.009,1787176991.910,-39,-94,1200,36,80,0
24.001,1787176992.902,-39,-94,1200,36,80,0
25.007,1787176993.909,-40,-94,1200,36,80,0
26.009,1787176994.911,-40,-94,1200,36,80,0
27.001,1787176995.904,-40,-94,1200,36,80,0
28.010,1787176996.912,-39,-94,1200,36,80,0
29.007,1787176997.908,-39,-94,1200,36,80,0
30.004,1787176998.906,-40,-94,1200,36,80,0
31.003,1787176999.904,-40,-94,1200,36,80,0
32.004,1787177000.906,-39,-94,1200,36,80,0
33.002,1787177001.905,-39,-94,1200,36,80,0
34.004,1787177002.906,-40,-94,1200,36,80,0
35.008,1787177003.910,-40,-94,1200,36,80,0
36.007,1787177004.909,-40,-94,1200,36,80,0
37.010,1787177005.912,-39,-94,1200,36,80,0
38.010,1787177006.912,-40,-94,1200,36,80,0
39.002,1787177007.904,-40,-94,1200,36,80,0
40.010,1787177008.912,-40,-94,1200,36,80,0
41.007,1787177009.908,-40,-94,1200,36,80,0
42.002,1787177010.904,-40,-94,1200,36,80,0
43.002,1787177011.904,-39,-94,1200,36,80,0
