t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1786826730.092,-66,-94,648,36,80,0
1.001,1786826731.094,-67,-94,648,36,80,0
2.001,1786826732.093,-67,-94,576,36,80,0
3.005,1786826733.097,-67,-94,576,36,80,0
4.003,1786826734.095,-66,-94,576,36,80,0
5.001,1786826735.093,-67,-94,576,36,80,0
6.005,1786826736.097,-67,-94,576,36,80,0
7.005,1786826737.097,-68,-94,432,36,80,0
8.004,1786826738.096,-68,-94,432,36,80,0
9.001,1786826739.094,-68,-94,432,36,80,0
10.005,1786826740.097,-68,-94,432,36,80,0
11.002,1786826741.095,-68,-94,432,36,80,0
12.005,1786826742.097,-67,-94,576,36,80,0
13.003,1786826743.096,-66,-94,576,36,80,0
14.001,1786826744.094,-69,-94,576,36,80,0
15.005,1786826745.098,-67,-94,576,36,80,0
16.005,1786826746.098,-67,-94,576,36,80,0
17.001,1786826747.093,-67,-94,432,36,80,0
18.005,1786826748.097,-67,-94,432,36,80,0
19.004,1786826749.096,-67,-94,432,36,80,0
20.004,1786826750.096,-68,-94,432,36,80,0
21.001,1786826751.094,-67,-94,432,36,80,0
22.003,1786826752.095,-67,-94,432,36,80,0
23.005,1786826753.098,-67,-94,432,36,80,0
24.004,1786826754.097,-67,-94,432,36,80,0
25.004,1786826755.096,-67,-94,432,36,80,0
26.005,1786826756.097,-67,-94,432,36,80,0
27.003,1786826757.095,-67,-94,648,36,80,0
28.003,1786826758.096,-67,-94,648,36,80,0
29.004,1786826759.097,-67,-94,648,36,80,0
30.003,1786826760.095,-66,-94,648,36,80,0
31.003,1786826761.095,-67,-94,648,36,80,0
32.001,1786826762.094,-68,-94,408,36,80,0
33.005,1786826763.098,-66,-94,408,36,80,0
34.004,1786826764.097,-67,-94,408,36,80,0
35.003,1786826765.096,-66,-94,408,36,80,0
36.004,1786826766.096,-67,-94,408,36,80,0
37.001,1786826767.094,-66,-94,576,36,80,0
38.004,1786826768.097,-67,-94,576,36,80,0
39.005,1786826769.098,-66,-94,576,36,80,0
40.003,1786826770.096,-66,-94,576,36,80,0
41.004,1786826771.097,-66,-94,576,36,80,0
42.002,1786826772.095,-66,-94,576,36,80,0
43.001,1786826773.094,-67,-94,576,36,80,0
44.005,1786826774.098,-66,-94,576,36,80,0
45.001,1786826775.094,-67,-94,576,36,80,0
46.004,1786826776.102,-66,-94,576,36,80,0
47.005,1786826777.098,-66,-94,576,36,80,0
48.005,1786826778.098,-66,-94,576,36,80,0
49.005,1786826779.098,-66,-94,576,36,80,0
50.003,1786826780.096,-66,-94,576,36,80,0
51.005,1786826781.097,-66,-94,576,36,80,0
52.002,1786826782.095,-66,-94,576,36,80,0
53.005,1786826783.098,-66,-94,576,36,80,0
54.001,1786826784.094,-66,-94,576,36,80,0
55.003,1786826785.095,-66,-94,576,36,80,0
56.002,1786826786.095,-67,-94,576,36,80,0
57.002,1786826787.095,-66,-94,648,36,80,0
58.004,1786826788.097,-67,-94,648,36,80,0
59.001,1786826789.094,-67,-94,648,36,80,0
60.005,1786826790.098,-67,-94,648,36,80,0
61.005,1786826791.097,-67,-94,648,36,80,0
62.004,1786826792.096,-68,-94,288,36,80,0
63.005,1786826793.098,-67,-94,288,36,80,0
64.001,1786826794.093,-66,-94,288,36,80,0
65.001,1786826795.094,-66,-94,288,36,80,0
66.002,1786826796.096,-68,-94,288,36,80,0
67.002,1786826797.095,-67,-94,432,36,80,0
68.002,1786826798.095,-68,-94,432,36,80,0
69.005,1786826799.098,-68,-94,432,36,80,0
70.005,1786826800.098,-69,-94,432,36,80,0
71.005,1786826801.098,-68,-94,432,36,80,0
72.002,1786826802.095,-69,-94,648,36,80,0
73.005,1786826803.098,-68,-94,648,36,80,0
74.003,1786826804.096,-67,-94,648,36,80,0
75.005,1786826805.098,-67,-94,648,36,80,0
76.004,1786826806.097,-67,-94,648,36,80,0
77.005,1786826807.098,-66,-94,432,36,80,0
78.005,1786826808.098,-67,-94,432,36,80,0
79.001,1786826809.094,-67,-94,432,36,80,0
80.005,1786826810.098,-67,-94,432,36,80,0
81.005,1786826811.098,-67,-94,432,36,80,0
82.002,1786826812.095,-68,-94,432,36,80,0
83.005,1786826813.098,-67,-94,432,36,80,0
84.002,1786826814.096,-67,-94,432,36,80,0
85.005,1786826815.098,-67,-94,432,36,80,0
86.000,1786826816.093,-69,-94,432,36,80,0
87.002,1786826817.096,-67,-94,408,36,80,0
88.002,1786826818.095,-68,-94,408,36,80,0
89.005,1786826819.101,-68,-94,408,36,80,0
90.003,1786826820.096,-68,-94,408,36,80,0
91.005,1786826821.098,-68,-94,408,36,80,0
92.001,1786826822.094,-68,-94,432,36,80,0
93.001,1786826823.094,-68,-94,432,36,80,0
94.005,1786826824.098,-67,-94,432,36,80,0
95.003,1786826825.097,-68,-94,432,36,80,0
96.003,1786826826.096,-67,-94,432,36,80,0
97.005,1786826827.098,-68,-94,432,36,80,0
98.004,1786826828.097,-67,-94,432,36,80,0
99.003,1786826829.097,-67,-94,432,36,80,0
100.005,1786826830.098,-67,-94,432,36,80,0
101.001,1786826831.094,-67,-94,432,36,80,0
102.001,1786826832.095,-68,-94,648,36,80,0
103.005,1786826833.098,-68,-94,648,36,80,0
104.001,1786826834.094,-67,-94,648,36,80,0
105.005,1786826835.098,-67,-94,648,36,80,0
106.005,1786826836.098,-67,-94,648,36,80,0
107.001,1786826837.094,-69,-94,648,36,80,0
108.005,1786826838.099,-67,-94,648,36,80,0
109.005,1786826839.098,-68,-94,648,36,80,0
110.005,1786826840.099,-67,-94,648,36,80,0
111.001,1786826841.094,-67,-94,648,36,80,0
112.005,1786826842.098,-68,-94,432,36,80,0
113.005,1786826843.098,-66,-94,432,36,80,0
114.002,1786826844.095,-66,-94,432,36,80,0
115.005,1786826845.099,-66,-94,432,36,80,0
116.001,1786826846.095,-67,-94,432,36,80,0
117.005,1786826847.098,-67,-94,648,36,80,0
118.001,1786826848.094,-68,-94,648,36,80,0
119.005,1786826849.099,-68,-94,648,36,80,0
