t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1786825688.358,-70,-94,216,36,80,0
1.005,1786825689.363,-69,-94,288,36,80,0
2.002,1786825690.360,-71,-94,288,36,80,0
3.005,1786825691.362,-69,-94,288,36,80,0
4.002,1786825692.359,-69,-94,288,36,80,0
5.003,1786825693.360,-69,-94,288,36,80,0
6.005,1786825694.363,-69,-94,432,36,80,0
7.003,1786825695.360,-68,-94,432,36,80,0
8.004,1786825696.361,-68,-94,432,36,80,0
9.005,1786825697.363,-68,-94,432,36,80,0
10.002,1786825698.360,-68,-94,432,36,80,0
11.005,1786825699.363,-68,-94,432,36,80,0
12.002,1786825700.359,-68,-94,432,36,80,0
13.005,1786825701.364,-69,-94,432,36,80,0
14.005,1786825702.363,-67,-94,432,36,80,0
15.002,1786825703.361,-70,-94,432,36,80,0
16.002,1786825704.360,-68,-94,432,36,80,0
17.002,1786825705.361,-67,-94,432,36,80,0
18.000,1786825706.358,-67,-94,432,36,80,0
19.005,1786825707.363,-67,-94,432,36,80,0
20.004,1786825708.362,-68,-94,432,36,80,0
21.002,1786825709.360,-67,-94,576,36,80,0
22.004,1786825710.362,-69,-94,576,36,80,0
23.003,1786825711.361,-68,-94,576,36,80,0
24.002,1786825712.360,-69,-94,576,36,80,0
25.005,1786825713.363,-69,-94,576,36,80,0
26.001,1786825714.360,-68,-94,408,36,80,0
27.001,1786825715.360,-68,-94,408,36,80,0
28.005,1786825716.363,-68,-94,408,36,80,0
29.003,1786825717.361,-68,-94,408,36,80,0
30.005,1786825718.363,-68,-94,408,36,80,0
31.002,1786825719.360,-68,-94,432,36,80,0
32.003,1786825720.361,-67,-94,432,36,80,0
33.002,1786825721.361,-67,-94,432,36,80,0
34.002,1786825722.360,-69,-94,432,36,80,0
35.005,1786825723.363,-68,-94,432,36,80,0
36.001,1786825724.359,-67,-94,576,36,80,0
37.003,1786825725.361,-67,-94,576,36,80,0
38.005,1786825726.363,-67,-94,576,36,80,0
39.005,1786825727.363,-69,-94,576,36,80,0
40.001,1786825728.359,-69,-94,576,36,80,0
41.004,1786825729.363,-68,-94,576,36,80,0
42.005,1786825730.363,-68,-94,576,36,80,0
43.002,1786825731.361,-68,-94,576,36,80,0
44.002,1786825732.360,-68,-94,576,36,80,0
45.005,1786825733.363,-68,-94,576,36,80,0
46.001,1786825734.360,-68,-94,408,36,80,0
47.005,1786825735.364,-68,-94,408,36,80,0
48.001,1786825736.359,-68,-94,408,36,80,0
49.005,1786825737.363,-68,-94,408,36,80,0
50.001,1786825738.360,-68,-94,408,36,80,0
51.002,1786825739.361,-68,-94,576,36,80,0
52.005,1786825740.364,-67,-94,576,36,80,0
53.002,1786825741.361,-67,-94,576,36,80,0
54.002,1786825742.361,-68,-94,576,36,80,0
55.005,1786825743.364,-68,-94,576,36,80,0
56.005,1786825744.363,-67,-94,288,36,80,0
57.005,1786825745.364,-67,-94,288,36,80,0
58.005,1786825746.364,-66,-94,288,36,80,0
59.004,1786825747.363,-67,-94,288,36,80,0
60.005,1786825748.364,-68,-94,288,36,80,0
61.004,1786825749.363,-68,-94,408,36,80,0
62.005,1786825750.364,-68,-94,408,36,80,0
63.002,1786825751.361,-68,-94,408,36,80,0
64.005,1786825752.364,-68,-94,408,36,80,0
65.005,1786825753.364,-68,-94,408,36,80,0
66.000,1786825754.359,-68,-94,432,36,80,0
67.005,1786825755.364,-69,-94,432,36,80,0
68.002,1786825756.361,-69,-94,432,36,80,0
69.001,1786825757.360,-68,-94,432,36,80,0
70.004,1786825758.363,-67,-94,432,36,80,0
71.002,1786825759.361,-68,-94,432,36,80,0
72.001,1786825760.359,-68,-94,432,36,80,0
73.005,1786825761.364,-68,-94,432,36,80,0
74.005,1786825762.364,-68,-94,432,36,80,0
75.004,1786825763.363,-68,-94,432,36,80,0
76.005,1786825764.364,-70,-94,408,36,80,0
77.004,1786825765.363,-70,-94,408,36,80,0
78.005,1786825766.364,-68,-94,408,36,80,0
79.002,1786825767.361,-68,-94,408,36,80,0
80.005,1786825768.364,-67,-94,408,36,80,0
81.005,1786825769.364,-68,-94,432,36,80,0
82.002,1786825770.361,-70,-94,432,36,80,0
83.005,1786825771.364,-70,-94,432,36,80,0
84.005,1786825772.364,-70,-94,432,36,80,0
85.001,1786825773.361,-70,-94,432,36,80,0
86.002,1786825774.361,-70,-94,432,36,80,0
87.002,1786825775.361,-70,-94,432,36,80,0
88.005,1786825776.364,-70,-94,432,36,80,0
89.002,1786825777.361,-70,-94,432,36,80,0
90.001,1786825778.361,-69,-94,432,36,80,0
91.002,1786825779.362,-69,-94,432,36,80,0
92.005,1786825780.364,-70,-94,432,36,80,0
93.002,1786825781.361,-69,-94,432,36,80,0
