t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1786826382.582,-69,-94,432,36,80,0
1.003,1786826383.588,-69,-94,432,36,80,0
2.005,1786826384.586,-69,-94,432,36,80,0
3.002,1786826385.584,-68,-94,432,36,80,0
4.001,1786826386.582,-67,-94,408,36,80,0
5.002,1786826387.583,-69,-94,408,36,80,0
6.003,1786826388.585,-68,-94,408,36,80,0
7.001,1786826389.582,-67,-94,408,36,80,0
8.002,1786826390.584,-68,-94,408,36,80,0
9.000,1786826391.581,-67,-94,272,36,80,0
10.004,1786826392.586,-67,-94,272,36,80,0
11.002,1786826393.583,-67,-94,272,36,80,0
12.003,1786826394.584,-68,-94,272,36,80,0
13.001,1786826395.583,-67,-94,272,36,80,0
14.005,1786826396.586,-68,-94,432,36,80,0
15.002,1786826397.583,-69,-94,432,36,80,0
16.002,1786826398.583,-68,-94,432,36,80,0
17.005,1786826399.586,-67,-94,432,36,80,0
18.005,1786826400.586,-68,-94,432,36,80,0
19.005,1786826401.586,-68,-94,408,36,80,0
20.002,1786826402.584,-67,-94,408,36,80,0
21.002,1786826403.583,-66,-94,408,36,80,0
22.000,1786826404.582,-69,-94,408,36,80,0
23.005,1786826405.586,-68,-94,408,36,80,0
24.002,1786826406.584,-67,-94,432,36,80,0
25.002,1786826407.584,-66,-94,432,36,80,0
26.005,1786826408.586,-67,-94,432,36,80,0
27.002,1786826409.584,-67,-94,432,36,80,0
28.002,1786826410.584,-67,-94,432,36,80,0
29.002,1786826411.584,-66,-94,544,36,80,0
30.002,1786826412.584,-66,-94,544,36,80,0
31.003,1786826413.585,-66,-94,544,36,80,0
32.002,1786826414.583,-67,-94,544,36,80,0
33.004,1786826415.585,-65,-94,544,36,80,0
34.005,1786826416.587,-66,-94,576,36,80,0
35.000,1786826417.582,-66,-94,576,36,80,0
36.001,1786826418.583,-67,-94,576,36,80,0
37.002,1786826419.584,-69,-94,576,36,80,0
38.002,1786826420.584,-69,-94,576,36,80,0
39.005,1786826421.587,-67,-94,432,36,80,0
40.002,1786826422.586,-66,-94,432,36,80,0
41.002,1786826423.584,-66,-94,432,36,80,0
42.005,1786826424.586,-67,-94,432,36,80,0
43.002,1786826425.584,-66,-94,432,36,80,0
44.004,1786826426.586,-66,-94,648,36,80,0
45.005,1786826427.587,-66,-94,648,36,80,0
46.002,1786826428.584,-66,-94,648,36,80,0
47.005,1786826429.587,-67,-94,648,36,80,0
48.003,1786826430.585,-68,-94,648,36,80,0
49.005,1786826431.588,-68,-94,408,36,80,0
50.004,1786826432.586,-68,-94,408,36,80,0
51.005,1786826433.586,-67,-94,408,36,80,0
52.002,1786826434.583,-67,-94,408,36,80,0
53.002,1786826435.584,-67,-94,408,36,80,0
54.002,1786826436.584,-69,-94,544,36,80,0
55.002,1786826437.584,-68,-94,544,36,80,0
56.005,1786826438.587,-68,-94,544,36,80,0
57.001,1786826439.583,-67,-94,544,36,80,0
58.002,1786826440.584,-68,-94,544,36,80,0
59.002,1786826441.583,-68,-94,432,36,80,0
60.000,1786826442.582,-66,-94,432,36,80,0
61.002,1786826443.584,-67,-94,432,36,80,0
62.001,1786826444.583,-67,-94,432,36,80,0
63.002,1786826445.584,-65,-94,432,36,80,0
