t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1786826903.948,-66,-94,432,36,80,0
1.005,1786826904.954,-68,-94,432,36,80,0
2.000,1786826905.949,-66,-94,432,36,80,0
3.003,1786826906.951,-68,-94,432,36,80,0
4.005,1786826907.953,-68,-94,544,36,80,0
5.001,1786826908.949,-69,-94,544,36,80,0
6.001,1786826909.949,-67,-94,544,36,80,0
7.004,1786826910.952,-67,-94,544,36,80,0
8.005,1786826911.953,-65,-94,544,36,80,0
9.002,1786826912.950,-67,-94,408,36,80,0
10.003,1786826913.951,-68,-94,408,36,80,0
11.001,1786826914.949,-69,-94,408,36,80,0
12.000,1786826915.949,-66,-94,408,36,80,0
13.004,1786826916.952,-66,-94,408,36,80,0
14.005,1786826917.953,-67,-94,432,36,80,0
15.003,1786826918.952,-68,-94,432,36,80,0
16.005,1786826919.953,-67,-94,432,36,80,0
17.002,1786826920.950,-69,-94,432,36,80,0
18.004,1786826921.952,-67,-94,432,36,80,0
19.001,1786826922.949,-68,-94,432,36,80,0
20.003,1786826923.952,-67,-94,432,36,80,0
21.005,1786826924.953,-66,-94,432,36,80,0
22.001,1786826925.949,-66,-94,432,36,80,0
23.004,1786826926.952,-68,-94,432,36,80,0
24.000,1786826927.949,-67,-94,432,36,80,0
25.001,1786826928.949,-68,-94,432,36,80,0
26.003,1786826929.952,-67,-94,432,36,80,0
27.001,1786826930.949,-68,-94,432,36,80,0
28.003,1786826931.952,-67,-94,432,36,80,0
29.003,1786826932.952,-66,-94,648,36,80,0
30.003,1786826933.952,-67,-94,648,36,80,0
31.003,1786826934.951,-66,-94,648,36,80,0
32.000,1786826935.949,-68,-94,648,36,80,0
33.001,1786826936.949,-67,-94,648,36,80,0
34.005,1786826937.953,-67,-94,648,36,80,0
35.004,1786826938.952,-68,-94,648,36,80,0
36.003,1786826939.952,-67,-94,648,36,80,0
37.003,1786826940.951,-67,-94,648,36,80,0
38.001,1786826941.949,-66,-94,648,36,80,0
39.003,1786826942.952,-67,-94,576,36,80,0
40.005,1786826943.954,-67,-94,576,36,80,0
41.003,1786826944.951,-68,-94,576,36,80,0
42.000,1786826945.949,-68,-94,576,36,80,0
43.000,1786826946.949,-67,-94,576,36,80,0
44.000,1786826947.949,-68,-94,432,36,80,0
45.003,1786826948.952,-68,-94,432,36,80,0
46.003,1786826949.951,-67,-94,432,36,80,0
47.003,1786826950.952,-67,-94,432,36,80,0
48.003,1786826951.952,-67,-94,432,36,80,0
49.005,1786826952.954,-68,-94,612,36,80,0
50.005,1786826953.954,-66,-94,612,36,80,0
51.001,1786826954.950,-66,-94,612,36,80,0
52.003,1786826955.952,-66,-94,612,36,80,0
53.004,1786826956.953,-67,-94,612,36,80,0
54.000,1786826957.949,-66,-94,576,36,80,0
55.003,1786826958.952,-66,-94,576,36,80,0
56.000,1786826959.949,-67,-94,576,36,80,0
57.003,1786826960.952,-67,-94,576,36,80,0
58.001,1786826961.950,-67,-94,576,36,80,0
59.005,1786826962.953,-68,-94,576,36,80,0
60.001,1786826963.950,-66,-94,576,36,80,0
61.003,1786826964.952,-66,-94,576,36,80,0
62.005,1786826965.954,-66,-94,576,36,80,0
63.005,1786826966.954,-65,-94,576,36,80,0
64.004,1786826967.953,-67,-94,680,36,80,0
65.005,1786826968.954,-67,-94,680,36,80,0
66.001,1786826969.950,-67,-94,680,36,80,0
67.000,1786826970.949,-67,-94,680,36,80,0
68.000,1786826971.949,-68,-94,680,36,80,0
69.004,1786826972.953,-69,-94,432,36,80,0
70.000,1786826973.949,-67,-94,432,36,80,0
71.005,1786826974.954,-68,-94,432,36,80,0
72.005,1786826975.954,-67,-94,432,36,80,0
73.005,1786826976.954,-67,-94,432,36,80,0
74.001,1786826977.950,-67,-94,648,36,80,0
75.001,1786826978.950,-67,-94,648,36,80,0
76.005,1786826979.954,-66,-94,648,36,80,0
77.001,1786826980.950,-67,-94,648,36,80,0
78.001,1786826981.950,-67,-94,648,36,80,0
79.005,1786826982.954,-68,-94,576,36,80,0
80.003,1786826983.952,-68,-94,576,36,80,0
81.003,1786826984.953,-68,-94,576,36,80,0
82.003,1786826985.952,-68,-94,576,36,80,0
83.001,1786826986.950,-68,-94,576,36,80,0
84.000,1786826987.949,-68,-94,648,36,80,0
85.004,1786826988.953,-68,-94,648,36,80,0
86.005,1786826989.954,-68,-94,648,36,80,0
87.005,1786826990.954,-68,-94,648,36,80,0
88.005,1786826991.954,-68,-94,648,36,80,0
89.003,1786826992.952,-68,-94,576,36,80,0
90.005,1786826993.954,-68,-94,576,36,80,0
91.005,1786826994.954,-68,-94,576,36,80,0
92.002,1786826995.952,-67,-94,576,36,80,0
93.001,1786826996.950,-67,-94,576,36,80,0
94.003,1786826997.952,-67,-94,648,36,80,0
95.005,1786826998.954,-67,-94,648,36,80,0
96.005,1786826999.954,-67,-94,648,36,80,0
97.005,1786827000.954,-69,-94,648,36,80,0
98.002,1786827001.951,-68,-94,648,36,80,0
99.003,1786827002.952,-68,-94,612,36,80,0
100.005,1786827003.954,-68,-94,612,36,80,0
101.003,1786827004.952,-67,-94,612,36,80,0
102.005,1786827005.954,-68,-94,612,36,80,0
103.002,1786827006.952,-68,-94,612,36,80,0
