t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1786824990.470,-70,-94,288,36,80,0
1.004,1786824991.475,-70,-94,288,36,80,0
2.004,1786824992.474,-70,-94,288,36,80,0
3.003,1786824993.473,-70,-94,288,36,80,0
4.005,1786824994.475,-70,-94,288,36,80,0
5.004,1786824995.475,-70,-94,288,36,80,0
6.005,1786824996.475,-69,-94,288,36,80,0
7.005,1786824997.475,-70,-94,432,36,80,0
8.004,1786824998.475,-70,-94,432,36,80,0
9.004,1786824999.475,-71,-94,432,36,80,0
10.005,1786825000.475,-70,-94,432,36,80,0
11.004,1786825001.475,-70,-94,432,36,80,0
12.004,1786825002.475,-70,-94,432,36,80,0
13.005,1786825003.475,-70,-94,432,36,80,0
14.004,1786825004.475,-71,-94,432,36,80,0
15.004,1786825005.475,-71,-94,432,36,80,0
16.004,1786825006.475,-70,-94,432,36,80,0
17.001,1786825007.472,-70,-94,216,36,80,0
18.003,1786825008.474,-69,-94,216,36,80,0
19.003,1786825009.474,-70,-94,216,36,80,0
20.004,1786825010.475,-70,-94,216,36,80,0
21.003,1786825011.473,-70,-94,216,36,80,0
22.004,1786825012.475,-71,-94,216,36,80,0
23.001,1786825013.472,-70,-94,216,36,80,0
24.004,1786825014.475,-70,-94,216,36,80,0
25.005,1786825015.476,-71,-94,216,36,80,0
26.001,1786825016.471,-71,-94,216,36,80,0
27.003,1786825017.474,-71,-94,408,36,80,0
28.000,1786825018.471,-70,-94,408,36,80,0
29.005,1786825019.476,-70,-94,408,36,80,0
30.005,1786825020.476,-70,-94,408,36,80,0
31.000,1786825021.471,-70,-94,408,36,80,0
32.003,1786825022.474,-70,-94,432,36,80,0
33.003,1786825023.474,-70,-94,432,36,80,0
34.001,1786825024.472,-70,-94,432,36,80,0
35.003,1786825025.474,-71,-94,432,36,80,0
36.002,1786825026.473,-70,-94,432,36,80,0
37.004,1786825027.475,-70,-94,204,36,80,0
38.004,1786825028.474,-70,-94,204,36,80,0
39.005,1786825029.476,-70,-94,204,36,80,0
40.001,1786825030.472,-70,-94,204,36,80,0
41.005,1786825031.475,-69,-94,204,36,80,0
42.003,1786825032.474,-69,-94,432,36,80,0
43.001,1786825033.471,-69,-94,432,36,80,0
44.005,1786825034.475,-70,-94,432,36,80,0
45.003,1786825035.474,-70,-94,432,36,80,0
46.005,1786825036.476,-70,-94,432,36,80,0
47.001,1786825037.472,-70,-94,432,36,80,0
48.001,1786825038.472,-70,-94,432,36,80,0
49.001,1786825039.472,-69,-94,432,36,80,0
50.003,1786825040.474,-69,-94,432,36,80,0
51.003,1786825041.474,-69,-94,432,36,80,0
52.004,1786825042.474,-69,-94,432,36,80,0
53.005,1786825043.476,-70,-94,432,36,80,0
54.005,1786825044.476,-70,-94,432,36,80,0
55.005,1786825045.476,-70,-94,432,36,80,0
56.001,1786825046.471,-70,-94,432,36,80,0
57.002,1786825047.473,-70,-94,272,36,80,0
58.004,1786825048.475,-70,-94,272,36,80,0
59.003,1786825049.474,-70,-94,272,36,80,0
60.005,1786825050.476,-69,-94,272,36,80,0
61.005,1786825051.476,-70,-94,272,36,80,0
62.005,1786825052.476,-71,-94,432,36,80,0
63.005,1786825053.476,-70,-94,432,36,80,0
64.002,1786825054.473,-70,-94,432,36,80,0
65.001,1786825055.472,-70,-94,432,36,80,0
66.004,1786825056.475,-70,-94,432,36,80,0
67.003,1786825057.474,-70,-94,216,36,80,0
68.005,1786825058.477,-70,-94,216,36,80,0
69.005,1786825059.476,-69,-94,216,36,80,0
70.001,1786825060.473,-69,-94,216,36,80,0
71.001,1786825061.473,-70,-94,216,36,80,0
72.004,1786825062.476,-68,-94,216,36,80,0
73.005,1786825063.476,-69,-94,216,36,80,0
74.003,1786825064.475,-68,-94,216,36,80,0
75.001,1786825065.472,-70,-94,216,36,80,0
76.005,1786825066.477,-68,-94,216,36,80,0
77.005,1786825067.476,-67,-94,576,36,80,0
78.005,1786825068.476,-67,-94,576,36,80,0
79.003,1786825069.474,-67,-94,576,36,80,0
80.004,1786825070.476,-68,-94,576,36,80,0
81.005,1786825071.476,-67,-94,576,36,80,0
82.005,1786825072.476,-67,-94,432,36,80,0
83.005,1786825073.477,-67,-94,432,36,80,0
84.003,1786825074.475,-67,-94,432,36,80,0
85.003,1786825075.474,-67,-94,432,36,80,0
86.001,1786825076.473,-67,-94,432,36,80,0
87.003,1786825077.475,-67,-94,576,36,80,0
88.000,1786825078.472,-67,-94,576,36,80,0
89.004,1786825079.476,-67,-94,576,36,80,0
90.002,1786825080.474,-67,-94,576,36,80,0
91.003,1786825081.475,-67,-94,576,36,80,0
92.003,1786825082.475,-67,-94,432,36,80,0
93.001,1786825083.473,-67,-94,432,36,80,0
94.005,1786825084.476,-67,-94,432,36,80,0
95.001,1786825085.473,-67,-94,432,36,80,0
96.001,1786825086.472,-70,-94,432,36,80,0
97.005,1786825087.477,-68,-94,432,36,80,0
98.005,1786825088.476,-69,-94,432,36,80,0
99.005,1786825089.477,-69,-94,432,36,80,0
100.005,1786825090.477,-68,-94,432,36,80,0
101.003,1786825091.475,-69,-94,432,36,80,0
102.004,1786825092.476,-69,-94,408,36,80,0
103.003,1786825093.475,-69,-94,408,36,80,0
104.005,1786825094.477,-68,-94,408,36,80,0
105.003,1786825095.475,-70,-94,408,36,80,0
106.002,1786825096.474,-69,-94,408,36,80,0
107.004,1786825097.476,-69,-94,432,36,80,0
108.005,1786825098.477,-69,-94,432,36,80,0
109.003,1786825099.475,-70,-94,432,36,80,0
110.004,1786825100.476,-69,-94,432,36,80,0
111.004,1786825101.476,-69,-94,432,36,80,0
112.005,1786825102.477,-69,-94,432,36,80,0
113.003,1786825103.475,-69,-94,432,36,80,0
114.005,1786825104.478,-68,-94,432,36,80,0
115.003,1786825105.475,-68,-94,432,36,80,0
116.002,1786825106.475,-69,-94,432,36,80,0
117.001,1786825107.473,-67,-94,612,36,80,0
118.003,1786825108.476,-67,-94,612,36,80,0
119.004,1786825109.476,-67,-94,612,36,80,0
