t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1786826209.186,-68,-94,432,36,80,0
1.003,1786826210.190,-69,-94,432,36,80,0
2.004,1786826211.191,-68,-94,432,36,80,0
3.005,1786826212.192,-68,-94,432,36,80,0
4.004,1786826213.191,-68,-94,432,36,80,0
5.003,1786826214.190,-68,-94,432,36,80,0
6.004,1786826215.191,-69,-94,432,36,80,0
7.003,1786826216.190,-68,-94,288,36,80,0
8.005,1786826217.192,-68,-94,288,36,80,0
9.004,1786826218.190,-68,-94,288,36,80,0
10.004,1786826219.191,-69,-94,288,36,80,0
11.002,1786826220.188,-69,-94,288,36,80,0
12.003,1786826221.189,-67,-94,576,36,80,0
13.001,1786826222.188,-68,-94,576,36,80,0
14.002,1786826223.189,-68,-94,576,36,80,0
15.005,1786826224.192,-67,-94,576,36,80,0
16.005,1786826225.192,-68,-94,576,36,80,0
17.001,1786826226.188,-67,-94,408,36,80,0
18.005,1786826227.191,-67,-94,408,36,80,0
19.003,1786826228.190,-67,-94,408,36,80,0
20.002,1786826229.189,-69,-94,408,36,80,0
21.001,1786826230.188,-69,-94,408,36,80,0
22.002,1786826231.189,-69,-94,544,36,80,0
23.003,1786826232.190,-68,-94,544,36,80,0
24.005,1786826233.193,-67,-94,544,36,80,0
25.005,1786826234.192,-68,-94,544,36,80,0
26.004,1786826235.191,-67,-94,544,36,80,0
27.003,1786826236.190,-67,-94,576,36,80,0
28.002,1786826237.189,-69,-94,576,36,80,0
29.001,1786826238.188,-69,-94,576,36,80,0
30.003,1786826239.189,-70,-94,576,36,80,0
31.003,1786826240.190,-68,-94,576,36,80,0
32.001,1786826241.188,-69,-94,432,36,80,0
33.003,1786826242.190,-68,-94,432,36,80,0
34.003,1786826243.189,-67,-94,432,36,80,0
35.003,1786826244.190,-67,-94,432,36,80,0
36.004,1786826245.191,-68,-94,432,36,80,0
37.005,1786826246.192,-69,-94,576,36,80,0
38.004,1786826247.191,-68,-94,576,36,80,0
39.003,1786826248.190,-68,-94,576,36,80,0
40.004,1786826249.191,-68,-94,576,36,80,0
41.003,1786826250.190,-69,-94,576,36,80,0
42.005,1786826251.192,-69,-94,576,36,80,0
43.003,1786826252.190,-70,-94,576,36,80,0
44.003,1786826253.190,-69,-94,576,36,80,0
45.003,1786826254.190,-69,-94,576,36,80,0
46.005,1786826255.192,-67,-94,576,36,80,0
47.005,1786826256.192,-68,-94,432,36,80,0
48.005,1786826257.192,-71,-94,432,36,80,0
49.005,1786826258.192,-67,-94,432,36,80,0
