t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1786825514.702,-68,-94,306,36,80,0
1.003,1786825515.705,-69,-94,306,36,80,0
2.002,1786825516.704,-68,-94,306,36,80,0
3.001,1786825517.703,-69,-94,306,36,80,0
4.002,1786825518.705,-68,-94,324,36,80,0
5.004,1786825519.706,-69,-94,324,36,80,0
6.005,1786825520.707,-69,-94,324,36,80,0
7.005,1786825521.707,-70,-94,324,36,80,0
8.001,1786825522.703,-69,-94,324,36,80,0
9.005,1786825523.707,-69,-94,272,36,80,0
10.002,1786825524.704,-69,-94,272,36,80,0
11.005,1786825525.707,-69,-94,272,36,80,0
12.003,1786825526.706,-69,-94,272,36,80,0
13.005,1786825527.707,-68,-94,272,36,80,0
14.001,1786825528.703,-69,-94,288,36,80,0
15.001,1786825529.703,-69,-94,288,36,80,0
16.001,1786825530.704,-71,-94,288,36,80,0
17.004,1786825531.707,-70,-94,288,36,80,0
18.004,1786825532.707,-71,-94,288,36,80,0
19.005,1786825533.707,-69,-94,288,36,80,0
20.003,1786825534.705,-69,-94,288,36,80,0
21.007,1786825535.711,-67,-94,288,36,80,0
22.001,1786825536.703,-67,-94,288,36,80,0
23.005,1786825537.708,-67,-94,288,36,80,0
24.003,1786825538.706,-67,-94,408,36,80,0
25.003,1786825539.706,-68,-94,408,36,80,0
26.005,1786825540.707,-68,-94,408,36,80,0
27.003,1786825541.706,-68,-94,408,36,80,0
28.005,1786825542.708,-68,-94,408,36,80,0
29.003,1786825543.706,-68,-94,288,36,80,0
30.003,1786825544.706,-67,-94,288,36,80,0
31.003,1786825545.706,-69,-94,288,36,80,0
32.004,1786825546.707,-69,-94,288,36,80,0
33.004,1786825547.707,-69,-94,288,36,80,0
34.004,1786825548.706,-69,-94,288,36,80,0
35.005,1786825549.707,-69,-94,288,36,80,0
36.003,1786825550.706,-69,-94,288,36,80,0
37.000,1786825551.703,-68,-94,288,36,80,0
38.000,1786825552.703,-69,-94,288,36,80,0
39.003,1786825553.706,-68,-94,103,36,80,0
40.005,1786825554.709,-68,-94,103,36,80,0
41.003,1786825555.706,-68,-94,103,36,80,0
42.002,1786825556.705,-68,-94,103,36,80,0
43.000,1786825557.702,-68,-94,103,36,80,0
44.001,1786825558.704,-68,-94,576,36,80,0
45.005,1786825559.708,-70,-94,576,36,80,0
46.005,1786825560.708,-68,-94,576,36,80,0
47.003,1786825561.706,-67,-94,576,36,80,0
48.000,1786825562.704,-68,-94,576,36,80,0
49.003,1786825563.706,-70,-94,288,36,80,0
50.005,1786825564.709,-67,-94,288,36,80,0
51.004,1786825565.707,-68,-94,288,36,80,0
52.005,1786825566.708,-68,-94,288,36,80,0
53.005,1786825567.708,-68,-94,288,36,80,0
54.005,1786825568.708,-69,-94,408,36,80,0
55.005,1786825569.708,-67,-94,408,36,80,0
56.003,1786825570.707,-67,-94,408,36,80,0
57.005,1786825571.708,-67,-94,408,36,80,0
58.003,1786825572.707,-67,-94,408,36,80,0
59.003,1786825573.706,-67,-94,216,36,80,0
60.000,1786825574.704,-67,-94,216,36,80,0
61.005,1786825575.708,-66,-94,216,36,80,0
62.005,1786825576.708,-68,-94,216,36,80,0
63.000,1786825577.704,-67,-94,216,36,80,0
64.000,1786825578.704,-68,-94,288,36,80,0
65.003,1786825579.707,-67,-94,288,36,80,0
66.003,1786825580.707,-67,-94,288,36,80,0
67.003,1786825581.707,-67,-94,288,36,80,0
68.004,1786825582.708,-67,-94,288,36,80,0
69.003,1786825583.707,-66,-94,432,36,80,0
70.005,1786825584.709,-66,-94,432,36,80,0
71.003,1786825585.707,-66,-94,432,36,80,0
72.004,1786825586.707,-66,-94,432,36,80,0
