t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
0.000,1786825861.774,-67,-94,576,36,80,0
1.000,1786825862.775,-68,-94,576,36,80,0
2.005,1786825863.779,-68,-94,576,36,80,0
3.002,1786825864.776,-68,-94,432,36,80,0
4.005,1786825865.780,-69,-94,432,36,80,0
5.002,1786825866.776,-70,-94,432,36,80,0
6.005,1786825867.779,-69,-94,432,36,80,0
7.005,1786825868.779,-69,-94,432,36,80,0
8.005,1786825869.779,-69,-94,432,36,80,0
9.003,1786825870.777,-69,-94,432,36,80,0
10.004,1786825871.778,-69,-94,432,36,80,0
11.005,1786825872.779,-70,-94,432,36,80,0
12.003,1786825873.778,-70,-94,432,36,80,0
13.002,1786825874.776,-68,-94,432,36,80,0
14.002,1786825875.777,-70,-94,432,36,80,0
15.002,1786825876.776,-69,-94,432,36,80,0
16.003,1786825877.777,-69,-94,432,36,80,0
17.005,1786825878.779,-68,-94,432,36,80,0
18.003,1786825879.777,-69,-94,432,36,80,0
19.004,1786825880.777,-69,-94,432,36,80,0
20.005,1786825881.779,-69,-94,432,36,80,0
21.004,1786825882.778,-69,-94,432,36,80,0
22.004,1786825883.778,-69,-94,432,36,80,0
23.001,1786825884.775,-70,-94,408,36,80,0
24.003,1786825885.777,-68,-94,408,36,80,0
25.003,1786825886.777,-68,-94,408,36,80,0
26.004,1786825887.778,-68,-94,408,36,80,0
27.002,1786825888.777,-70,-94,408,36,80,0
28.001,1786825889.776,-69,-94,272,36,80,0
29.003,1786825890.777,-68,-94,272,36,80,0
30.003,1786825891.778,-69,-94,272,36,80,0
31.002,1786825892.777,-69,-94,272,36,80,0
32.005,1786825893.779,-69,-94,272,36,80,0
33.001,1786825894.776,-68,-94,544,36,80,0
34.005,1786825895.779,-68,-94,544,36,80,0
35.004,1786825896.778,-69,-94,544,36,80,0
36.005,1786825897.779,-68,-94,544,36,80,0
37.004,1786825898.778,-69,-94,544,36,80,0
