at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.6167e-05,-71,-94,432.0,36,80,3.020542
1.003037667,-70,-94,432.0,36,80,4.1185
2.009167917,-71,-94,432.0,36,80,3.741
3.012909709,-71,-94,432.0,36,80,3.529708
4.016530417,-70,-94,408.0,36,80,5.663
5.022195209,-70,-94,408.0,36,80,3.933125
6.026128959,-70,-94,408.0,36,80,3.762958
7.0299325,-71,-94,408.0,36,80,3.690417
8.0336235,-71,-94,408.0,36,80,3.881584
9.037506209,-71,-94,432.0,36,80,3.940916
10.043161667,-71,-94,432.0,36,80,4.1525
11.047314917,-71,-94,432.0,36,80,3.501958
12.0508175,-70,-94,432.0,36,80,3.518959
13.054376125,-70,-94,432.0,36,80,3.6285
14.060014584,-69,-94,432.0,36,80,3.875125
15.065903209,-69,-94,432.0,36,80,4.086375
16.070042375,-69,-94,432.0,36,80,4.346417
17.074390917,-69,-94,432.0,36,80,4.150542
18.079122625,-70,-94,432.0,36,80,3.92775
19.08309125,-70,-94,432.0,36,80,4.4275
20.087519625,-70,-94,432.0,36,80,3.923792
21.091444709,-70,-94,432.0,36,80,3.957
22.095446042,-70,-94,432.0,36,80,3.987708
23.099434375,-69,-94,432.0,36,80,3.805625
24.103240667,-69,-94,432.0,36,80,3.455292
25.108747459,-69,-94,432.0,36,80,4.048541
26.112797375,-69,-94,432.0,36,80,3.78925
27.11658775,-69,-94,432.0,36,80,8.260542
28.124890709,-70,-94,432.0,36,80,4.17875
29.131081417,-70,-94,432.0,36,80,4.842208
30.135924542,-71,-94,432.0,36,80,9.077542
31.145124584,-70,-94,432.0,36,80,4.288
32.151427,-70,-94,432.0,36,80,4.358875
33.15578775,-70,-94,432.0,36,80,4.495834
34.161435375,-70,-95,432.0,36,80,3.918084
35.165354625,-70,-95,432.0,36,80,3.786792
36.169142042,-70,-95,432.0,36,80,4.182583
37.173372042,-70,-95,432.0,36,80,3.969917
38.177342792,-70,-95,432.0,36,80,4.175792
39.181519792,-70,-95,432.0,36,80,4.046
40.185610292,-70,-95,432.0,36,80,3.599042
41.19122025,-70,-95,432.0,36,80,4.058667
42.19528,-70,-95,432.0,36,80,6.346709
43.201673834,-70,-95,432.0,36,80,3.903333
44.207589792,-69,-95,432.0,36,80,4.452667
45.214049375,-69,-95,432.0,36,80,11.350584
46.22544275,-68,-95,432.0,36,80,3.648084
47.229091625,-70,-95,432.0,36,80,3.894792
48.232987167,-69,-95,432.0,36,80,4.499958
49.23752725,-69,-95,432.0,36,80,3.558959
50.242620834,-68,-95,432.0,36,80,4.374666
51.246996334,-69,-95,432.0,36,80,3.809666
52.250853959,-68,-95,432.0,36,80,3.400875
53.254255625,-70,-95,432.0,36,80,3.648167
54.2579045,-70,-95,432.0,36,80,5.147875
55.263655209,-69,-95,432.0,36,80,3.731333
56.267387084,-69,-95,432.0,36,80,3.835
57.271222834,-69,-95,432.0,36,80,4.018208
58.275284625,-69,-95,432.0,36,80,3.719625
59.27900475,-69,-95,432.0,36,80,4.551542
60.283557,-69,-95,432.0,36,80,6.181709
61.2898265,-69,-95,432.0,36,80,4.027667
62.294657667,-70,-95,432.0,36,80,4.408917
63.299067084,-70,-95,432.0,36,80,4.5895
64.303700375,-69,-95,576.0,36,80,3.847
65.307548834,-69,-95,576.0,36,80,3.666791
66.311216709,-69,-95,576.0,36,80,3.996916
67.315257834,-69,-95,576.0,36,80,3.757875
68.319016625,-70,-95,576.0,36,80,3.867417
69.322884875,-71,-95,576.0,36,80,4.230625
70.328086,-68,-95,576.0,36,80,3.995167
71.332081875,-70,-95,576.0,36,80,3.695084
72.337786334,-69,-95,576.0,36,80,3.910291
73.341739959,-69,-95,576.0,36,80,3.76
74.345501084,-68,-95,576.0,36,80,3.5975
75.349099834,-68,-95,576.0,36,80,3.784291
76.352923125,-68,-95,576.0,36,80,3.692084
77.357160209,-69,-95,576.0,36,80,4.027666
78.361188584,-68,-95,576.0,36,80,4.09475
79.365322917,-69,-95,648.0,36,80,3.923917
80.369247625,-68,-95,648.0,36,80,3.844375
81.37309275,-69,-95,648.0,36,80,3.722542
82.376855,-69,-95,648.0,36,80,3.918375
83.380774584,-69,-95,648.0,36,80,4.242416
84.38501775,-70,-95,576.0,36,80,4.334042
85.389392375,-71,-95,576.0,36,80,4.235167
86.393628625,-70,-95,576.0,36,80,3.825792
87.397455292,-70,-95,576.0,36,80,3.49025
88.40098975,-70,-95,576.0,36,80,4.352667
89.40534325,-70,-95,432.0,36,80,4.167167
