at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
104.486079541,-71,-94,432.0,36,80,3.630167
105.490657958,-70,-94,432.0,36,80,3.696875
106.494395625,-71,-94,432.0,36,80,3.908083
107.498304208,-71,-94,432.0,36,80,3.532042
108.501836833,-70,-94,432.0,36,80,3.658125
109.505965208,-70,-94,432.0,36,80,3.837833
110.509805208,-70,-94,432.0,36,80,3.684583
111.513490583,-70,-94,432.0,36,80,3.513958
112.517046125,-71,-94,432.0,36,80,3.547708
113.520594833,-71,-94,432.0,36,80,3.605083
114.526208083,-71,-94,432.0,36,80,3.938
115.531931416,-70,-94,432.0,36,80,3.912667
116.535844958,-71,-94,432.0,36,80,3.714333
117.539560083,-71,-94,432.0,36,80,3.676583
118.545320666,-71,-94,432.0,36,80,3.780667
119.549101791,-70,-94,432.0,36,80,3.480125
