at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
52.232067875,-69,-94,576.0,36,80,3.412791
53.235738833,-69,-94,576.0,36,80,3.820292
54.239559791,-68,-94,103.0,36,80,3.928917
55.244628041,-68,-94,103.0,36,80,3.788459
56.248417416,-68,-94,103.0,36,80,4.222959
57.252641,-67,-94,103.0,36,80,3.789333
58.257061875,-67,-94,103.0,36,80,3.764791
59.262832958,-67,-94,576.0,36,80,3.818875
60.267366708,-69,-94,576.0,36,80,7.875833
61.2773555,-71,-94,576.0,36,80,3.575416
62.282938291,-68,-94,576.0,36,80,3.872625
63.288400041,-68,-94,576.0,36,80,3.81175
64.294265125,-69,-94,544.0,36,80,3.919125
65.298186791,-69,-94,544.0,36,80,3.987542
66.302175416,-68,-94,544.0,36,80,3.82825
67.306357833,-68,-94,544.0,36,80,4.324708
68.310683333,-68,-94,544.0,36,80,3.956542
69.316647208,-68,-94,648.0,36,80,4.028208
70.322728333,-68,-94,648.0,36,80,3.548167
71.32627725,-68,-94,648.0,36,80,3.592208
72.331023625,-69,-94,648.0,36,80,4.00425
73.335072708,-69,-94,648.0,36,80,3.894458
74.340338083,-69,-94,576.0,36,80,4.624917
75.344963875,-69,-94,576.0,36,80,3.763375
76.348778416,-68,-94,576.0,36,80,4.46925
77.353248291,-70,-94,576.0,36,80,3.791667
78.357040708,-69,-94,576.0,36,80,4.333458
79.361416833,-69,-94,576.0,36,80,3.818292
80.365236041,-69,-94,576.0,36,80,3.794167
81.371041166,-70,-94,576.0,36,80,4.01975
82.3751105,-69,-94,576.0,36,80,3.665041
83.378776166,-69,-94,576.0,36,80,3.638
84.383547875,-69,-94,576.0,36,80,3.935916
85.389531916,-69,-94,576.0,36,80,3.706042
86.393238375,-69,-94,576.0,36,80,3.63
87.396868958,-70,-94,576.0,36,80,3.260333
88.400171666,-70,-94,576.0,36,80,3.955584
89.404128083,-69,-94,544.0,36,80,3.649792
90.409787791,-68,-94,544.0,36,80,3.734167
91.413608208,-69,-94,544.0,36,80,3.19925
92.416808166,-69,-94,544.0,36,80,3.728875
93.420537666,-69,-94,544.0,36,80,3.8955
94.424479583,-69,-94,576.0,36,80,3.952
95.430442208,-69,-94,576.0,36,80,4.0505
96.436493541,-69,-94,576.0,36,80,3.653709
97.440200791,-69,-94,576.0,36,80,3.815625
98.444016958,-69,-94,576.0,36,80,3.6645
99.447682125,-69,-94,576.0,36,80,3.783958
100.451661541,-69,-94,576.0,36,80,3.894417
101.455556666,-68,-94,576.0,36,80,3.803625
102.459360916,-67,-94,576.0,36,80,3.825542
103.463233083,-68,-94,576.0,36,80,3.756542
104.466990291,-69,-94,576.0,36,80,4.424
105.471414875,-69,-94,576.0,36,80,4.278125
106.47749975,-69,-94,576.0,36,80,3.719375
107.483227583,-70,-94,576.0,36,80,3.769583
108.486997958,-70,-94,576.0,36,80,3.479583
109.490523458,-70,-94,567.0,36,80,3.381958
110.495630291,-70,-94,567.0,36,80,3.737167
111.501380125,-70,-94,567.0,36,80,3.949333
112.50537975,-70,-94,567.0,36,80,3.456291
113.508836541,-70,-94,567.0,36,80,3.631542
114.512468708,-70,-94,576.0,36,80,3.278542
115.517804041,-70,-94,576.0,36,80,3.807875
116.521612791,-69,-94,576.0,36,80,3.902334
117.525515833,-69,-94,576.0,36,80,3.996208
118.529554333,-69,-94,576.0,36,80,3.90725
119.53346275,-69,-94,576.0,36,80,3.653291
