at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
2.3834e-05,-72,-94,432.0,36,80,3.430583
1.003455167,-71,-94,432.0,36,80,4.116292
2.009582667,-70,-94,432.0,36,80,4.102
3.014250167,-70,-94,432.0,36,80,3.837083
4.019266334,-70,-94,567.0,36,80,3.755083
5.025030667,-69,-94,567.0,36,80,3.730167
6.028761417,-71,-94,567.0,36,80,3.91475
7.034639709,-69,-94,567.0,36,80,4.133916
8.038774459,-69,-94,567.0,36,80,3.551333
9.044336959,-68,-94,576.0,36,80,3.616833
10.047992459,-68,-94,576.0,36,80,3.901666
11.053563625,-69,-94,576.0,36,80,4.451875
12.058042,-69,-94,576.0,36,80,5.786875
13.0638765,-69,-94,576.0,36,80,3.926334
14.069243792,-69,-94,576.0,36,80,3.808208
15.073052584,-69,-94,576.0,36,80,3.6625
16.076755667,-69,-94,576.0,36,80,4.037958
17.082806,-67,-94,576.0,36,80,3.893167
18.088708375,-66,-94,576.0,36,80,4.117625
19.094882292,-67,-94,612.0,36,80,3.684917
20.100575625,-66,-94,612.0,36,80,4.178959
21.104755209,-69,-94,612.0,36,80,3.37075
22.108165209,-69,-94,612.0,36,80,3.43125
23.111597209,-68,-94,612.0,36,80,4.33925
24.117945417,-67,-94,576.0,36,80,3.538083
25.122923542,-67,-94,576.0,36,80,4.182125
26.127106292,-69,-94,576.0,36,80,4.080375
27.131187459,-68,-94,576.0,36,80,3.952958
28.135581084,-67,-94,576.0,36,80,3.565791
29.139147625,-66,-94,612.0,36,80,3.843792
30.142991917,-68,-94,612.0,36,80,3.783417
31.14769,-68,-94,612.0,36,80,4.063875
32.151754417,-70,-94,612.0,36,80,3.785375
33.157547959,-67,-94,612.0,36,80,3.679625
34.161267959,-67,-94,576.0,36,80,3.896208
35.165164834,-70,-94,576.0,36,80,4.252875
36.169418459,-69,-94,576.0,36,80,3.95475
37.173409917,-69,-94,576.0,36,80,4.138458
38.17937325,-70,-94,576.0,36,80,3.7835
39.184571375,-68,-94,408.0,36,80,3.786
40.18839725,-68,-94,408.0,36,80,3.84775
41.193167834,-68,-94,408.0,36,80,4.032208
42.197200667,-69,-94,408.0,36,80,3.84575
43.201091959,-71,-94,408.0,36,80,3.908791
44.205001292,-70,-94,408.0,36,80,3.726583
45.2087285,-69,-94,408.0,36,80,3.90475
46.212677125,-68,-94,408.0,36,80,3.826542
47.216504292,-68,-94,408.0,36,80,3.754375
48.2202595,-68,-94,408.0,36,80,4.023209
49.224326334,-68,-94,432.0,36,80,4.14025
50.228467875,-69,-94,432.0,36,80,3.575667
51.232044125,-68,-94,432.0,36,80,3.936125
52.236027709,-67,-94,432.0,36,80,3.506833
53.239535167,-68,-94,432.0,36,80,4.117
54.243652542,-68,-94,432.0,36,80,3.762125
55.249402667,-67,-94,432.0,36,80,3.881708
56.253284917,-67,-94,432.0,36,80,3.833958
57.257119709,-68,-94,432.0,36,80,4.142583
58.261302834,-67,-94,432.0,36,80,3.864291
59.265167875,-68,-94,544.0,36,80,3.911917
60.269080542,-71,-94,544.0,36,80,3.849583
61.273013625,-69,-94,544.0,36,80,4.172834
62.277277084,-68,-94,544.0,36,80,3.553208
63.280831042,-67,-94,544.0,36,80,3.90175
64.286432375,-68,-94,576.0,36,80,4.28025
65.291035042,-67,-94,576.0,36,80,3.593375
66.295332834,-68,-94,576.0,36,80,4.754708
67.300125209,-67,-94,576.0,36,80,4.26025
68.30591125,-67,-94,576.0,36,80,3.763917
69.309676042,-67,-94,576.0,36,80,3.799542
70.313555209,-67,-94,576.0,36,80,3.863791
71.317419792,-67,-94,576.0,36,80,3.739083
72.323171959,-69,-94,576.0,36,80,4.254916
73.328581084,-70,-94,576.0,36,80,3.777666
74.332713875,-70,-94,576.0,36,80,3.791875
75.337011167,-71,-94,576.0,36,80,3.850667
76.340902542,-71,-94,576.0,36,80,4.504875
77.347425459,-68,-94,576.0,36,80,4.467208
78.352425584,-69,-94,576.0,36,80,4.161291
79.356630459,-68,-94,576.0,36,80,3.602916
80.360234542,-68,-94,576.0,36,80,4.1225
81.364358209,-68,-94,576.0,36,80,3.963541
82.368365542,-68,-94,576.0,36,80,3.654
83.372020125,-68,-94,576.0,36,80,4.195959
84.376980209,-69,-94,432.0,36,80,3.983416
85.381010625,-70,-94,432.0,36,80,3.705125
86.385332625,-70,-94,432.0,36,80,3.667875
87.391016334,-69,-94,432.0,36,80,3.353791
88.394409417,-69,-94,432.0,36,80,4.1735
89.398583709,-69,-94,432.0,36,80,3.481083
90.402938584,-69,-94,432.0,36,80,3.633041
91.407894167,-69,-94,432.0,36,80,6.873208
92.414767875,-69,-94,432.0,36,80,6.154209
93.420922667,-70,-94,432.0,36,80,3.838625
94.424801584,-70,-94,576.0,36,80,4.247625
95.429049875,-69,-94,576.0,36,80,4.968584
96.434996875,-70,-94,576.0,36,80,3.721167
97.438755792,-69,-94,576.0,36,80,4.935208
98.44369175,-68,-94,576.0,36,80,4.148834
99.447841375,-69,-94,432.0,36,80,3.847167
100.451727959,-68,-94,432.0,36,80,3.849291
101.455578042,-69,-94,432.0,36,80,5.010542
102.4617,-69,-94,432.0,36,80,3.936459
103.466205584,-69,-94,432.0,36,80,6.319625
104.474533875,-69,-95,544.0,36,80,4.080084
105.478614667,-69,-95,544.0,36,80,3.803125
106.4824545,-69,-95,544.0,36,80,3.769792
107.486224959,-69,-95,544.0,36,80,3.956208
108.492193667,-69,-95,544.0,36,80,3.935375
109.496175417,-69,-95,576.0,36,80,4.850583
110.501026667,-69,-95,576.0,36,80,4.035958
111.505366417,-69,-95,576.0,36,80,3.781833
112.509195917,-69,-95,576.0,36,80,3.833292
113.5150415,-69,-95,576.0,36,80,3.839417
114.518881459,-69,-94,576.0,36,80,3.944958
115.522867334,-69,-94,576.0,36,80,8.22925
116.531709042,-68,-94,576.0,36,80,2.95575
117.534665417,-69,-94,576.0,36,80,3.7865
118.538491917,-68,-94,576.0,36,80,4.641625
119.543134834,-69,-94,576.0,36,80,3.805666
