at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
2.1375e-05,-70,-94,544.0,36,80,4.304083
1.004329291,-70,-94,544.0,36,80,4.072209
2.008403625,-70,-94,544.0,36,80,4.209625
3.012613875,-70,-94,544.0,36,80,4.074
4.017539666,-70,-94,544.0,36,80,3.995209
5.021536458,-70,-94,576.0,36,80,3.922375
6.02545975,-70,-94,576.0,36,80,3.705291
7.029937625,-70,-94,576.0,36,80,3.898125
8.033836291,-70,-94,576.0,36,80,3.811834
9.037649708,-70,-94,576.0,36,80,3.861042
10.042481166,-71,-94,432.0,36,80,3.967209
11.046449291,-70,-94,432.0,36,80,3.697625
12.050147375,-70,-94,432.0,36,80,3.980125
13.054166083,-70,-94,432.0,36,80,4.264458
14.060207416,-70,-94,432.0,36,80,4.069917
15.064278583,-70,-94,432.0,36,80,3.648167
16.069982666,-70,-94,432.0,36,80,4.179042
17.076174208,-70,-94,432.0,36,80,3.69225
18.080791333,-70,-94,432.0,36,80,3.927167
19.08506425,-70,-94,432.0,36,80,3.999375
20.091081791,-70,-94,576.0,36,80,4.026542
21.095715708,-70,-94,576.0,36,80,3.5465
22.099309,-70,-94,576.0,36,80,4.250208
23.105442375,-70,-94,576.0,36,80,3.736375
24.1106535,-70,-94,576.0,36,80,4.001625
25.114701791,-70,-94,576.0,36,80,3.890959
26.118593416,-70,-94,576.0,36,80,4.32175
27.122915958,-70,-94,576.0,36,80,4.076167
28.127040958,-70,-94,576.0,36,80,3.726375
29.131592333,-70,-94,576.0,36,80,3.99975
30.135592791,-70,-94,544.0,36,80,3.975375
31.14056525,-70,-94,544.0,36,80,3.736291
32.144911208,-70,-94,544.0,36,80,3.735542
33.148824541,-70,-94,544.0,36,80,4.266167
34.153145125,-70,-94,544.0,36,80,3.411125
35.158563541,-70,-94,432.0,36,80,3.833459
36.16239825,-70,-94,432.0,36,80,3.832625
37.167473541,-70,-94,432.0,36,80,3.869875
38.171344083,-70,-94,432.0,36,80,4.296042
39.177652125,-70,-94,432.0,36,80,4.091125
40.181791333,-70,-94,576.0,36,80,4.08575
41.18587775,-70,-94,576.0,36,80,3.765083
42.189643333,-70,-94,576.0,36,80,4.733125
43.194428208,-70,-94,576.0,36,80,3.620083
44.1993075,-70,-94,576.0,36,80,3.886458
45.205204,-70,-94,544.0,36,80,4.185166
46.211443791,-70,-94,544.0,36,80,3.859667
47.215827333,-70,-94,544.0,36,80,4.778417
48.220606541,-70,-94,544.0,36,80,3.952417
49.224605208,-70,-94,544.0,36,80,3.733625
50.228339583,-70,-94,432.0,36,80,3.685958
51.232026666,-70,-94,432.0,36,80,3.753209
52.235826708,-70,-94,432.0,36,80,4.106042
53.241943791,-70,-94,432.0,36,80,4.087917
54.246032333,-70,-94,432.0,36,80,3.951375
55.25203,-70,-94,576.0,36,80,7.819208
56.259991,-70,-94,576.0,36,80,3.762708
57.263754458,-70,-94,576.0,36,80,3.758875
58.269565208,-70,-94,576.0,36,80,4.3305
59.273897,-70,-94,576.0,36,80,3.935916
60.277833708,-70,-94,432.0,36,80,3.591
61.28282225,-69,-94,432.0,36,80,3.995375
62.28681825,-69,-94,432.0,36,80,3.780333
63.29059925,-69,-94,432.0,36,80,3.887708
64.296542625,-69,-94,432.0,36,80,4.078583
65.302633291,-69,-94,576.0,36,80,3.916792
66.308559583,-69,-94,576.0,36,80,4.009
67.312613666,-69,-94,576.0,36,80,4.055334
68.317714708,-69,-94,576.0,36,80,4.772417
69.324496375,-69,-94,576.0,36,80,4.14325
70.328690625,-69,-94,576.0,36,80,3.455541
71.33214675,-69,-94,576.0,36,80,4.013541
72.336161541,-69,-94,576.0,36,80,3.874834
