at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
4.6791e-05,-70,-94,544.0,36,80,3.669542
1.003717166,-70,-94,544.0,36,80,3.85825
2.007577833,-69,-94,544.0,36,80,4.09675
3.011675458,-70,-94,544.0,36,80,3.737
4.015468208,-69,-94,432.0,36,80,3.769167
5.019238875,-70,-94,432.0,36,80,4.0785
6.024199125,-69,-94,432.0,36,80,3.608083
7.029854291,-70,-94,432.0,36,80,3.859875
8.033714708,-69,-94,432.0,36,80,4.110958
9.037827041,-69,-94,576.0,36,80,3.847917
10.041851541,-70,-94,576.0,36,80,4.55075
11.047633416,-69,-94,576.0,36,80,3.777459
12.051411583,-69,-94,576.0,36,80,3.629125
13.055081166,-69,-94,576.0,36,80,3.876542
14.060969041,-69,-94,576.0,36,80,3.606834
15.066385083,-69,-94,576.0,36,80,4.06775
16.070500583,-69,-94,576.0,36,80,3.623708
17.074126708,-69,-94,576.0,36,80,4.006833
18.0783005,-69,-94,576.0,36,80,3.857416
19.0824855,-69,-94,612.0,36,80,3.785666
20.086271833,-69,-94,612.0,36,80,10.332625
21.096605,-70,-94,612.0,36,80,3.762583
22.101769,-69,-94,612.0,36,80,3.668541
23.105438166,-69,-94,612.0,36,80,3.995375
24.110779,-69,-94,576.0,36,80,3.672333
25.114489375,-69,-94,576.0,36,80,3.770625
26.118260541,-69,-94,576.0,36,80,3.655042
27.121916208,-69,-94,576.0,36,80,3.611208
28.125572541,-69,-94,576.0,36,80,3.735917
29.130487833,-69,-94,576.0,36,80,4.03975
30.134927291,-69,-94,576.0,36,80,3.765292
31.138788125,-69,-94,576.0,36,80,3.875625
32.142664708,-69,-94,576.0,36,80,3.621833
33.146288625,-70,-94,576.0,36,80,4.048791
34.150379708,-69,-94,576.0,36,80,3.808875
35.154189208,-69,-94,576.0,36,80,3.947208
36.158137041,-69,-94,576.0,36,80,3.875459
37.163829541,-69,-94,576.0,36,80,3.639834
38.167470125,-69,-94,576.0,36,80,4.1065
39.171577291,-69,-94,576.0,36,80,3.861625
40.175480666,-69,-94,576.0,36,80,3.745709
41.181235416,-69,-94,576.0,36,80,3.874667
42.18511075,-70,-94,576.0,36,80,3.729333
43.188882208,-70,-94,576.0,36,80,3.660042
44.192542916,-70,-94,576.0,36,80,3.973625
45.196516958,-69,-94,576.0,36,80,3.768833
46.202338,-69,-94,576.0,36,80,3.826458
47.208172791,-69,-94,576.0,36,80,3.837292
48.212010875,-69,-94,576.0,36,80,3.516708
49.215567791,-68,-94,544.0,36,80,4.032042
50.219600333,-69,-94,544.0,36,80,3.758083
51.223359041,-69,-94,544.0,36,80,3.749042
52.227948875,-69,-94,544.0,36,80,4.032416
53.231981875,-70,-94,544.0,36,80,3.117833
54.236805875,-71,-94,576.0,36,80,3.818333
55.240671,-68,-94,576.0,36,80,4.0195
56.244691208,-69,-94,576.0,36,80,3.823333
57.248515291,-69,-94,576.0,36,80,4.199
58.252755666,-69,-94,576.0,36,80,3.91825
59.258392208,-69,-94,576.0,36,80,3.948333
60.26234125,-69,-94,576.0,36,80,3.322458
61.266152458,-70,-94,576.0,36,80,3.697875
62.271185541,-68,-94,576.0,36,80,3.593375
63.274779708,-71,-94,576.0,36,80,3.923125
64.280752583,-71,-94,576.0,36,80,3.241042
65.283995333,-67,-94,576.0,36,80,3.785
66.287781208,-70,-94,576.0,36,80,4.005875
67.291823666,-68,-94,576.0,36,80,3.885667
68.295709916,-69,-94,576.0,36,80,3.299792
69.300138958,-69,-94,432.0,36,80,3.915292
70.304096833,-69,-94,432.0,36,80,3.887125
71.307984541,-69,-94,432.0,36,80,3.754209
72.311739416,-70,-94,432.0,36,80,3.766292
73.315544166,-67,-94,432.0,36,80,3.844542
74.319389375,-68,-94,612.0,36,80,3.481875
75.322872125,-70,-94,612.0,36,80,3.480541
76.326392083,-69,-94,612.0,36,80,3.953042
77.330345791,-69,-94,612.0,36,80,3.82575
78.334172041,-68,-94,612.0,36,80,3.956042
79.338618625,-69,-94,576.0,36,80,3.90025
80.344549958,-68,-94,576.0,36,80,3.981167
81.348531666,-71,-94,576.0,36,80,3.932875
82.352860958,-69,-94,576.0,36,80,4.008958
83.356870541,-68,-94,576.0,36,80,4.019167
84.36089025,-68,-94,576.0,36,80,4.213541
85.365154333,-68,-94,576.0,36,80,4.582375
86.3697375,-69,-94,576.0,36,80,3.7985
87.373536583,-68,-94,576.0,36,80,3.766375
88.377340041,-68,-94,576.0,36,80,3.778959
