at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
61.255486875,-70,-93,408.0,36,80,4.024416
62.259511875,-69,-93,432.0,36,80,4.135
63.265660625,-69,-93,432.0,36,80,4.279208
64.271986125,-69,-93,432.0,36,80,4.285458
65.276285541,-69,-93,432.0,36,80,3.74325
66.280029333,-69,-93,432.0,36,80,3.89925
67.283997916,-69,-93,432.0,36,80,3.881042
68.289889,-70,-93,432.0,36,80,3.73275
69.293622625,-69,-93,432.0,36,80,3.707291
70.299383583,-69,-93,432.0,36,80,3.798083
71.30327175,-69,-93,432.0,36,80,5.594375
72.308866708,-69,-93,576.0,36,80,3.907208
73.3141945,-70,-93,576.0,36,80,3.750291
74.317945541,-69,-93,576.0,36,80,3.82775
75.323522833,-69,-93,576.0,36,80,3.966542
76.329545375,-69,-93,576.0,36,80,3.912041
77.333962083,-69,-93,432.0,36,80,3.941625
78.338913333,-69,-93,432.0,36,80,3.846792
79.344310041,-69,-93,432.0,36,80,3.828959
80.348139708,-69,-93,432.0,36,80,3.404917
81.351545208,-69,-93,432.0,36,80,3.718333
82.355307125,-69,-93,432.0,36,80,3.897875
83.359837958,-69,-93,432.0,36,80,3.080792
84.362919333,-69,-93,432.0,36,80,3.906333
85.368607208,-70,-93,432.0,36,80,4.138833
86.372876625,-69,-93,432.0,36,80,3.941708
87.377928791,-69,-93,432.0,36,80,3.847292
88.3818165,-69,-93,432.0,36,80,3.346541
89.385163916,-70,-93,432.0,36,80,3.96425
90.389128458,-69,-93,432.0,36,80,4.013083
91.393227958,-69,-93,432.0,36,80,3.916458
92.397145416,-69,-93,567.0,36,80,3.934
93.401079833,-69,-93,567.0,36,80,3.916125
94.407041791,-69,-93,567.0,36,80,4.023792
95.411066708,-69,-93,567.0,36,80,3.8825
96.41495,-69,-93,567.0,36,80,3.737833
97.42073725,-69,-93,432.0,36,80,3.890333
98.424630583,-69,-93,432.0,36,80,3.777667
99.430418833,-69,-93,432.0,36,80,3.899167
100.434771958,-69,-93,432.0,36,80,4.240125
101.440916333,-69,-93,432.0,36,80,4.129417
102.445046333,-69,-95,567.0,36,80,3.826792
103.448918333,-69,-95,567.0,36,80,3.924708
104.452843708,-69,-95,567.0,36,80,3.553792
105.456398041,-69,-95,567.0,36,80,3.962125
106.460406583,-69,-95,567.0,36,80,3.775
107.466191375,-69,-95,576.0,36,80,4.017291
108.471569708,-69,-95,576.0,36,80,3.848542
109.476469416,-69,-95,576.0,36,80,3.336584
110.479806583,-71,-95,576.0,36,80,4.087667
111.483895041,-69,-95,576.0,36,80,3.932709
112.487873541,-70,-95,432.0,36,80,3.391084
113.4912655,-69,-95,432.0,36,80,4.084666
114.495351,-69,-95,432.0,36,80,3.759416
115.499160208,-69,-95,432.0,36,80,3.893042
116.503053875,-70,-95,432.0,36,80,4.0445
117.507098958,-70,-95,432.0,36,80,4.008917
118.512529875,-70,-95,432.0,36,80,4.018916
119.5180945,-70,-95,432.0,36,80,2.868708
