at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.8667e-05,-70,-95,432.0,36,80,3.220542
1.003240042,-70,-95,432.0,36,80,3.799083
2.007041375,-70,-95,432.0,36,80,4.142959
3.011185125,-70,-95,432.0,36,80,3.754667
4.014991292,-71,-95,432.0,36,80,4.920083
5.019912834,-70,-95,432.0,36,80,4.228083
6.024141834,-70,-95,432.0,36,80,4.172333
7.028355375,-69,-95,432.0,36,80,3.783709
8.032139834,-70,-95,432.0,36,80,4.375625
9.036518584,-70,-95,432.0,36,80,3.901708
10.040462625,-69,-95,432.0,36,80,3.9775
11.044440792,-69,-95,544.0,36,80,3.971458
12.048412834,-69,-95,544.0,36,80,3.784333
13.054247709,-69,-95,544.0,36,80,3.492958
14.059749292,-70,-95,544.0,36,80,3.775542
15.064306542,-70,-95,544.0,36,80,3.905792
16.070265917,-70,-95,432.0,36,80,3.698875
17.073968292,-70,-95,432.0,36,80,3.790542
18.078560292,-69,-95,432.0,36,80,4.092125
19.082694292,-70,-95,432.0,36,80,3.770208
20.086465125,-70,-95,432.0,36,80,3.97925
21.090444959,-69,-95,576.0,36,80,4.046291
22.094528167,-69,-95,576.0,36,80,3.819667
23.098348292,-69,-95,576.0,36,80,3.097208
24.101834792,-70,-95,576.0,36,80,3.779417
25.10565725,-69,-95,576.0,36,80,3.79975
26.110970959,-69,-95,544.0,36,80,3.694791
27.114666542,-69,-95,544.0,36,80,3.841833
28.118547792,-69,-95,544.0,36,80,3.98425
29.122744,-69,-95,544.0,36,80,4.056625
30.126942709,-69,-95,544.0,36,80,3.780333
31.1308155,-70,-95,576.0,36,80,4.011625
32.134827875,-70,-95,576.0,36,80,3.506125
33.138337167,-70,-95,576.0,36,80,3.920708
34.144307209,-70,-95,576.0,36,80,3.852708
35.148160709,-70,-95,576.0,36,80,3.791625
36.151952959,-70,-95,432.0,36,80,4.118083
37.156111834,-70,-95,432.0,36,80,3.744708
38.159857709,-69,-95,432.0,36,80,4.148583
39.164007084,-70,-95,432.0,36,80,3.424875
40.167467959,-70,-95,432.0,36,80,3.853833
41.171322584,-70,-95,432.0,36,80,3.852208
42.175175292,-69,-95,432.0,36,80,3.086417
43.178300292,-69,-95,432.0,36,80,3.436792
44.181737917,-69,-95,432.0,36,80,3.971625
45.185710667,-70,-95,432.0,36,80,3.83475
46.191590959,-69,-95,432.0,36,80,3.39675
47.194988334,-70,-95,432.0,36,80,3.551416
48.198540334,-69,-95,432.0,36,80,3.777666
49.202365625,-70,-95,432.0,36,80,3.873875
50.206240334,-70,-95,432.0,36,80,3.921166
51.211885542,-70,-95,432.0,36,80,3.833042
52.215768959,-70,-95,432.0,36,80,3.501958
53.219271375,-69,-95,432.0,36,80,3.984375
54.223256667,-70,-95,432.0,36,80,3.707542
55.227008209,-70,-95,432.0,36,80,3.356875
56.232372167,-70,-95,432.0,36,80,3.894875
57.236267709,-69,-95,432.0,36,80,3.911125
58.240218375,-70,-95,432.0,36,80,4.086667
59.246312292,-69,-95,432.0,36,80,6.89275
60.253205709,-69,-95,432.0,36,80,4.08075
61.257384959,-69,-95,432.0,36,80,3.700041
62.261085584,-71,-95,432.0,36,80,3.800916
63.266897667,-70,-95,432.0,36,80,3.906292
64.270848792,-70,-95,432.0,36,80,3.934542
65.276795917,-70,-95,432.0,36,80,3.429667
66.280226084,-70,-95,432.0,36,80,4.241708
67.2847165,-70,-95,432.0,36,80,3.545875
68.288264792,-70,-95,432.0,36,80,4.033
69.2922985,-70,-95,432.0,36,80,3.852875
70.296196584,-71,-95,432.0,36,80,3.504416
71.299701542,-69,-95,432.0,36,80,3.885083
72.303587542,-70,-95,432.0,36,80,3.841625
73.307470542,-71,-95,432.0,36,80,3.93475
74.311406042,-70,-95,432.0,36,80,4.101292
75.315527334,-69,-95,432.0,36,80,3.709833
76.31928125,-70,-95,432.0,36,80,3.589417
77.322871292,-70,-95,432.0,36,80,3.686625
78.326558584,-70,-95,432.0,36,80,3.83425
79.330438959,-70,-95,432.0,36,80,3.599958
80.335432917,-70,-95,432.0,36,80,4.075583
81.339509167,-70,-95,432.0,36,80,3.727083
82.34327325,-70,-95,432.0,36,80,3.788917
83.347067625,-70,-95,432.0,36,80,3.967667
84.351532209,-70,-95,432.0,36,80,3.394375
85.35539975,-70,-95,432.0,36,80,3.81675
86.359217375,-70,-95,432.0,36,80,3.454125
87.362672042,-70,-95,432.0,36,80,4.282833
88.366990667,-70,-95,432.0,36,80,3.925667
89.372923917,-70,-95,432.0,36,80,3.967917
90.378902375,-69,-95,432.0,36,80,4.079
91.383064292,-70,-95,432.0,36,80,3.741917
92.386806834,-70,-95,432.0,36,80,4.094166
93.390901709,-70,-95,432.0,36,80,4.067791
94.39702175,-70,-95,432.0,36,80,3.993875
95.40238125,-70,-95,432.0,36,80,4.425792
96.408823292,-70,-95,432.0,36,80,3.844167
97.412707292,-70,-95,432.0,36,80,3.466333
98.4161745,-70,-95,432.0,36,80,3.941917
99.420117125,-70,-95,432.0,36,80,4.019584
100.424435667,-70,-95,432.0,36,80,4.124667
101.430572667,-71,-95,432.0,36,80,3.618583
102.435890375,-70,-95,432.0,36,80,4.076084
103.440007875,-71,-95,432.0,36,80,3.783584
104.445002959,-71,-95,432.0,36,80,3.856041
105.448859625,-71,-95,432.0,36,80,3.10075
106.452001334,-71,-95,432.0,36,80,3.715416
107.4557175,-71,-95,432.0,36,80,3.59
108.459308667,-71,-95,432.0,36,80,4.389708
109.463743709,-71,-95,432.0,36,80,3.3685
110.467112875,-71,-95,432.0,36,80,4.266375
111.471380042,-71,-95,432.0,36,80,6.073
112.477497167,-71,-95,432.0,36,80,3.797917
113.483305417,-70,-95,432.0,36,80,3.615458
114.486922334,-70,-95,432.0,36,80,4.003916
115.490971917,-70,-95,432.0,36,80,3.883125
116.496866334,-70,-95,576.0,36,80,4.480458
117.50135275,-70,-95,576.0,36,80,4.284792
118.507693125,-70,-95,576.0,36,80,3.756917
119.513092709,-70,-95,576.0,36,80,3.348125
