at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.5583e-05,-69,-94,432.0,36,80,3.120709
1.003137417,-68,-94,432.0,36,80,3.642916
2.008842417,-69,-94,432.0,36,80,3.465666
3.012309,-68,-94,432.0,36,80,3.498208
4.017435333,-68,-94,432.0,36,80,3.2355
5.020672583,-69,-94,432.0,36,80,3.602334
6.024275333,-69,-94,432.0,36,80,3.987334
7.030308792,-69,-94,432.0,36,80,3.652375
8.035125458,-68,-94,432.0,36,80,3.69425
9.038820875,-68,-94,432.0,36,80,3.737458
10.042597417,-68,-94,432.0,36,80,7.782791
11.050380917,-68,-94,432.0,36,80,3.034458
12.053415833,-68,-94,432.0,36,80,3.521459
13.056983333,-69,-94,432.0,36,80,3.691709
14.0606755,-69,-94,432.0,36,80,3.63475
15.064311,-70,-94,432.0,36,80,6.081417
16.071260292,-70,-94,432.0,36,80,3.909833
17.075173167,-68,-94,432.0,36,80,3.993583
18.080249708,-70,-94,432.0,36,80,3.745292
19.084038958,-69,-94,432.0,36,80,3.829709
20.087869292,-68,-94,432.0,36,80,3.943583
21.093491208,-68,-94,432.0,36,80,3.705709
22.099246333,-68,-94,432.0,36,80,3.753084
23.103,-67,-94,432.0,36,80,3.764917
24.106765458,-67,-94,612.0,36,80,4.060625
25.112251083,-67,-94,612.0,36,80,4.30375
26.117181875,-68,-94,612.0,36,80,3.891042
27.121073417,-67,-94,612.0,36,80,3.729833
28.124842917,-67,-94,612.0,36,80,4.024375
29.130878875,-68,-94,648.0,36,80,3.703167
30.134582375,-68,-94,648.0,36,80,3.673917
31.140371125,-69,-94,648.0,36,80,3.804958
32.145410458,-67,-94,648.0,36,80,4.023417
33.150082,-68,-94,648.0,36,80,3.856125
34.155985083,-69,-94,432.0,36,80,3.572875
35.160929833,-70,-94,432.0,36,80,3.386959
36.164317708,-68,-94,432.0,36,80,4.033125
37.168393667,-69,-94,432.0,36,80,3.7485
38.173801167,-68,-94,432.0,36,80,3.872125
39.179321875,-69,-94,576.0,36,80,3.74225
40.183105917,-67,-94,576.0,36,80,4.060583
41.187167083,-69,-94,576.0,36,80,3.867792
42.192222,-68,-94,576.0,36,80,4.062083
43.198336375,-68,-94,576.0,36,80,3.8605
44.202197167,-68,-94,648.0,36,80,3.702416
45.205900167,-68,-94,648.0,36,80,4.120541
46.210060083,-68,-94,648.0,36,80,3.650334
47.213711083,-68,-94,648.0,36,80,4.4035
48.218115083,-68,-94,648.0,36,80,3.345709
49.221507792,-68,-94,648.0,36,80,12.187
50.233695208,-69,-94,648.0,36,80,3.830125
51.237526042,-68,-94,648.0,36,80,8.756666
52.246324125,-69,-94,648.0,36,80,3.613917
53.249939042,-69,-94,648.0,36,80,3.872291
54.253812875,-68,-94,576.0,36,80,3.932417
55.25779225,-69,-94,576.0,36,80,3.80025
56.263603042,-68,-94,576.0,36,80,4.65325
57.270269417,-68,-94,576.0,36,80,6.240333
58.276555042,-69,-94,576.0,36,80,3.893291
59.280448875,-69,-94,576.0,36,80,4.72925
60.287185583,-68,-94,576.0,36,80,4.137709
61.291417833,-68,-94,576.0,36,80,4.297959
62.297222292,-68,-94,576.0,36,80,4.365708
63.301588667,-69,-94,576.0,36,80,5.12775
64.306757333,-68,-94,576.0,36,80,3.860834
65.311107417,-69,-94,576.0,36,80,3.477416
66.314585208,-68,-94,576.0,36,80,4.017625
67.319078792,-69,-94,576.0,36,80,3.727125
68.322806583,-68,-94,576.0,36,80,3.862084
69.328677708,-68,-94,648.0,36,80,4.008209
70.33474025,-68,-94,648.0,36,80,3.810375
71.338551,-68,-94,648.0,36,80,3.694083
72.34376125,-68,-94,648.0,36,80,6.948667
73.351643875,-68,-94,648.0,36,80,6.257083
74.359910458,-68,-94,648.0,36,80,3.59025
75.363501333,-68,-94,648.0,36,80,3.755667
76.369312458,-68,-94,648.0,36,80,3.925667
77.373239333,-68,-94,648.0,36,80,3.595667
78.376836,-68,-94,648.0,36,80,4.06925
79.380947,-68,-94,648.0,36,80,4.224458
80.385172167,-69,-94,648.0,36,80,3.996125
81.389169042,-68,-94,648.0,36,80,4.18375
82.393394125,-68,-94,648.0,36,80,3.889125
83.397283833,-68,-94,648.0,36,80,4.056625
84.401341125,-68,-94,648.0,36,80,3.713792
85.405102708,-68,-94,648.0,36,80,3.756917
86.410536625,-68,-94,648.0,36,80,3.251333
87.415195917,-68,-94,648.0,36,80,3.496666
88.418733083,-68,-94,648.0,36,80,3.863417
89.422597208,-68,-94,612.0,36,80,4.040334
90.428649042,-68,-94,612.0,36,80,4.110708
91.432845167,-68,-94,612.0,36,80,3.131375
92.435977292,-69,-94,612.0,36,80,4.116833
93.440095083,-70,-94,612.0,36,80,3.911917
94.444048125,-70,-94,576.0,36,80,3.652542
95.447701333,-69,-94,576.0,36,80,4.160042
96.451861958,-70,-94,576.0,36,80,3.943917
97.45584775,-69,-94,576.0,36,80,3.701542
98.459758583,-71,-94,576.0,36,80,3.521042
99.463280708,-69,-94,576.0,36,80,3.721875
100.467049958,-68,-94,576.0,36,80,3.8555
101.470906167,-67,-94,576.0,36,80,3.619375
102.474526,-67,-94,576.0,36,80,3.950875
103.47980325,-67,-94,576.0,36,80,3.946417
104.483750333,-68,-94,612.0,36,80,3.713625
105.489474167,-67,-94,612.0,36,80,3.743208
106.493264208,-68,-94,612.0,36,80,3.590709
107.498862583,-68,-94,612.0,36,80,3.879875
108.502743208,-67,-94,612.0,36,80,3.789084
109.506605542,-68,-94,648.0,36,80,3.620291
110.51022625,-68,-94,648.0,36,80,3.787167
111.514244042,-68,-94,648.0,36,80,3.841375
112.520063042,-70,-94,648.0,36,80,3.643875
113.523707708,-70,-94,648.0,36,80,3.325834
114.52703425,-69,-94,432.0,36,80,3.862292
115.531680833,-69,-94,432.0,36,80,3.581959
116.535263417,-69,-94,432.0,36,80,3.7005
117.540022583,-69,-94,432.0,36,80,92.125709
118.633604958,-69,-94,432.0,36,80,3.784334
119.638676958,-70,-94,576.0,36,80,4.108834
