at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
66.29584875,-70,-95,432.0,36,80,3.783292
67.299673042,-70,-95,432.0,36,80,3.787791
68.304726417,-70,-95,432.0,36,80,3.4935
69.308220333,-70,-95,544.0,36,80,3.28425
70.313548917,-71,-95,544.0,36,80,3.241625
71.316791125,-70,-95,544.0,36,80,3.884042
72.321467125,-70,-95,544.0,36,80,8.389875
73.32989975,-70,-95,544.0,36,80,4.182333
74.334082833,-70,-95,576.0,36,80,4.01975
75.338103125,-70,-95,576.0,36,80,4.326375
76.342475333,-70,-95,576.0,36,80,4.766709
77.3472425,-70,-95,576.0,36,80,3.758292
78.351462042,-70,-95,576.0,36,80,7.50025
79.358999083,-70,-95,576.0,36,80,3.951625
80.362951375,-69,-95,576.0,36,80,5.678208
81.368630583,-70,-95,576.0,36,80,9.109584
82.377782333,-70,-95,576.0,36,80,3.465167
83.381248375,-70,-95,576.0,36,80,3.601292
84.384850375,-70,-95,137.0,36,80,2.833333
85.387722125,-70,-95,137.0,36,80,3.469458
86.39119225,-70,-95,137.0,36,80,3.223167
87.394754792,-70,-95,137.0,36,80,4.513666
88.399306875,-70,-95,137.0,36,80,5.17
89.404477583,-70,-95,576.0,36,80,4.767292
90.41125375,-69,-95,576.0,36,80,5.766167
91.418362833,-70,-95,576.0,36,80,4.006542
92.422370083,-70,-95,576.0,36,80,3.266667
93.425637625,-70,-95,576.0,36,80,3.824667
94.429504583,-69,-95,576.0,36,80,3.537625
95.433042792,-70,-95,576.0,36,80,3.681708
96.436725208,-70,-95,576.0,36,80,3.573375
97.440341125,-70,-95,576.0,36,80,3.735875
98.446083458,-70,-95,576.0,36,80,3.179042
99.449263333,-71,-95,576.0,36,80,4.034709
100.453341792,-70,-95,576.0,36,80,3.730791
101.457073875,-71,-95,576.0,36,80,3.627542
102.460702583,-70,-95,576.0,36,80,4.131125
103.4648785,-69,-95,576.0,36,80,3.713458
104.47019825,-69,-95,576.0,36,80,4.327583
105.474526708,-70,-95,576.0,36,80,4.812834
106.481392875,-70,-95,576.0,36,80,7.536792
107.490937292,-69,-95,576.0,36,80,3.824125
108.494761958,-70,-95,576.0,36,80,4.429167
109.499232042,-70,-95,576.0,36,80,3.736
110.504978958,-70,-95,576.0,36,80,3.2395
111.508220208,-70,-95,576.0,36,80,4.214334
112.512472333,-70,-95,576.0,36,80,3.784584
113.516257625,-70,-95,576.0,36,80,3.492167
114.519750458,-70,-95,576.0,36,80,3.607584
115.523397542,-70,-95,576.0,36,80,3.313583
116.527066417,-70,-95,576.0,36,80,4.117916
117.531185083,-69,-95,576.0,36,80,3.52625
118.536434667,-70,-95,576.0,36,80,4.195708
119.542610333,-70,-95,576.0,36,80,3.8985
