at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
86.380805542,-68,-94,544.0,36,80,3.914875
87.384721125,-68,-94,544.0,36,80,3.465209
88.388229125,-68,-94,544.0,36,80,3.826875
89.392056709,-68,-94,576.0,36,80,3.673833
90.395731167,-67,-94,576.0,36,80,4.704167
91.400531417,-67,-94,576.0,36,80,3.997208
92.406539375,-68,-94,576.0,36,80,4.051334
93.410591334,-67,-94,576.0,36,80,3.7985
94.414431,-68,-94,576.0,36,80,4.168167
95.418600084,-68,-94,576.0,36,80,3.594
96.424201625,-69,-94,576.0,36,80,3.748875
97.427996125,-68,-94,576.0,36,80,4.043542
98.432040334,-68,-94,576.0,36,80,3.513166
99.436629459,-68,-94,408.0,36,80,3.70475
100.440376417,-69,-94,408.0,36,80,4.225542
101.444878084,-68,-94,408.0,36,80,3.778916
102.448657459,-70,-94,408.0,36,80,4.182333
103.452884959,-70,-94,408.0,36,80,3.840791
104.456726459,-71,-94,432.0,36,80,3.8955
105.461700459,-70,-94,432.0,36,80,3.831
106.465889167,-70,-94,432.0,36,80,4.023125
107.469913334,-71,-94,432.0,36,80,4.854
108.474768125,-71,-94,432.0,36,80,3.860042
109.478667709,-70,-94,432.0,36,80,3.584208
110.482252417,-70,-94,432.0,36,80,3.589292
111.4858425,-69,-94,432.0,36,80,3.751125
112.489646459,-69,-94,432.0,36,80,3.933916
113.495604084,-69,-94,432.0,36,80,3.816791
114.499421792,-69,-94,576.0,36,80,3.888667
115.503353125,-69,-94,576.0,36,80,4.046
116.509411542,-69,-94,576.0,36,80,3.980458
117.513392584,-69,-94,576.0,36,80,3.856791
118.517286084,-69,-94,576.0,36,80,3.686833
119.520973834,-70,-94,432.0,36,80,4.179416
