at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
79.368610708,-68,-94,612.0,36,80,4.07675
80.37268825,-68,-94,612.0,36,80,4.321416
81.377596791,-68,-94,612.0,36,80,3.639667
82.38127325,-68,-94,612.0,36,80,4.055208
83.385329041,-68,-94,612.0,36,80,3.849875
84.389179375,-68,-94,576.0,36,80,3.817083
85.395044,-68,-94,576.0,36,80,4.203166
86.399248708,-68,-94,576.0,36,80,3.739542
87.402988916,-68,-94,576.0,36,80,4.04675
88.407077416,-68,-94,576.0,36,80,4.244875
89.411323125,-68,-94,612.0,36,80,3.966583
90.415931791,-68,-94,612.0,36,80,3.873375
91.419887083,-68,-94,612.0,36,80,4.000333
92.423888291,-68,-94,612.0,36,80,3.97275
93.428505166,-68,-94,612.0,36,80,3.666834
94.432216458,-68,-94,576.0,36,80,4.095458
95.436312958,-68,-94,576.0,36,80,4.211417
96.440524916,-68,-94,576.0,36,80,3.824084
97.444393291,-68,-94,576.0,36,80,4.237667
98.448631833,-68,-94,576.0,36,80,4.327292
99.452959875,-68,-94,576.0,36,80,3.942
100.456946083,-68,-94,576.0,36,80,4.146667
101.461093416,-68,-94,576.0,36,80,4.171625
102.46526575,-68,-94,576.0,36,80,4.297416
103.47091275,-68,-94,576.0,36,80,3.818083
104.474731541,-68,-94,576.0,36,80,4.032
105.478764333,-68,-94,576.0,36,80,3.9045
106.483902333,-68,-94,576.0,36,80,4.255583
107.488158958,-68,-94,576.0,36,80,3.795125
108.491954916,-68,-94,576.0,36,80,4.243
109.496243541,-68,-94,576.0,36,80,3.923459
110.500167916,-68,-94,576.0,36,80,4.230292
111.504637916,-68,-94,576.0,36,80,4.174167
112.508861375,-68,-94,576.0,36,80,3.689583
113.512551833,-68,-94,432.0,36,80,5.137417
114.519700458,-68,-94,432.0,36,80,4.133458
115.525910375,-68,-94,432.0,36,80,3.747458
116.529658333,-68,-94,432.0,36,80,4.079583
117.534550458,-68,-94,432.0,36,80,4.77975
118.539375958,-68,-94,432.0,36,80,3.755583
119.543861208,-68,-94,432.0,36,80,4.032875
