at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.8958e-05,-69,-94,648.0,36,80,2.958375
1.003371208,-68,-94,576.0,36,80,3.813458
2.007193791,-69,-94,576.0,36,80,3.514875
3.010709416,-69,-94,576.0,36,80,3.725417
4.014492375,-68,-94,576.0,36,80,3.665666
5.018159541,-68,-94,576.0,36,80,3.984375
6.022144666,-68,-94,648.0,36,80,3.8145
7.0265415,-68,-94,648.0,36,80,4.055375
8.030597708,-68,-94,648.0,36,80,3.47075
9.034069541,-68,-94,648.0,36,80,3.719875
10.037830791,-68,-94,648.0,36,80,4.003042
11.041834541,-68,-94,648.0,36,80,4.059625
12.045894791,-68,-94,648.0,36,80,3.307542
13.051249833,-69,-94,648.0,36,80,4.069083
14.056427041,-70,-94,648.0,36,80,3.858042
15.060285708,-69,-94,648.0,36,80,3.692625
16.064018375,-69,-94,576.0,36,80,3.832041
17.06985875,-70,-94,576.0,36,80,3.862791
18.075727541,-70,-94,576.0,36,80,3.991542
19.081391375,-69,-94,576.0,36,80,3.338041
20.086739333,-69,-94,576.0,36,80,3.533458
21.090273541,-69,-94,612.0,36,80,3.718125
22.095511583,-69,-94,612.0,36,80,3.55225
23.099064416,-69,-94,612.0,36,80,3.994542
24.103244625,-69,-94,612.0,36,80,3.724833
25.107441583,-70,-94,612.0,36,80,3.877125
26.1113195,-70,-94,432.0,36,80,3.670291
27.11499075,-69,-94,432.0,36,80,3.404208
28.118727333,-69,-94,432.0,36,80,3.70275
29.122430583,-69,-94,432.0,36,80,4.015583
30.126446625,-70,-94,432.0,36,80,3.76225
31.130302916,-69,-94,576.0,36,80,3.7785
32.135936791,-69,-94,576.0,36,80,3.919
33.139857125,-69,-94,576.0,36,80,3.801833
34.14370025,-69,-94,576.0,36,80,3.576625
35.149284791,-70,-94,576.0,36,80,3.822
36.153197208,-69,-94,576.0,36,80,4.098375
37.157337458,-69,-94,576.0,36,80,3.719125
38.16105725,-70,-94,576.0,36,80,3.793541
39.164851416,-70,-94,576.0,36,80,3.777084
40.170431666,-70,-94,576.0,36,80,3.920625
41.174352916,-68,-94,576.0,36,80,3.517125
42.179006166,-70,-94,576.0,36,80,4.020375
43.183097208,-70,-94,576.0,36,80,3.686625
44.1867845,-70,-94,576.0,36,80,3.729
45.192043708,-70,-94,576.0,36,80,10.446458
46.204007708,-70,-94,576.0,36,80,3.393083
47.208757875,-70,-94,576.0,36,80,3.768666
48.212527458,-69,-94,576.0,36,80,8.776292
49.22162475,-69,-94,576.0,36,80,3.908958
50.225534666,-68,-94,648.0,36,80,3.749417
51.229284916,-69,-94,648.0,36,80,15.605334
52.245294541,-70,-94,648.0,36,80,3.862584
53.249157875,-70,-94,648.0,36,80,3.910833
54.254959416,-69,-94,648.0,36,80,5.5525
55.261856708,-69,-94,432.0,36,80,3.6915
56.26755525,-69,-94,432.0,36,80,10.106833
57.278793,-69,-94,432.0,36,80,3.716333
58.282544416,-69,-94,432.0,36,80,4.319167
59.286864208,-69,-94,432.0,36,80,3.766625
60.290631458,-69,-94,567.0,36,80,3.487875
61.2942055,-69,-94,567.0,36,80,3.286541
62.297492666,-69,-94,567.0,36,80,9.695292
63.307188541,-69,-94,567.0,36,80,3.940125
64.31257175,-69,-94,567.0,36,80,3.336291
65.31776125,-69,-94,576.0,36,80,3.704
66.322293875,-69,-94,576.0,36,80,4.082875
67.326416208,-69,-94,576.0,36,80,3.661667
68.330078875,-69,-94,576.0,36,80,5.647583
69.335727208,-69,-94,576.0,36,80,3.674167
70.339443625,-69,-94,567.0,36,80,3.695916
71.343140208,-69,-94,567.0,36,80,3.860625
72.348538583,-70,-94,567.0,36,80,4.788625
73.35343425,-69,-94,567.0,36,80,3.64925
74.358186833,-70,-94,567.0,36,80,7.462875
75.365650333,-70,-94,576.0,36,80,2.937917
76.368632666,-70,-94,576.0,36,80,4.019
77.372652166,-70,-94,576.0,36,80,3.761792
78.376414875,-70,-94,576.0,36,80,3.886166
79.380344083,-70,-94,576.0,36,80,3.668208
80.384012708,-70,-94,576.0,36,80,3.975333
81.389494375,-69,-94,576.0,36,80,4.338333
82.395882875,-69,-94,576.0,36,80,3.791125
83.39967475,-69,-94,576.0,36,80,3.820375
84.403495791,-69,-94,576.0,36,80,3.253542
85.408798791,-69,-94,576.0,36,80,3.797042
86.412596666,-69,-94,576.0,36,80,3.919042
87.4165165,-69,-94,576.0,36,80,3.827833
88.420390791,-69,-94,576.0,36,80,3.916209
89.4262655,-69,-94,576.0,36,80,4.141583
90.431208291,-70,-94,408.0,36,80,4.227959
91.435509708,-69,-94,408.0,36,80,3.654208
92.43916475,-69,-94,408.0,36,80,3.775958
93.442941458,-70,-94,408.0,36,80,3.856042
94.448842291,-69,-94,408.0,36,80,3.872042
95.454724958,-69,-94,576.0,36,80,3.859833
96.459268375,-68,-94,576.0,36,80,4.271333
97.463589833,-69,-94,576.0,36,80,3.636208
98.468267666,-69,-94,576.0,36,80,4.168542
99.472436958,-70,-94,576.0,36,80,10.481875
100.482959625,-70,-94,432.0,36,80,3.679833
101.486640375,-70,-94,432.0,36,80,3.927583
102.49056875,-70,-94,432.0,36,80,3.768791
103.49437575,-69,-94,432.0,36,80,3.294875
104.497671416,-69,-94,432.0,36,80,4.305292
