at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.825e-05,-69,-94,576.0,36,80,3.134833
1.003154167,-69,-94,576.0,36,80,3.9105
2.007066833,-69,-94,576.0,36,80,3.704375
3.012783125,-69,-94,576.0,36,80,3.862125
4.0167,-70,-94,576.0,36,80,3.685292
5.020386875,-70,-94,576.0,36,80,3.896833
6.024284292,-69,-94,576.0,36,80,3.756333
7.028084042,-69,-94,576.0,36,80,4.016083
8.032101,-70,-94,432.0,36,80,3.877792
9.035980292,-69,-94,432.0,36,80,3.928916
10.0419635,-68,-94,432.0,36,80,4.066875
11.046031167,-69,-94,432.0,36,80,3.774416
12.049806542,-68,-94,432.0,36,80,7.954458
13.059814542,-69,-94,567.0,36,80,3.954541
14.065777667,-69,-94,567.0,36,80,3.563916
15.069342417,-69,-94,567.0,36,80,3.643791
16.075030583,-68,-94,567.0,36,80,3.853584
17.078885792,-69,-94,576.0,36,80,5.053416
18.085585417,-69,-94,576.0,36,80,3.952958
19.091584458,-68,-94,576.0,36,80,3.800959
20.095386,-69,-94,576.0,36,80,3.825167
21.099212083,-69,-94,576.0,36,80,3.724209
22.102983417,-69,-94,576.0,36,80,3.751875
23.106736458,-69,-94,576.0,36,80,3.928917
24.112677667,-69,-94,576.0,36,80,3.663875
25.118386375,-69,-94,576.0,36,80,3.814208
26.122201125,-69,-94,576.0,36,80,3.93725
27.127436917,-69,-94,576.0,36,80,4.006958
28.131485458,-69,-94,576.0,36,80,3.786292
29.13728225,-69,-94,576.0,36,80,3.746583
30.141029708,-69,-94,576.0,36,80,4.004459
31.145211417,-69,-94,576.0,36,80,3.813875
32.149025917,-68,-94,432.0,36,80,3.836708
33.154869375,-69,-94,432.0,36,80,4.238292
34.161155417,-69,-94,432.0,36,80,3.941625
35.165097792,-69,-94,432.0,36,80,3.601041
36.168699458,-69,-94,432.0,36,80,3.854417
37.172591667,-68,-94,576.0,36,80,3.803208
38.176395625,-69,-94,576.0,36,80,3.627792
39.180063375,-69,-94,576.0,36,80,3.819125
40.183921333,-69,-94,576.0,36,80,4.417875
41.188649333,-70,-94,576.0,36,80,4.153417
42.192803458,-69,-94,576.0,36,80,4.0425
43.197380042,-69,-94,576.0,36,80,4.007833
44.202496625,-69,-94,576.0,36,80,4.028375
45.20652575,-68,-94,576.0,36,80,4.330917
46.212907708,-68,-94,576.0,36,80,3.605417
47.216513875,-68,-94,576.0,36,80,3.800708
48.220315333,-68,-94,576.0,36,80,4.057709
49.224411875,-68,-94,576.0,36,80,3.713375
50.228126042,-68,-94,576.0,36,80,3.598333
