at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.7834e-05,-70,-94,432.0,36,80,3.939791
1.00395875,-70,-94,432.0,36,80,3.91175
2.009489167,-71,-94,432.0,36,80,3.88875
3.013378917,-71,-94,432.0,36,80,3.975625
4.017406209,-71,-94,432.0,36,80,3.746041
5.021155542,-71,-94,288.0,36,80,3.835125
6.025816042,-71,-94,288.0,36,80,3.823417
7.029679542,-72,-94,288.0,36,80,4.011542
8.03570275,-71,-94,288.0,36,80,3.981375
9.039686792,-71,-94,288.0,36,80,3.808625
10.043541834,-71,-94,408.0,36,80,3.933375
11.049341459,-71,-94,408.0,36,80,4.021416
12.055371959,-71,-94,408.0,36,80,3.562833
13.058986542,-71,-94,408.0,36,80,4.411542
14.063398959,-71,-94,408.0,36,80,3.681166
15.069089459,-71,-94,288.0,36,80,3.711083
16.0728465,-71,-94,288.0,36,80,4.238917
17.077089209,-71,-94,288.0,36,80,4.112458
18.083213334,-71,-94,288.0,36,80,4.030958
19.089298625,-71,-94,288.0,36,80,3.99575
20.093295292,-71,-94,432.0,36,80,4.056583
21.097352584,-71,-94,432.0,36,80,3.835541
22.101232875,-71,-94,432.0,36,80,3.851834
23.105085917,-71,-94,432.0,36,80,3.888583
24.108975375,-71,-94,432.0,36,80,3.663625
25.11468775,-71,-94,432.0,36,80,3.828209
26.120557875,-71,-94,432.0,36,80,3.536459
27.125341459,-70,-94,432.0,36,80,3.911583
28.129298417,-71,-94,432.0,36,80,4.25725
29.133556334,-71,-94,432.0,36,80,3.652666
30.137209667,-71,-94,408.0,36,80,3.779167
31.141081875,-71,-94,408.0,36,80,3.93325
32.14702175,-70,-94,408.0,36,80,3.607584
33.150631625,-70,-94,408.0,36,80,3.768875
34.154448625,-70,-94,408.0,36,80,3.792125
35.158522667,-71,-94,288.0,36,80,4.087
36.162610167,-70,-94,288.0,36,80,3.976
37.166628792,-70,-94,288.0,36,80,3.760292
38.17038975,-71,-94,288.0,36,80,3.902625
39.176299625,-71,-94,432.0,36,80,5.407
40.183758334,-70,-94,432.0,36,80,3.457208
41.187215917,-71,-94,432.0,36,80,3.557833
42.190774667,-70,-94,432.0,36,80,3.835375
43.194652167,-70,-94,432.0,36,80,3.70575
44.198358584,-70,-94,432.0,36,80,5.785375
45.204144584,-70,-94,432.0,36,80,3.778791
46.207962459,-70,-94,432.0,36,80,3.939041
47.211902209,-70,-94,432.0,36,80,3.916125
48.215818959,-70,-94,432.0,36,80,3.684041
49.219759084,-70,-94,432.0,36,80,3.737291
50.223497417,-69,-94,432.0,36,80,3.4135
51.226911792,-70,-94,432.0,36,80,3.300833
52.230257292,-70,-94,432.0,36,80,3.525292
53.233783209,-70,-94,432.0,36,80,3.8725
54.237656375,-70,-94,432.0,36,80,3.685334
55.242759625,-71,-94,432.0,36,80,3.8425
56.246602959,-71,-94,432.0,36,80,3.748125
57.252019375,-71,-94,432.0,36,80,3.669584
58.257734084,-70,-94,432.0,36,80,3.98325
59.261718417,-70,-94,432.0,36,80,3.705833
60.265424959,-70,-94,432.0,36,80,3.907291
61.269411167,-70,-94,432.0,36,80,4.039833
62.273451709,-70,-94,432.0,36,80,4.031041
63.279495667,-71,-94,432.0,36,80,3.905917
64.283447084,-70,-94,432.0,36,80,3.773166
65.289232084,-70,-94,432.0,36,80,3.908916
66.293141625,-70,-94,432.0,36,80,4.053292
67.299249459,-70,-94,432.0,36,80,4.242875
68.304180125,-71,-94,432.0,36,80,3.860959
69.3100525,-71,-94,432.0,36,80,4.017417
70.315140917,-71,-94,432.0,36,80,3.82225
71.318963834,-71,-94,432.0,36,80,4.199458
72.32316425,-71,-94,432.0,36,80,3.689792
73.32699375,-71,-94,432.0,36,80,3.827792
74.330822459,-71,-94,432.0,36,80,3.540208
75.335029042,-71,-94,432.0,36,80,3.5525
76.338627417,-71,-94,432.0,36,80,3.839583
77.342467834,-71,-94,432.0,36,80,4.1695
78.346638334,-71,-94,432.0,36,80,3.838208
79.352524834,-72,-94,432.0,36,80,4.073708
80.356599417,-71,-94,432.0,36,80,3.592542
81.360192625,-71,-94,432.0,36,80,3.849125
82.364090042,-71,-94,432.0,36,80,3.86025
83.367951,-71,-94,432.0,36,80,3.725709
84.373395334,-71,-94,432.0,36,80,3.649458
85.37708575,-71,-94,432.0,36,80,3.649584
86.380736375,-71,-94,432.0,36,80,3.59925
87.384336125,-71,-94,432.0,36,80,3.802792
88.388183167,-71,-94,432.0,36,80,3.559792
89.391743542,-71,-94,432.0,36,80,3.507625
90.395251917,-71,-94,432.0,36,80,4.048958
91.399386042,-71,-94,432.0,36,80,3.179375
92.403500459,-71,-94,432.0,36,80,3.701208
93.407395459,-71,-94,432.0,36,80,3.449083
94.410886042,-71,-94,432.0,36,80,3.861625
95.414748417,-71,-94,432.0,36,80,3.947833
96.420703167,-71,-94,432.0,36,80,3.97575
97.424721792,-72,-94,432.0,36,80,4.054125
98.430033375,-71,-94,432.0,36,80,3.770625
99.433804459,-71,-94,432.0,36,80,3.853333
100.4376975,-72,-94,432.0,36,80,3.792459
101.442730167,-71,-94,432.0,36,80,3.984667
102.448625709,-71,-94,432.0,36,80,4.094958
103.452764375,-71,-94,432.0,36,80,3.865667
104.45764825,-71,-94,432.0,36,80,4.118125
105.463772917,-72,-94,432.0,36,80,9.957625
106.473771542,-71,-94,432.0,36,80,4.107792
107.477879917,-71,-94,432.0,36,80,3.777708
108.485428334,-71,-94,432.0,36,80,5.840083
109.491476042,-71,-94,432.0,36,80,2.69225
110.494169,-71,-94,432.0,36,80,4.051209
111.498220834,-71,-94,432.0,36,80,3.842416
112.502105334,-71,-94,432.0,36,80,3.76375
113.505870125,-71,-94,432.0,36,80,4.003792
114.509874792,-71,-94,432.0,36,80,4.050833
115.513972709,-71,-94,432.0,36,80,3.638208
116.5196195,-71,-94,432.0,36,80,4.372917
117.523993084,-71,-94,432.0,36,80,3.931166
118.527968,-71,-94,432.0,36,80,3.632459
119.532303334,-71,-94,432.0,36,80,3.8495
