at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.5666e-05,-71,-94,432.0,36,80,3.184417
1.003201,-70,-94,432.0,36,80,3.818416
2.009031541,-70,-94,432.0,36,80,3.814375
3.012846541,-70,-94,432.0,36,80,3.37375
4.016276791,-70,-94,432.0,36,80,3.914959
5.020193375,-69,-94,432.0,36,80,3.412958
6.02360675,-70,-94,432.0,36,80,3.505708
7.027153708,-69,-94,432.0,36,80,3.28175
8.031630291,-69,-94,432.0,36,80,3.848167
9.037485958,-69,-94,432.0,36,80,6.551
10.04408075,-69,-94,432.0,36,80,5.192791
11.04927425,-70,-94,432.0,36,80,3.880333
12.053155291,-69,-94,432.0,36,80,3.990542
13.059200083,-69,-94,432.0,36,80,3.959583
14.065029791,-70,-94,432.0,36,80,6.888917
15.071919291,-69,-94,432.0,36,80,3.842584
16.075804833,-69,-94,432.0,36,80,5.032708
17.082846333,-69,-94,432.0,36,80,10.83125
18.09367825,-71,-94,432.0,36,80,4.0635
19.099631666,-70,-94,432.0,36,80,3.916834
20.105559875,-70,-94,432.0,36,80,3.925958
21.109486916,-70,-94,432.0,36,80,3.501542
22.11302925,-69,-94,432.0,36,80,4.035916
23.117065875,-69,-94,432.0,36,80,3.989375
24.121055958,-68,-94,432.0,36,80,5.254583
25.128357291,-69,-94,432.0,36,80,5.496042
26.133853833,-69,-94,576.0,36,80,3.537083
27.138767041,-70,-94,576.0,36,80,4.607417
28.145151958,-69,-94,576.0,36,80,3.918625
29.149071375,-70,-94,576.0,36,80,3.845708
30.152917708,-70,-94,576.0,36,80,3.912125
31.156929166,-70,-94,432.0,36,80,3.91675
32.160846583,-70,-94,432.0,36,80,4.328333
33.165176958,-70,-94,432.0,36,80,4.830708
34.1700475,-69,-94,432.0,36,80,5.424958
35.175472958,-68,-94,432.0,36,80,3.83075
36.1793045,-68,-94,432.0,36,80,16.395458
37.195742291,-68,-94,432.0,36,80,3.689042
38.199432083,-68,-94,432.0,36,80,4.276
39.203709,-68,-94,432.0,36,80,3.731041
40.207498,-68,-94,432.0,36,80,3.804708
41.21130375,-69,-94,576.0,36,80,3.599416
42.214903958,-70,-94,576.0,36,80,5.260708
43.220978875,-71,-94,576.0,36,80,4.138625
44.227127166,-71,-94,576.0,36,80,3.853875
45.230981708,-71,-94,576.0,36,80,3.625833
46.234645916,-71,-94,432.0,36,80,3.712709
47.23835925,-70,-94,432.0,36,80,3.949875
48.242309666,-71,-94,432.0,36,80,3.652584
49.246002333,-70,-94,432.0,36,80,3.264958
50.249268125,-71,-94,432.0,36,80,3.777916
51.253046708,-70,-94,432.0,36,80,3.803167
52.256894833,-71,-94,432.0,36,80,4.039167
53.26093475,-71,-94,432.0,36,80,4.3025
54.265237666,-71,-94,432.0,36,80,3.760042
55.269240833,-70,-94,432.0,36,80,3.370083
56.272611458,-70,-94,432.0,36,80,4.009667
57.276621833,-70,-94,432.0,36,80,4.1
58.280763708,-71,-94,432.0,36,80,3.96375
59.284728458,-71,-94,432.0,36,80,3.995917
60.290636791,-71,-94,432.0,36,80,3.568334
61.294283666,-71,-94,432.0,36,80,4.002792
62.2999065,-69,-94,432.0,36,80,3.983458
63.3038905,-69,-94,432.0,36,80,3.984458
64.307916708,-70,-94,432.0,36,80,3.898667
65.311817125,-69,-94,432.0,36,80,3.897708
66.31713475,-69,-94,432.0,36,80,3.946208
67.321123791,-69,-94,432.0,36,80,3.819084
68.324943541,-70,-94,432.0,36,80,3.865709
69.328809833,-69,-94,432.0,36,80,3.817042
70.33266725,-69,-94,432.0,36,80,3.875125
71.336542833,-69,-94,544.0,36,80,3.7125
72.340255833,-69,-94,544.0,36,80,3.745333
73.34404425,-69,-94,544.0,36,80,3.467083
74.347512083,-69,-94,544.0,36,80,4.131958
75.353658208,-70,-94,544.0,36,80,3.675583
76.357374208,-70,-94,432.0,36,80,4.482417
77.363865375,-70,-94,432.0,36,80,24.99525
78.38886125,-70,-94,432.0,36,80,3.899875
79.392802708,-70,-94,432.0,36,80,4.188958
80.3969925,-70,-94,432.0,36,80,3.791791
81.400784958,-69,-94,432.0,36,80,3.907208
82.405241083,-70,-94,432.0,36,80,4.011583
83.409253291,-69,-94,432.0,36,80,3.593292
84.413473458,-69,-94,432.0,36,80,3.556125
85.417075083,-70,-94,432.0,36,80,4.017042
86.421093375,-69,-94,432.0,36,80,7.496666
87.428590708,-69,-94,432.0,36,80,3.978708
88.434620041,-70,-94,432.0,36,80,3.784125
89.439726083,-69,-94,432.0,36,80,2.874333
90.442601125,-70,-94,432.0,36,80,3.662416
91.44634275,-69,-94,432.0,36,80,3.584916
92.451769458,-69,-94,432.0,36,80,3.84825
93.455618208,-69,-94,432.0,36,80,3.913458
94.461591583,-69,-94,432.0,36,80,3.938792
95.466572083,-69,-94,432.0,36,80,4.039792
96.470612708,-69,-94,432.0,36,80,3.888708
97.476558375,-69,-94,432.0,36,80,4.003083
98.480562083,-69,-94,432.0,36,80,3.8975
99.485163333,-69,-94,432.0,36,80,3.689083
100.488900125,-69,-94,432.0,36,80,3.991291
101.493416916,-69,-94,432.0,36,80,4.135042
102.497552541,-68,-94,432.0,36,80,4.024625
103.501618375,-69,-94,432.0,36,80,3.701875
104.505321041,-68,-94,432.0,36,80,4.062875
105.509385125,-69,-94,432.0,36,80,3.953958
106.515386416,-69,-94,408.0,36,80,4.111375
107.519498708,-69,-94,408.0,36,80,3.940292
108.523439666,-69,-94,408.0,36,80,4.278375
109.529768916,-68,-94,408.0,36,80,3.70325
110.53347275,-69,-94,408.0,36,80,3.7255
111.537199041,-69,-94,432.0,36,80,3.983042
112.541665291,-69,-94,432.0,36,80,3.90825
113.546861375,-69,-94,432.0,36,80,3.85925
114.551005666,-69,-94,432.0,36,80,3.930875
115.554979791,-69,-94,432.0,36,80,3.923167
116.560344708,-69,-94,432.0,36,80,3.561792
117.563907291,-69,-94,432.0,36,80,3.836
118.567783583,-69,-94,432.0,36,80,3.904458
119.57168875,-69,-94,432.0,36,80,3.991625
