at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.5791e-05,-70,-95,432.0,36,80,3.270042
1.003288,-69,-95,432.0,36,80,3.904
2.007192625,-70,-95,432.0,36,80,3.569958
3.010763375,-71,-95,432.0,36,80,4.10575
4.014934375,-72,-95,432.0,36,80,4.116291
5.019052166,-70,-95,432.0,36,80,3.513209
6.022566,-72,-95,432.0,36,80,3.786666
7.02639775,-70,-95,432.0,36,80,3.755916
8.030154333,-70,-95,432.0,36,80,4.009125
9.034164916,-71,-95,432.0,36,80,3.956209
10.038160125,-70,-95,432.0,36,80,4.25475
11.042415958,-71,-95,432.0,36,80,4.214583
12.046631375,-71,-95,432.0,36,80,3.85725
13.050526333,-71,-95,432.0,36,80,3.870917
14.05640525,-71,-95,432.0,36,80,3.793916
15.060199833,-70,-95,576.0,36,80,3.763208
16.064857416,-70,-95,576.0,36,80,4.087334
17.068955833,-71,-95,576.0,36,80,3.656333
18.0734445,-71,-95,576.0,36,80,3.640958
19.079136458,-71,-95,576.0,36,80,3.966125
20.083103458,-71,-95,432.0,36,80,3.960792
21.087065208,-70,-95,432.0,36,80,3.813125
22.090920166,-70,-95,432.0,36,80,4.261375
23.097191208,-71,-95,432.0,36,80,3.977125
24.101499333,-71,-95,432.0,36,80,3.628625
25.105170208,-71,-95,432.0,36,80,4.049333
26.111228083,-71,-95,432.0,36,80,4.3645
27.116035875,-71,-95,432.0,36,80,4.635708
28.122194708,-70,-95,432.0,36,80,3.670542
29.125865875,-71,-95,432.0,36,80,3.9385
30.129805375,-70,-95,408.0,36,80,3.811708
31.134114708,-70,-95,408.0,36,80,3.6365
32.137752208,-71,-95,408.0,36,80,3.8635
33.141617166,-70,-95,408.0,36,80,4.040834
34.145696958,-70,-95,408.0,36,80,3.868083
35.149565875,-70,-95,432.0,36,80,3.271916
36.154768708,-70,-95,432.0,36,80,3.596542
37.158405708,-71,-95,432.0,36,80,4.131
38.162537708,-70,-95,432.0,36,80,3.91075
39.166449208,-70,-95,432.0,36,80,4.247125
40.170824208,-71,-95,576.0,36,80,3.7705
41.174595375,-71,-95,576.0,36,80,3.788541
42.180394541,-72,-95,576.0,36,80,3.661542
43.184690625,-72,-95,576.0,36,80,3.952958
44.188645083,-71,-95,576.0,36,80,3.580208
45.192226083,-72,-95,432.0,36,80,3.818875
46.198111666,-71,-95,432.0,36,80,4.144917
47.202257916,-72,-95,432.0,36,80,3.808375
48.206067083,-71,-95,432.0,36,80,3.798667
49.209908916,-72,-95,432.0,36,80,7.181542
50.217091375,-72,-95,432.0,36,80,3.802791
51.220894833,-71,-95,432.0,36,80,4.034708
52.226910083,-70,-95,432.0,36,80,3.995833
53.232915458,-70,-95,432.0,36,80,4.208
54.239134041,-71,-95,432.0,36,80,3.863417
55.245043666,-70,-95,432.0,36,80,4.219542
56.249263833,-71,-95,432.0,36,80,3.845042
57.253109416,-71,-95,432.0,36,80,3.910917
58.258444208,-70,-95,432.0,36,80,3.959375
59.264415375,-71,-95,432.0,36,80,3.933541
60.270358916,-71,-95,288.0,36,80,4.027292
61.27446175,-71,-95,288.0,36,80,4.43125
62.278893666,-71,-95,288.0,36,80,3.755667
63.283363458,-72,-95,288.0,36,80,5.533958
64.288956125,-70,-95,288.0,36,80,10.571625
65.300576833,-71,-95,432.0,36,80,3.80575
66.305038833,-71,-95,432.0,36,80,4.163583
67.309247041,-71,-95,432.0,36,80,4.052792
68.313300791,-71,-95,432.0,36,80,3.487584
69.316789041,-71,-95,432.0,36,80,4.413292
70.322647125,-71,-95,432.0,36,80,3.913416
71.328569875,-71,-95,432.0,36,80,3.407041
72.331977541,-71,-95,432.0,36,80,4.207709
73.33823325,-71,-95,432.0,36,80,3.992125
74.342225916,-71,-95,432.0,36,80,3.7795
75.34600625,-71,-95,432.0,36,80,3.925708
76.351978458,-71,-95,432.0,36,80,3.638917
77.357626666,-71,-95,432.0,36,80,3.835834
78.361968958,-71,-95,432.0,36,80,3.684333
79.365697083,-71,-95,432.0,36,80,3.7325
80.369430333,-71,-95,432.0,36,80,3.9515
81.373382458,-71,-95,432.0,36,80,3.747625
82.379179541,-71,-95,432.0,36,80,3.762042
83.382942,-71,-95,432.0,36,80,3.496375
84.387303041,-71,-95,432.0,36,80,3.979084
85.393334208,-71,-93,408.0,36,80,3.866542
86.3972015,-71,-93,408.0,36,80,3.978458
87.403187958,-71,-93,408.0,36,80,3.990375
88.407216541,-71,-93,408.0,36,80,4.380584
89.411598083,-71,-93,408.0,36,80,3.780833
90.417393083,-71,-93,432.0,36,80,7.681708
91.425165041,-71,-93,432.0,36,80,3.980292
92.429146,-72,-93,432.0,36,80,3.718458
93.43426275,-71,-93,432.0,36,80,4.097791
94.438400166,-71,-93,432.0,36,80,4.37075
95.444778375,-71,-93,432.0,36,80,3.948666
96.450740083,-71,-93,432.0,36,80,3.981167
97.454766083,-71,-93,432.0,36,80,4.446333
98.459213541,-71,-93,432.0,36,80,3.837334
99.463051708,-71,-93,432.0,36,80,3.761917
100.466870125,-71,-93,432.0,36,80,4.012291
101.470883541,-71,-93,432.0,36,80,3.877709
102.474762166,-71,-93,432.0,36,80,4.283834
103.479088583,-71,-93,432.0,36,80,4.200167
104.483289583,-71,-93,432.0,36,80,4.00425
105.487294625,-71,-93,432.0,36,80,4.001333
106.491337125,-71,-93,432.0,36,80,4.26425
107.495602291,-71,-93,432.0,36,80,3.827834
108.500647333,-71,-93,432.0,36,80,4.441583
109.507140541,-71,-93,408.0,36,80,4.054292
110.511195666,-71,-93,408.0,36,80,3.681375
111.514877708,-71,-93,408.0,36,80,4.18225
112.519100041,-71,-93,408.0,36,80,3.638875
113.522739833,-71,-93,408.0,36,80,4.064708
114.528815541,-71,-93,432.0,36,80,3.890459
115.532748041,-71,-93,432.0,36,80,4.279375
116.539039833,-71,-93,432.0,36,80,3.896458
117.542937458,-71,-93,432.0,36,80,3.933625
118.546913875,-70,-93,432.0,36,80,3.970583
119.550887458,-71,-93,103.0,36,80,4.120625
