at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.9542e-05,-68,-94,576.0,36,80,3.201125
1.003221709,-68,-94,576.0,36,80,4.645166
2.008544709,-68,-94,576.0,36,80,4.226458
3.01277275,-68,-94,576.0,36,80,3.879709
4.016714,-68,-94,576.0,36,80,3.806875
5.020522167,-68,-94,576.0,36,80,3.529417
6.024799459,-68,-94,576.0,36,80,3.634458
7.029357459,-68,-94,576.0,36,80,3.959291
8.03331775,-68,-94,576.0,36,80,4.002917
9.037321875,-68,-94,576.0,36,80,4.182917
10.043565417,-68,-94,576.0,36,80,4.135292
11.048314459,-68,-94,576.0,36,80,4.177666
12.053326042,-68,-94,576.0,36,80,4.423333
13.059805292,-68,-94,576.0,36,80,4.901
14.066128084,-68,-94,576.0,36,80,4.059958
15.070188917,-68,-94,576.0,36,80,4.617625
16.074855167,-68,-94,576.0,36,80,3.368042
17.078224917,-68,-94,576.0,36,80,5.10975
18.083337,-68,-94,576.0,36,80,4.059084
19.0874415,-68,-94,576.0,36,80,4.131834
20.093582292,-68,-94,576.0,36,80,3.964625
21.097547542,-68,-94,576.0,36,80,4.192792
22.103803,-68,-94,544.0,36,80,4.081875
23.107885625,-68,-94,544.0,36,80,3.960459
24.111847,-68,-94,544.0,36,80,4.160209
25.116052,-68,-94,544.0,36,80,4.086375
26.120780875,-68,-94,544.0,36,80,3.822834
27.1246045,-68,-94,567.0,36,80,4.131209
28.128777709,-68,-94,567.0,36,80,4.143541
29.132922417,-68,-94,567.0,36,80,3.562375
30.136485417,-68,-94,567.0,36,80,3.83075
31.14156625,-68,-94,567.0,36,80,4.279375
32.146110417,-68,-94,576.0,36,80,7.266417
33.153535917,-68,-94,576.0,36,80,4.567917
34.160159084,-68,-94,576.0,36,80,4.394708
35.164554334,-68,-94,576.0,36,80,4.56125
36.169116334,-68,-94,576.0,36,80,3.936041
37.173094375,-68,-94,544.0,36,80,4.303792
38.177398875,-68,-94,544.0,36,80,3.920084
39.181319625,-68,-94,544.0,36,80,3.950084
40.185558459,-68,-94,544.0,36,80,3.7755
41.18933525,-68,-94,544.0,36,80,4.987709
42.194323709,-68,-94,576.0,36,80,3.777041
43.198140417,-68,-94,576.0,36,80,4.8065
44.204962417,-68,-94,576.0,36,80,4.242625
45.209205834,-68,-94,576.0,36,80,3.889708
46.213133084,-68,-94,576.0,36,80,4.063791
47.217518542,-68,-94,576.0,36,80,3.803458
48.2213225,-68,-94,576.0,36,80,3.862209
49.225233917,-68,-94,576.0,36,80,4.229125
50.229463542,-68,-94,576.0,36,80,3.864458
51.233328542,-68,-94,576.0,36,80,4.035375
52.237405792,-68,-94,576.0,36,80,5.083
53.24249025,-68,-94,576.0,36,80,3.967084
54.246458125,-68,-94,576.0,36,80,3.6265
55.250122834,-68,-94,576.0,36,80,4.183333
56.2563175,-68,-94,576.0,36,80,4.20525
57.26253375,-68,-94,576.0,36,80,3.967792
58.266544292,-68,-94,576.0,36,80,4.166417
59.27272225,-68,-94,576.0,36,80,5.291792
60.278014875,-68,-94,576.0,36,80,3.805542
61.281903125,-68,-94,576.0,36,80,3.909042
62.287824084,-68,-94,576.0,36,80,4.138
63.291962917,-68,-94,576.0,36,80,4.552083
64.296557792,-68,-94,576.0,36,80,4.626833
65.30291475,-68,-94,576.0,36,80,4.150292
66.307065875,-68,-94,576.0,36,80,3.633542
67.310736834,-68,-94,576.0,36,80,4.358791
68.316403542,-68,-94,576.0,36,80,4.460333
69.322874542,-68,-94,576.0,36,80,3.655708
70.326574334,-68,-94,576.0,36,80,4.016583
71.330591834,-68,-94,576.0,36,80,5.152083
72.337505875,-68,-94,576.0,36,80,4.374584
73.342704625,-68,-94,576.0,36,80,4.665
74.349380792,-68,-94,576.0,36,80,4.458208
75.355849084,-68,-94,576.0,36,80,3.8915
76.359788834,-68,-94,576.0,36,80,3.8975
77.363687042,-68,-94,576.0,36,80,3.799583
78.36748775,-68,-94,576.0,36,80,4.034834
79.373579125,-68,-94,576.0,36,80,3.867459
80.377447417,-68,-94,576.0,36,80,4.414
81.381940042,-68,-94,576.0,36,80,3.831083
82.3858145,-68,-94,137.0,36,80,3.731459
83.389546709,-68,-94,137.0,36,80,4.191041
84.393738292,-68,-94,137.0,36,80,3.960542
85.397752459,-68,-94,137.0,36,80,3.962083
86.402886584,-68,-94,137.0,36,80,3.983541
87.407439834,-68,-94,576.0,36,80,4.022833
88.413403,-68,-94,576.0,36,80,4.066834
89.419488875,-68,-94,576.0,36,80,3.991209
90.424950459,-68,-94,576.0,36,80,4.21025
91.42925025,-68,-94,576.0,36,80,3.842167
92.434368084,-68,-94,576.0,36,80,4.50575
93.438876,-68,-94,576.0,36,80,4.404334
94.443328334,-68,-94,576.0,36,80,3.86775
95.447196959,-68,-94,576.0,36,80,3.661916
96.450860417,-68,-94,576.0,36,80,4.251
97.455163084,-68,-94,432.0,36,80,3.664916
98.458828875,-68,-94,432.0,36,80,3.794334
99.462623792,-68,-94,432.0,36,80,4.494917
100.467174125,-68,-94,432.0,36,80,3.95725
101.471132042,-68,-94,432.0,36,80,3.995667
102.47715475,-68,-94,576.0,36,80,4.139084
103.481341459,-68,-94,576.0,36,80,3.715916
104.485058084,-68,-94,576.0,36,80,3.827708
105.490901125,-68,-94,576.0,36,80,4.112042
106.49505775,-68,-94,576.0,36,80,3.930042
107.498988417,-68,-94,576.0,36,80,4.287958
108.505285,-68,-94,576.0,36,80,4.365292
109.510787917,-68,-94,576.0,36,80,4.025833
110.514814584,-68,-94,576.0,36,80,3.799708
111.518614875,-68,-94,576.0,36,80,4.235334
112.524910917,-68,-94,612.0,36,80,4.119125
113.53026825,-68,-94,612.0,36,80,3.894834
114.534163959,-68,-94,612.0,36,80,4.074791
115.53828025,-68,-94,612.0,36,80,4.102167
116.544242542,-68,-94,612.0,36,80,3.899125
117.548188584,-68,-94,576.0,36,80,4.661875
118.552893584,-68,-94,576.0,36,80,3.845583
119.558748292,-68,-94,576.0,36,80,3.596875
