at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.8916e-05,-70,-94,576.0,36,80,3.394417
1.005426208,-71,-94,576.0,36,80,4.005083
2.010499541,-68,-94,576.0,36,80,3.509667
3.014009875,-70,-94,576.0,36,80,3.975583
4.018036208,-70,-94,576.0,36,80,3.912667
5.0219535,-71,-94,432.0,36,80,3.919083
6.025873291,-70,-94,432.0,36,80,3.587292
7.030673875,-71,-94,432.0,36,80,3.749083
8.035375416,-71,-94,432.0,36,80,3.683209
9.040525125,-70,-94,432.0,36,80,3.580791
10.044487833,-68,-94,408.0,36,80,4.002458
11.048490958,-71,-94,408.0,36,80,3.889667
12.054390791,-71,-94,408.0,36,80,4.409
13.058847083,-71,-94,408.0,36,80,3.981667
14.064837125,-69,-94,408.0,36,80,4.042541
15.0688805,-73,-94,432.0,36,80,3.727375
16.074389416,-70,-94,432.0,36,80,3.915084
17.078306458,-70,-94,432.0,36,80,3.828167
18.084141958,-70,-94,432.0,36,80,3.625833
19.087815541,-70,-94,432.0,36,80,4.314417
20.092131,-68,-94,408.0,36,80,3.968041
21.0960995,-69,-94,408.0,36,80,3.778166
22.10104725,-68,-94,408.0,36,80,3.710583
23.106767291,-69,-94,408.0,36,80,3.790959
24.110559,-69,-94,408.0,36,80,3.720833
25.11633,-69,-94,432.0,36,80,3.903458
26.120234291,-70,-94,432.0,36,80,4.249667
27.124484583,-70,-94,432.0,36,80,3.778417
28.128304916,-70,-94,432.0,36,80,3.720792
29.13202625,-70,-94,432.0,36,80,3.768958
30.137812833,-71,-94,544.0,36,80,3.899917
31.1418035,-71,-94,544.0,36,80,3.728041
32.14553225,-71,-94,544.0,36,80,4.067958
33.151611916,-71,-94,544.0,36,80,3.707125
34.157374541,-71,-94,544.0,36,80,3.788042
35.161163458,-70,-94,432.0,36,80,4.53975
36.165704041,-70,-94,432.0,36,80,4.004917
37.169753958,-71,-94,432.0,36,80,3.423625
38.173178375,-72,-94,432.0,36,80,3.81725
39.178832833,-70,-94,432.0,36,80,3.900958
40.182776291,-70,-94,408.0,36,80,5.169542
41.1879465,-71,-94,408.0,36,80,3.89025
42.191837333,-68,-94,408.0,36,80,4.056958
43.195942833,-68,-94,408.0,36,80,3.892667
44.200201916,-67,-94,408.0,36,80,3.678292
45.203880791,-67,-94,576.0,36,80,3.708834
46.207627916,-69,-94,576.0,36,80,3.871125
47.211499625,-68,-94,576.0,36,80,4.02875
48.217543125,-68,-94,576.0,36,80,3.79
49.221787916,-69,-94,576.0,36,80,3.91375
50.225702458,-69,-94,576.0,36,80,4.020708
51.231733125,-68,-94,576.0,36,80,3.932833
52.235719833,-71,-94,576.0,36,80,4.387125
53.240108416,-70,-94,576.0,36,80,3.947792
54.244057083,-69,-94,576.0,36,80,3.807167
55.247909958,-70,-94,408.0,36,80,4.067083
56.25197775,-68,-94,408.0,36,80,4.056
57.256034583,-71,-94,408.0,36,80,3.746583
58.260901375,-71,-94,408.0,36,80,3.994625
59.264897041,-71,-94,408.0,36,80,3.740334
60.268637916,-70,-94,432.0,36,80,3.636125
61.272364708,-70,-94,432.0,36,80,3.841542
62.276207458,-69,-94,432.0,36,80,3.96725
63.280861291,-69,-94,432.0,36,80,3.8375
64.286753125,-69,-94,432.0,36,80,3.954583
65.291497708,-70,-94,408.0,36,80,3.813208
66.295312,-70,-94,408.0,36,80,3.144916
67.29850225,-69,-94,408.0,36,80,3.529291
68.3020325,-71,-94,408.0,36,80,3.836333
69.305870125,-70,-94,408.0,36,80,3.39425
70.309305791,-70,-94,432.0,36,80,3.469875
71.312776333,-70,-94,432.0,36,80,4.214042
72.318998833,-70,-94,432.0,36,80,4.136542
73.32518975,-70,-94,432.0,36,80,3.694958
74.328885375,-70,-94,432.0,36,80,4.087166
75.332973375,-70,-94,432.0,36,80,4.028458
76.337044541,-70,-94,432.0,36,80,3.852709
77.340898083,-70,-94,432.0,36,80,4.869292
78.345768083,-70,-94,432.0,36,80,5.059208
79.352627958,-70,-94,432.0,36,80,4.001333
80.358639291,-70,-94,432.0,36,80,3.838584
81.362478666,-70,-94,432.0,36,80,4.408834
82.366929541,-69,-94,432.0,36,80,5.240875
83.372171125,-71,-94,432.0,36,80,3.826708
84.375998291,-71,-94,432.0,36,80,3.811
85.380453458,-70,-94,432.0,36,80,3.782917
86.386013583,-70,-94,432.0,36,80,4.831708
87.390845791,-70,-94,432.0,36,80,3.856209
88.396750916,-70,-94,432.0,36,80,3.752125
89.400503375,-70,-94,432.0,36,80,3.780875
90.406294416,-71,-94,432.0,36,80,4.4445
91.412409666,-70,-94,432.0,36,80,4.043167
92.417791833,-70,-94,432.0,36,80,3.962208
93.421755291,-72,-94,432.0,36,80,5.250917
94.428724583,-72,-94,432.0,36,80,3.475
95.432200333,-71,-94,272.0,36,80,4.287417
96.436489125,-71,-94,272.0,36,80,5.008791
97.441539041,-71,-94,272.0,36,80,3.716375
98.445256125,-70,-94,272.0,36,80,4.01275
99.449269416,-71,-94,272.0,36,80,3.847042
100.453165708,-71,-95,432.0,36,80,4.516667
101.459532875,-71,-95,432.0,36,80,4.126041
102.463659916,-71,-95,432.0,36,80,4.193417
103.467893208,-71,-95,432.0,36,80,3.63025
104.471524083,-70,-95,432.0,36,80,4.129458
105.4756545,-70,-95,432.0,36,80,3.905083
106.4816125,-70,-95,432.0,36,80,4.194125
107.485807625,-70,-95,432.0,36,80,3.981541
108.489790041,-70,-95,432.0,36,80,4.066584
109.493894041,-70,-95,432.0,36,80,3.851625
110.497746416,-70,-95,432.0,36,80,3.610834
111.501358208,-70,-95,432.0,36,80,4.098667
112.505807333,-70,-95,432.0,36,80,3.79175
113.509599625,-70,-95,432.0,36,80,3.762083
114.513362416,-70,-95,432.0,36,80,4.240959
115.517643166,-70,-95,432.0,36,80,4.09275
116.521736541,-70,-95,432.0,36,80,3.88125
117.525618708,-70,-95,432.0,36,80,3.828125
118.52948575,-70,-95,432.0,36,80,4.268166
119.533754708,-70,-95,432.0,36,80,3.729625
