at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.3916e-05,-68,-94,576.0,36,80,2.95075
1.002965791,-67,-94,576.0,36,80,4.008042
2.00697625,-68,-94,576.0,36,80,3.218833
3.010244791,-67,-94,576.0,36,80,4.053417
4.01436975,-67,-94,612.0,36,80,4.357208
5.019958083,-68,-94,612.0,36,80,4.173583
6.026137916,-68,-94,612.0,36,80,3.661125
7.029838875,-68,-94,612.0,36,80,3.942291
8.034542708,-67,-94,612.0,36,80,3.994708
9.039290583,-68,-94,567.0,36,80,3.777583
10.04310975,-67,-94,567.0,36,80,3.615708
11.046726166,-68,-94,567.0,36,80,3.650209
12.050376958,-67,-94,567.0,36,80,3.674833
13.054089666,-68,-94,567.0,36,80,4.067875
14.060175083,-67,-94,576.0,36,80,4.026292
15.066206791,-68,-94,576.0,36,80,3.8605
16.070114166,-68,-94,576.0,36,80,3.749834
17.073865416,-68,-94,576.0,36,80,3.660792
18.077526791,-68,-94,576.0,36,80,4.067084
19.08365075,-67,-94,544.0,36,80,3.755833
20.08740725,-68,-94,544.0,36,80,3.685416
21.09109325,-67,-94,544.0,36,80,3.668541
22.094803666,-68,-94,544.0,36,80,3.661125
23.100155833,-68,-94,544.0,36,80,3.54575
24.103702291,-68,-94,576.0,36,80,3.970959
25.10936375,-68,-94,576.0,36,80,3.996875
26.1133615,-67,-94,576.0,36,80,3.719958
27.117082333,-68,-94,576.0,36,80,3.373792
28.120497541,-68,-94,576.0,36,80,4.047625
29.125391458,-67,-94,432.0,36,80,3.703125
30.12922275,-67,-94,432.0,36,80,3.386208
31.132883375,-68,-94,432.0,36,80,4.241583
32.137125666,-68,-94,432.0,36,80,3.746542
33.142632625,-68,-94,432.0,36,80,4.450041
34.147126208,-67,-94,432.0,36,80,3.870292
35.150997291,-68,-94,432.0,36,80,3.899417
36.154897625,-67,-94,432.0,36,80,3.560208
37.160507708,-68,-94,432.0,36,80,3.866
38.1643745,-68,-94,432.0,36,80,3.6895
39.170073708,-68,-94,576.0,36,80,3.714125
40.173825,-67,-94,576.0,36,80,3.636541
41.177462208,-68,-94,576.0,36,80,3.794458
42.1812575,-68,-94,576.0,36,80,8.008125
43.189307333,-67,-94,576.0,36,80,3.962292
44.193270166,-68,-94,544.0,36,80,3.669667
45.196940583,-67,-94,544.0,36,80,3.5535
46.200531666,-68,-94,544.0,36,80,3.558667
47.206102666,-67,-94,544.0,36,80,3.760834
48.209864333,-68,-94,544.0,36,80,3.782833
49.215695125,-67,-94,576.0,36,80,3.27075
50.218966583,-67,-94,576.0,36,80,3.724083
51.223807916,-68,-94,576.0,36,80,3.836959
52.227687041,-68,-94,576.0,36,80,3.7575
53.233008125,-68,-94,576.0,36,80,3.434875
54.236444083,-67,-94,576.0,36,80,3.968958
55.242225708,-67,-94,576.0,36,80,3.851
56.246077333,-68,-94,576.0,36,80,3.776625
57.249854958,-68,-94,576.0,36,80,3.786375
58.253682333,-68,-94,576.0,36,80,3.756917
59.257440166,-68,-94,432.0,36,80,3.403667
60.26084425,-67,-94,432.0,36,80,4.238375
61.265174958,-68,-94,432.0,36,80,4.082458
62.269258125,-68,-94,432.0,36,80,3.899291
63.273158375,-68,-94,432.0,36,80,3.913583
64.279123166,-67,-94,544.0,36,80,3.828417
65.282953083,-68,-94,544.0,36,80,3.711833
66.2886745,-68,-94,544.0,36,80,3.976625
67.292691375,-68,-94,544.0,36,80,4.171416
68.296863625,-67,-94,544.0,36,80,3.775708
69.300640166,-68,-94,576.0,36,80,3.492959
70.304176541,-68,-94,576.0,36,80,3.92425
71.310112083,-68,-94,576.0,36,80,3.936792
72.314049916,-68,-94,576.0,36,80,3.83425
73.319927375,-67,-94,576.0,36,80,3.797333
74.323725541,-67,-94,544.0,36,80,3.561917
75.327288333,-67,-94,544.0,36,80,3.969625
76.331300875,-67,-94,544.0,36,80,3.668875
77.336978083,-68,-94,544.0,36,80,3.798167
78.340776791,-68,-94,544.0,36,80,3.948084
79.346779583,-67,-94,576.0,36,80,3.63375
80.350414458,-68,-94,576.0,36,80,3.612208
81.354027458,-68,-94,576.0,36,80,3.900875
82.3579765,-68,-94,576.0,36,80,3.539125
83.361516125,-68,-94,576.0,36,80,3.761
84.365277791,-67,-94,576.0,36,80,3.522417
85.370849875,-68,-94,576.0,36,80,3.834
86.37468475,-68,-94,576.0,36,80,4.099125
87.378784666,-68,-94,576.0,36,80,3.812709
88.382635833,-68,-94,576.0,36,80,3.962708
89.38659925,-68,-94,432.0,36,80,4.303708
90.390903541,-68,-94,432.0,36,80,4.057125
91.395039375,-68,-94,432.0,36,80,3.989166
92.399892166,-68,-94,432.0,36,80,3.994959
93.403887958,-68,-94,432.0,36,80,3.885458
94.407817,-67,-94,576.0,36,80,4.309125
95.412126708,-68,-94,576.0,36,80,3.884167
96.416011625,-68,-94,576.0,36,80,3.992666
97.420047458,-68,-94,576.0,36,80,3.693042
98.423741416,-68,-94,576.0,36,80,4.077292
99.427850666,-68,-94,576.0,36,80,4.008334
100.43391525,-68,-94,576.0,36,80,4.081958
101.437997791,-68,-94,576.0,36,80,3.999625
102.44281525,-68,-94,576.0,36,80,3.608583
103.447289458,-68,-94,576.0,36,80,4.098417
104.453119625,-68,-94,576.0,36,80,3.852583
105.458510833,-68,-94,576.0,36,80,3.640083
106.46317875,-68,-94,576.0,36,80,4.289083
107.467468666,-68,-94,576.0,36,80,3.785584
108.473007791,-68,-94,576.0,36,80,3.677834
109.476733625,-67,-94,432.0,36,80,4.072458
110.480807375,-67,-94,432.0,36,80,3.930875
111.48674625,-68,-94,432.0,36,80,3.783208
112.490567541,-67,-94,432.0,36,80,3.929875
113.494498208,-68,-94,432.0,36,80,3.7155
114.498779833,-68,-94,576.0,36,80,4.012917
115.50314225,-68,-94,576.0,36,80,3.862208
116.509016833,-68,-94,576.0,36,80,3.887375
117.512904916,-68,-94,576.0,36,80,3.877834
118.51882825,-68,-94,576.0,36,80,3.64775
119.522476583,-68,-94,576.0,36,80,4.140292
