at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
1.6333e-05,-71,-93,432.0,36,80,3.06
1.003077208,-71,-93,432.0,36,80,3.796375
2.007966333,-70,-93,432.0,36,80,3.816
3.011783,-71,-93,432.0,36,80,3.960083
4.017828167,-71,-93,432.0,36,80,3.782958
5.022288458,-70,-93,432.0,36,80,4.012084
6.026301667,-71,-93,432.0,36,80,3.892583
7.030243,-70,-93,432.0,36,80,4.103708
8.034347333,-69,-93,432.0,36,80,3.98975
9.03833825,-70,-93,432.0,36,80,4.090792
10.042476292,-70,-93,432.0,36,80,3.705083
11.046182,-70,-93,432.0,36,80,4.081083
12.050263875,-70,-93,432.0,36,80,3.916333
13.056232875,-70,-93,432.0,36,80,4.026375
14.06026,-70,-94,432.0,36,80,3.794083
15.064055,-71,-94,432.0,36,80,3.101125
16.068099875,-72,-94,432.0,36,80,3.88575
17.071989167,-71,-94,432.0,36,80,3.568416
18.075558292,-71,-94,432.0,36,80,3.922958
19.079528333,-71,-94,432.0,36,80,4.00475
20.085408917,-71,-94,432.0,36,80,3.920708
21.089330417,-71,-94,432.0,36,80,3.926625
22.093305,-71,-94,432.0,36,80,3.972542
23.097278417,-71,-94,432.0,36,80,3.837833
24.10111725,-70,-94,432.0,36,80,3.795792
25.106964042,-71,-94,432.0,36,80,4.134916
26.111099792,-70,-94,432.0,36,80,3.911708
27.1170185,-70,-94,432.0,36,80,4.09775
28.12116325,-70,-94,432.0,36,80,5.99075
29.127155208,-70,-94,432.0,36,80,4.388834
30.132127667,-69,-94,432.0,36,80,3.7105
31.137933042,-69,-94,432.0,36,80,4.419875
32.1423545,-69,-94,432.0,36,80,4.2635
33.147967667,-69,-94,576.0,36,80,3.51525
34.151546417,-69,-94,576.0,36,80,4.136625
35.155684375,-69,-94,576.0,36,80,3.975375
36.159818792,-69,-94,576.0,36,80,4.015083
37.163873708,-69,-94,576.0,36,80,4.139334
38.169290667,-69,-94,408.0,36,80,4.155583
39.173447125,-69,-94,408.0,36,80,3.771917
40.177429208,-69,-94,408.0,36,80,4.328542
41.18376725,-69,-94,408.0,36,80,4.151792
42.187992667,-69,-94,408.0,36,80,3.902875
43.193950167,-70,-94,544.0,36,80,3.809125
44.19776025,-69,-94,544.0,36,80,3.918167
45.201679292,-69,-94,544.0,36,80,3.931333
46.20672825,-69,-94,544.0,36,80,4.008708
47.210738333,-69,-94,544.0,36,80,3.907917
48.214647208,-69,-94,432.0,36,80,3.976292
49.220682917,-69,-94,432.0,36,80,3.80375
50.224488792,-69,-94,432.0,36,80,4.195625
51.228685375,-71,-94,432.0,36,80,3.542625
52.23227475,-70,-94,432.0,36,80,3.63525
53.237918375,-70,-94,432.0,36,80,4.076167
54.241996,-70,-94,432.0,36,80,4.169833
55.246214958,-69,-94,432.0,36,80,3.767542
56.24998325,-69,-94,432.0,36,80,3.761333
57.2537455,-69,-94,432.0,36,80,3.865083
58.257655333,-69,-94,432.0,36,80,7.479084
59.265407708,-70,-94,432.0,36,80,4.013917
60.2694225,-69,-94,432.0,36,80,4.490125
61.276033458,-70,-94,432.0,36,80,4.176042
62.2802105,-69,-94,432.0,36,80,3.664708
63.283876,-69,-94,432.0,36,80,4.323833
64.288247417,-70,-94,432.0,36,80,3.734583
65.291984875,-69,-94,432.0,36,80,4.462375
66.296448583,-70,-94,432.0,36,80,4.257459
67.300751417,-69,-94,432.0,36,80,3.915583
68.30466775,-70,-94,432.0,36,80,3.932167
69.308600417,-71,-94,432.0,36,80,4.483875
70.313134583,-69,-94,432.0,36,80,4.01225
71.317967333,-69,-94,432.0,36,80,3.984792
72.323963917,-69,-94,432.0,36,80,4.295333
73.330318167,-69,-94,576.0,36,80,3.994041
74.334313083,-69,-94,576.0,36,80,4.046084
75.33836025,-71,-94,576.0,36,80,4.466042
76.344164792,-71,-94,576.0,36,80,4.47275
77.348964208,-72,-94,576.0,36,80,3.758959
78.352966583,-70,-94,432.0,36,80,4.025209
79.35704375,-70,-94,432.0,36,80,4.214625
80.361259833,-70,-94,432.0,36,80,3.374167
81.364634583,-70,-94,432.0,36,80,3.675417
82.368351542,-71,-94,432.0,36,80,4.218541
83.372571125,-71,-94,432.0,36,80,3.86975
84.376612292,-70,-94,432.0,36,80,4.064625
85.380720083,-70,-94,432.0,36,80,3.994875
86.38471575,-70,-94,432.0,36,80,3.898708
87.388615417,-70,-94,432.0,36,80,3.959166
88.393636458,-70,-94,408.0,36,80,4.292334
89.397929625,-70,-94,408.0,36,80,3.937375
90.401867875,-69,-94,408.0,36,80,3.522792
91.407483167,-70,-94,408.0,36,80,4.332875
92.411817083,-69,-94,408.0,36,80,3.333167
93.415614542,-70,-94,408.0,36,80,3.801625
94.419463417,-69,-94,408.0,36,80,4.0885
95.424468083,-70,-94,408.0,36,80,3.889417
96.428358375,-69,-94,408.0,36,80,4.147708
97.433689458,-70,-94,408.0,36,80,4.004875
98.437695125,-69,-94,432.0,36,80,4.019958
99.441716,-69,-94,432.0,36,80,4.008792
100.445777958,-70,-94,432.0,36,80,3.31725
101.449095917,-69,-94,432.0,36,80,3.49175
102.454593417,-69,-94,432.0,36,80,4.085625
103.458723125,-70,-94,432.0,36,80,3.896542
104.462620458,-69,-94,432.0,36,80,3.621459
105.466242625,-69,-94,432.0,36,80,3.962042
106.470251542,-69,-94,432.0,36,80,3.550541
107.473802833,-69,-94,432.0,36,80,3.792709
108.477596417,-70,-94,432.0,36,80,4.044166
109.481680667,-70,-94,432.0,36,80,3.631916
110.48531325,-69,-94,432.0,36,80,3.611375
111.488925208,-70,-94,432.0,36,80,3.825709
112.492797833,-70,-94,432.0,36,80,3.870292
113.496669208,-70,-94,432.0,36,80,3.890167
114.500560083,-70,-94,432.0,36,80,3.863
115.505953667,-70,-94,432.0,36,80,4.102291
116.510056917,-70,-94,432.0,36,80,3.8185
117.513876,-70,-94,432.0,36,80,4.033042
118.517955,-70,-94,432.0,36,80,3.914917
119.522194667,-69,-94,432.0,36,80,3.939458
