t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
48.003,1786576411.784,-50,-95,960,116,80,1
49.005,1786576412.786,-50,-95,960,116,80,1
50.005,1786576413.786,-52,-95,960,116,80,1
51.003,1786576414.784,-51,-95,1080,116,80,1
52.000,1786576415.781,-51,-95,1080,116,80,1
53.003,1786576416.784,-52,-95,1080,116,80,1
54.002,1786576417.783,-53,-95,1080,116,80,1
55.000,1786576418.781,-52,-95,1080,116,80,1
56.002,1786576419.783,-52,-95,1080,116,80,1
57.003,1786576420.786,-51,-95,1080,116,80,1
58.002,1786576421.783,-52,-95,1080,116,80,1
59.003,1786576422.786,-52,-95,1080,116,80,1
60.005,1786576423.786,-52,-95,1080,116,80,1
61.005,1786576424.787,-50,-95,1080,116,80,1
62.003,1786576425.784,-52,-95,1080,116,80,1
63.005,1786576426.787,-54,-95,1080,116,80,1
64.005,1786576427.786,-50,-95,1080,116,80,1
65.005,1786576428.786,-50,-95,1080,116,80,1
66.004,1786576429.784,-53,-95,960,116,80,1
67.005,1786576430.786,-51,-95,960,116,80,1
68.003,1786576431.784,-49,-95,960,116,80,1
69.005,1786576432.785,-49,-95,960,116,80,1
70.004,1786576433.786,-52,-95,960,116,80,1
71.004,1786576434.785,-51,-95,1080,116,80,1
72.005,1786576435.786,-51,-95,1080,116,80,1
73.000,1786576436.781,-51,-95,1080,116,80,1
74.002,1786576437.784,-52,-95,1080,116,80,1
75.005,1786576438.786,-52,-95,1080,116,80,1
76.005,1786576439.787,-52,-95,1080,116,80,1
77.005,1786576440.786,-52,-95,1080,116,80,1
78.002,1786576441.784,-51,-95,1080,116,80,1
79.001,1786576442.782,-52,-95,1080,116,80,1
80.000,1786576443.781,-52,-95,1080,116,80,1
81.000,1786576444.781,-52,-95,960,116,80,1
82.005,1786576445.786,-52,-95,960,116,80,1
83.005,1786576446.786,-51,-95,960,116,80,1
84.000,1786576447.781,-52,-95,960,116,80,1
85.002,1786576448.783,-52,-95,960,116,80,1
86.000,1786576449.781,-52,-95,960,116,80,1
87.005,1786576450.786,-51,-95,960,116,80,1
88.003,1786576451.783,-52,-95,960,116,80,1
89.005,1786576452.786,-53,-95,960,116,80,1
90.000,1786576453.780,-50,-95,960,116,80,1
91.005,1786576454.786,-50,-95,1020,116,80,1
92.004,1786576455.786,-52,-95,1020,116,80,1
93.002,1786576456.783,-51,-95,1020,116,80,1
94.003,1786576457.785,-52,-95,1020,116,80,1
95.003,1786576458.784,-50,-95,1020,116,80,1
96.005,1786576459.786,-51,-95,1080,116,80,1
97.001,1786576460.783,-52,-95,1080,116,80,1
98.005,1786576461.786,-52,-95,1080,116,80,1
99.002,1786576462.783,-52,-95,1080,116,80,1
100.001,1786576463.782,-52,-95,1080,116,80,1
101.000,1786576464.781,-51,-95,1080,116,80,1
102.003,1786576465.784,-54,-95,1080,116,80,1
103.005,1786576466.786,-52,-95,1080,116,80,1
104.000,1786576467.782,-51,-95,1080,116,80,1
105.001,1786576468.781,-52,-95,1080,116,80,1
106.005,1786576469.786,-53,-95,960,116,80,1
107.005,1786576470.786,-52,-95,960,116,80,1
108.005,1786576471.786,-53,-95,960,116,80,1
109.005,1786576472.786,-51,-95,960,116,80,1
110.000,1786576473.782,-52,-95,960,116,80,1
111.003,1786576474.784,-53,-95,960,116,80,1
112.005,1786576475.786,-51,-95,960,116,80,1
113.002,1786576476.783,-51,-95,960,116,80,1
114.000,1786576477.781,-51,-95,960,116,80,1
115.003,1786576478.784,-51,-95,960,116,80,1
116.001,1786576479.782,-50,-95,1020,116,80,1
117.003,1786576480.784,-51,-95,1020,116,80,1
118.000,1786576481.781,-52,-95,1020,116,80,1
119.004,1786576482.785,-51,-95,1020,116,80,1
120.005,1786576483.786,-52,-95,1020,116,80,1
121.000,1786576484.782,-52,-95,1080,116,80,1
122.000,1786576485.781,-52,-95,1080,116,80,1
123.004,1786576486.785,-52,-95,1080,116,80,1
124.003,1786576487.784,-52,-95,1080,116,80,1
125.005,1786576488.787,-53,-95,1080,116,80,1
126.001,1786576489.783,-51,-95,1080,116,80,1
127.001,1786576490.783,-51,-95,1080,116,80,1
128.001,1786576491.783,-51,-95,1080,116,80,1
129.000,1786576492.781,-49,-95,1080,116,80,1
130.001,1786576493.782,-51,-95,1080,116,80,1
131.002,1786576494.783,-51,-95,1080,116,80,1
132.004,1786576495.785,-52,-95,1080,116,80,1
133.001,1786576496.781,-51,-95,1080,116,80,1
134.002,1786576497.783,-53,-95,1080,116,80,1
135.004,1786576498.786,-51,-95,1080,116,80,1
136.003,1786576499.785,-49,-95,1020,116,80,1
137.002,1786576500.783,-50,-95,1020,116,80,1
138.000,1786576501.782,-48,-95,1020,116,80,1
139.000,1786576502.781,-49,-95,1020,116,80,1
140.000,1786576503.783,-48,-95,1020,116,80,1
141.005,1786576504.788,-49,-95,1020,116,80,1
142.002,1786576505.784,-49,-95,1020,116,80,1
143.005,1786576506.788,-50,-95,1020,116,80,1
