t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
121.000,1786577326.556,-50,-94,1200,36,80,0
122.005,1786577327.560,-50,-94,1200,36,80,0
123.003,1786577328.559,-50,-94,1200,36,80,0
124.003,1786577329.559,-51,-94,1200,36,80,0
125.005,1786577330.561,-51,-94,1200,36,80,0
126.000,1786577331.556,-52,-94,1200,36,80,0
127.001,1786577332.556,-51,-94,1200,36,80,0
128.001,1786577333.556,-51,-94,1200,36,80,0
129.005,1786577334.561,-51,-94,1200,36,80,0
130.003,1786577335.560,-51,-94,1200,36,80,0
131.003,1786577336.559,-51,-94,1200,36,80,0
132.004,1786577337.560,-51,-94,1200,36,80,0
133.001,1786577338.557,-51,-94,1200,36,80,0
134.005,1786577339.561,-51,-94,1200,36,80,0
135.005,1786577340.560,-51,-94,1200,36,80,0
136.000,1786577341.556,-51,-94,1200,36,80,0
137.005,1786577342.561,-51,-94,1200,36,80,0
138.005,1786577343.562,-51,-94,1200,36,80,0
139.000,1786577344.556,-52,-94,1200,36,80,0
140.000,1786577345.556,-51,-94,1200,36,80,0
141.005,1786577346.561,-51,-94,1200,36,80,0
142.001,1786577347.557,-51,-94,1200,36,80,0
143.005,1786577348.561,-51,-94,1200,36,80,0
